Route:- 6074,Date:- 10/02/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,8,13.11,156,5.68,1017,4.21,44,13.11,0,0,0,0,0,0,0,0,8,13.11,156,5.68,1017,4.21,44,13.1
05:00:01-06:00:00,3,4.92,17,0.62,130,0.54,16.5,4.92,0,0,0,0,0,0,0,0,3,4.92,17,0.62,130,0.54,16,4.76
06:00:01-07:00:00,5,8.2,90,3.28,536,2.22,21.5,6.41,0,0,0,0,0,0,0,0,5,8.2,90,3.28,536,2.22,22,6.55
07:00:01-08:00:00,5,8.2,127,4.62,927,3.84,27.5,8.2,0,0,0,0,0,0,0,0,5,8.2,127,4.62,927,3.84,28,8.33
08:00:01-09:00:00,3,4.92,74,2.69,702,2.91,4.8,1.43,0,0,0,0,0,0,0,0,3,4.92,74,2.69,702,2.91,5,1.49
09:00:01-10:00:00,1,1.64,106,3.86,1015,4.2,5.5,1.64,0,0,0,0,0,0,0,0,1,1.64,106,3.86,1015,4.2,6,1.79
10:00:01-11:00:00,2,3.28,107,3.9,862,3.57,3.2,0.95,0,0,0,0,0,0,0,0,2,3.28,107,3.9,862,3.57,3,0.89
11:00:01-12:00:00,4,6.56,155,5.64,1420,5.88,22,6.56,0,0,0,0,0,0,0,0,4,6.56,155,5.64,1420,5.88,22,6.55
12:00:01-13:00:00,1,1.64,123,4.48,1247,5.16,2.7,0.8,0,0,0,0,0,0,0,0,1,1.64,123,4.48,1247,5.16,3,0.89
13:00:01-14:00:00,4,6.56,127,4.62,1126,4.66,17.2,5.13,0,0,0,0,0,0,0,0,4,6.56,127,4.62,1126,4.66,17,5.06
14:00:01-15:00:00,4,6.56,116,4.22,1122,4.65,10.8,3.22,0,0,0,0,0,0,0,0,4,6.56,116,4.22,1122,4.65,11,3.27
15:00:01-16:00:00,2,3.28,82,2.99,674,2.79,8.6,2.56,0,0,0,0,0,0,0,0,2,3.28,82,2.99,674,2.79,9,2.68
16:00:01-17:00:00,1,1.64,137,4.99,1241,5.14,2.7,0.8,0,0,0,0,0,0,0,0,1,1.64,137,4.99,1241,5.14,3,0.89
17:00:01-18:00:00,1,1.64,196,7.14,1756,7.27,2.7,0.8,0,0,0,0,0,0,0,0,1,1.64,196,7.14,1756,7.27,3,0.89
18:00:01-19:00:00,4,6.56,268,9.76,2495,10.33,12.4,3.7,0,0,0,0,0,0,0,0,4,6.56,268,9.76,2495,10.33,12,3.57
19:00:01-20:00:00,2,3.28,261,9.5,2454,10.16,7.8,2.32,0,0,0,0,0,0,0,0,2,3.28,261,9.5,2454,10.16,8,2.38
20:00:01-21:00:00,3,4.92,237,8.63,2154,8.92,8.4,2.5,0,0,0,0,0,0,0,0,3,4.92,237,8.63,2154,8.92,8,2.38
21:00:01-22:00:00,2,3.28,200,7.28,1834,7.6,8.6,2.56,0,0,0,0,0,0,0,0,2,3.28,200,7.28,1834,7.6,9,2.68
22:00:01-23:00:00,3,4.92,111,4.04,1007,4.17,16.5,4.92,0,0,0,0,0,0,0,0,3,4.92,111,4.04,1007,4.17,16,4.76
23:00:01-24:00:00,3,4.92,57,2.07,426,1.76,16.5,4.92,0,0,0,0,0,0,0,0,3,4.92,57,2.07,426,1.76,16,4.76
,61,,2747,,24145,,335.5,,0,,0,,0,,0,,61,,2747,,24145,,336,
