Route:- 6020,Date:- 10/02/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,0,0,1,0.03,10,0.03,0,0,1,0.8,9,0.44,70,0.38,5.2,0.8,1,0.4,10,0.2,80,0.17,5,0.39
05:00:01-06:00:00,4,3.25,3,0.1,34,0.11,20.8,3.25,0,0,0,0,0,0,0,0,4,1.61,3,0.06,34,0.07,21,1.63
06:00:01-07:00:00,5,4.07,229,7.59,2144,7.24,21,3.28,6,4.8,42,2.06,378,2.04,31.2,4.8,11,4.44,271,5.36,2522,5.24,52,4.03
07:00:01-08:00:00,9,7.32,231,7.65,2196,7.41,46.8,7.32,8,6.4,132,6.47,998,5.4,41.6,6.4,17,6.85,363,7.18,3194,6.64,88,6.82
08:00:01-09:00:00,7,5.69,249,8.25,2342,7.91,36.4,5.69,7,5.6,77,3.78,576,3.11,36.4,5.6,14,5.65,326,6.45,2918,6.06,73,5.66
09:00:01-10:00:00,7,5.69,331,10.97,3600,12.15,36.4,5.69,6,4.8,92,4.51,836,4.52,25.2,3.88,13,5.24,423,8.36,4436,9.22,62,4.81
10:00:01-11:00:00,9,7.32,225,7.46,2244,7.57,46.8,7.32,9,7.2,79,3.87,788,4.26,46.8,7.2,18,7.26,304,6.01,3032,6.3,94,7.29
11:00:01-12:00:00,5,4.07,169,5.6,1788,6.04,15,2.35,8,6.4,69,3.38,695,3.76,41.6,6.4,13,5.24,238,4.71,2483,5.16,57,4.42
12:00:01-13:00:00,7,5.69,200,6.63,2036,6.87,29.4,4.6,7,5.6,69,3.38,663,3.59,36.4,5.6,14,5.65,269,5.32,2699,5.61,66,5.12
13:00:01-14:00:00,4,3.25,131,4.34,1287,4.34,20.8,3.25,4,3.2,42,2.06,390,2.11,20.8,3.2,8,3.23,173,3.42,1677,3.49,42,3.26
14:00:01-15:00:00,6,4.88,182,6.03,1802,6.08,31.2,4.88,5,4,66,3.24,588,3.18,21,3.23,11,4.44,248,4.9,2390,4.97,52,4.03
15:00:01-16:00:00,7,5.69,60,1.99,624,2.11,36.4,5.69,6,4.8,153,7.5,1485,8.03,31.2,4.8,13,5.24,213,4.21,2109,4.38,68,5.27
16:00:01-17:00:00,9,7.32,81,2.68,789,2.66,46.8,7.32,8,6.4,156,7.65,1424,7.7,41.6,6.4,17,6.85,237,4.69,2213,4.6,88,6.82
17:00:01-18:00:00,9,7.32,128,4.24,1218,4.11,37.8,5.91,11,8.8,209,10.25,1972,10.66,57.2,8.8,20,8.06,337,6.66,3190,6.63,95,7.36
18:00:01-19:00:00,9,7.32,147,4.87,1346,4.54,46.8,7.32,10,8,238,11.67,2184,11.81,49,7.54,19,7.66,385,7.61,3530,7.34,96,7.44
19:00:01-20:00:00,11,8.94,217,7.19,2081,7.02,57.2,8.94,8,6.4,194,9.51,1822,9.85,41.6,6.4,19,7.66,411,8.13,3903,8.11,99,7.67
20:00:01-21:00:00,7,5.69,109,3.61,1009,3.41,36.4,5.69,10,8,153,7.5,1432,7.74,40,6.15,17,6.85,262,5.18,2441,5.07,76,5.89
21:00:01-22:00:00,5,4.07,240,7.95,2280,7.7,26,4.07,6,4.8,125,6.13,1016,5.49,31.2,4.8,11,4.44,365,7.22,3296,6.85,57,4.42
22:00:01-23:00:00,3,2.44,85,2.82,794,2.68,15.6,2.44,5,4,125,6.13,1082,5.85,26,4,8,3.23,210,4.15,1876,3.9,42,3.26
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,9,0.44,94,0.51,0,0,0,0,9,0.18,94,0.2,0,0
,123,,3018,,29624,,639.6,,125,,2039,,18493,,650,,248,,5057,,48117,,1290,
