Route:- 4100,Date:- 10/02/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,3.33,3,0.28,16,0.15,14.5,3.33,0,0,0,0,0,0,0,0,1,1.64,3,0.14,16,0.08,14,1.58
06:00:01-07:00:00,2,6.67,65,6.17,406,3.78,29,6.67,2,6.45,6,0.58,68,0.65,29,6.45,4,6.56,71,3.39,474,2.23,58,6.56
07:00:01-08:00:00,3,10,65,6.17,642,5.97,5.7,1.31,2,6.45,77,7.42,562,5.34,5.6,1.25,5,8.2,142,6.79,1204,5.66,11,1.24
08:00:01-09:00:00,3,10,112,10.63,1290,12,16.8,3.86,1,3.23,112,10.79,1133,10.76,7.2,1.6,4,6.56,224,10.71,2423,11.39,24,2.71
09:00:01-10:00:00,1,3.33,95,9.01,867,8.07,4.8,1.1,3,9.68,79,7.61,906,8.61,5.7,1.27,4,6.56,174,8.32,1773,8.33,10,1.13
10:00:01-11:00:00,3,10,39,3.7,456,4.24,43.5,10,2,6.45,56,5.39,658,6.25,5.2,1.16,5,8.2,95,4.54,1114,5.24,49,5.54
11:00:01-12:00:00,1,3.33,34,3.23,488,4.54,4,0.92,3,9.68,26,2.5,411,3.9,43.5,9.68,4,6.56,60,2.87,899,4.23,48,5.43
12:00:01-13:00:00,2,6.67,45,4.27,583,5.42,29,6.67,1,3.23,40,3.85,413,3.92,1.1,0.24,3,4.92,85,4.06,996,4.68,30,3.39
13:00:01-14:00:00,2,6.67,52,4.93,591,5.5,13.6,3.13,1,3.23,52,5.01,562,5.34,14.5,3.23,3,4.92,104,4.97,1153,5.42,28,3.17
14:00:01-15:00:00,1,3.33,35,3.32,413,3.84,5,1.15,3,9.68,65,6.26,772,7.33,16.8,3.74,4,6.56,100,4.78,1185,5.57,22,2.49
15:00:01-16:00:00,2,6.67,40,3.8,413,3.84,29,6.67,1,3.23,57,5.49,536,5.09,2.3,0.51,3,4.92,97,4.64,949,4.46,31,3.51
16:00:01-17:00:00,2,6.67,36,3.42,332,3.09,29,6.67,2,6.45,38,3.66,411,3.9,29,6.45,4,6.56,74,3.54,743,3.49,58,6.56
17:00:01-18:00:00,2,6.67,98,9.3,982,9.13,29,6.67,1,3.23,67,6.45,464,4.41,7.2,1.6,3,4.92,165,7.89,1446,6.8,36,4.07
18:00:01-19:00:00,2,6.67,61,5.79,704,6.55,8,1.84,2,6.45,95,9.15,1024,9.73,29,6.45,4,6.56,156,7.46,1728,8.12,37,4.19
19:00:01-20:00:00,2,6.67,170,16.13,1545,14.37,10.8,2.48,2,6.45,111,10.69,1063,10.1,29,6.45,4,6.56,281,13.43,2608,12.26,40,4.52
20:00:01-21:00:00,0,0,45,4.27,458,4.26,0,0,3,9.68,89,8.57,855,8.12,6.6,1.47,3,4.92,134,6.41,1313,6.17,7,0.79
21:00:01-22:00:00,1,3.33,31,2.94,322,3,14.5,3.33,2,6.45,66,6.36,674,6.4,10.8,2.4,3,4.92,97,4.64,996,4.68,25,2.83
22:00:01-23:00:00,0,0,28,2.66,242,2.25,0,0,0,0,2,0.19,16,0.15,0,0,0,0,30,1.43,258,1.21,0,0
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,30,,1054,,10750,,435,,31,,1038,,10528,,449.5,,61,,2092,,21278,,884,
