Route:- 6080,Date:- 10/02/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,0,0,0,0,0,0,0,0,1,1.35,2,0.22,0,0,2.2,1.35,1,0.68,2,0.1,0,0,2,0.62
06:00:01-07:00:00,3,4.11,5,0.47,24,0.29,6.6,4.11,5,6.76,48,5.32,280,4.15,11,6.76,8,5.44,53,2.7,304,2.03,18,5.57
07:00:01-08:00:00,5,6.85,33,3.11,180,2.19,11,6.85,4,5.41,88,9.76,466,6.91,8.8,5.41,9,6.12,121,6.16,646,4.32,20,6.19
08:00:01-09:00:00,3,4.11,27,2.54,114,1.39,6.6,4.11,5,6.76,74,8.2,414,6.14,11,6.76,8,5.44,101,5.14,528,3.53,18,5.57
09:00:01-10:00:00,5,6.85,14,1.32,76,0.92,11,6.85,3,4.05,62,6.87,564,8.36,6.6,4.05,8,5.44,76,3.87,640,4.28,18,5.57
10:00:01-11:00:00,4,5.48,21,1.98,170,2.07,8.8,5.48,4,5.41,94,10.42,788,11.68,8.8,5.41,8,5.44,115,5.86,958,6.4,18,5.57
11:00:01-12:00:00,4,5.48,33,3.11,211,2.57,8,4.98,4,5.41,81,8.98,696,10.31,8.8,5.41,8,5.44,114,5.8,907,6.06,17,5.26
12:00:01-13:00:00,5,6.85,32,3.01,229,2.79,11,6.85,6,8.11,62,6.87,522,7.74,12,7.37,11,7.48,94,4.79,751,5.02,23,7.12
13:00:01-14:00:00,4,5.48,34,3.2,253,3.08,8.8,5.48,3,4.05,38,4.21,248,3.68,6,3.69,7,4.76,72,3.67,501,3.35,15,4.64
14:00:01-15:00:00,2,2.74,28,2.64,227,2.76,4.4,2.74,4,5.41,43,4.77,412,6.11,8.8,5.41,6,4.08,71,3.62,639,4.27,13,4.02
15:00:01-16:00:00,7,9.59,41,3.86,268,3.26,15.4,9.59,5,6.76,29,3.22,192,2.85,11,6.76,12,8.16,70,3.56,460,3.07,26,8.05
16:00:01-17:00:00,5,6.85,59,5.56,385,4.68,11,6.85,4,5.41,60,6.65,448,6.64,8.8,5.41,9,6.12,119,6.06,833,5.57,20,6.19
17:00:01-18:00:00,4,5.48,85,8,656,7.98,8.8,5.48,5,6.76,40,4.43,322,4.77,11,6.76,9,6.12,125,6.36,978,6.53,20,6.19
18:00:01-19:00:00,6,8.22,104,9.79,857,10.43,13.2,8.22,4,5.41,55,6.1,446,6.61,8.8,5.41,10,6.8,159,8.1,1303,8.71,22,6.81
19:00:01-20:00:00,2,2.74,177,16.67,1500,18.25,4.4,2.74,5,6.76,39,4.32,268,3.97,11,6.76,7,4.76,216,11,1768,11.81,15,4.64
20:00:01-21:00:00,2,2.74,70,6.59,560,6.81,4.4,2.74,3,4.05,29,3.22,228,3.38,6,3.69,5,3.4,99,5.04,788,5.27,10,3.1
21:00:01-22:00:00,3,4.11,126,11.86,1048,12.75,6.6,4.11,3,4.05,31,3.44,242,3.59,6,3.69,6,4.08,157,7.99,1290,8.62,13,4.02
22:00:01-23:00:00,7,9.59,119,11.21,986,12,15.4,9.59,4,5.41,23,2.55,180,2.67,8.8,5.41,11,7.48,142,7.23,1166,7.79,24,7.43
23:00:01-24:00:00,2,2.74,54,5.08,474,5.77,4,2.49,2,2.7,4,0.44,32,0.47,4.4,2.7,4,2.72,58,2.95,506,3.38,8,2.48
,73,,1062,,8218,,160.6,,74,,902,,6748,,162.8,,147,,1964,,14966,,323,
