Route:- 3400,Date:- 10/01/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
07:00:01-08:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
08:00:01-09:00:00,1,3.7,12,0.81,96,0.58,8.6,3.7,1,3.45,0,0,0,0,8.6,3.45,2,3.57,12,0.43,96,0.31,17,3.53
09:00:01-10:00:00,0,0,0,0,0,0,0,0,0,0,21,1.59,178,1.2,0,0,0,0,21,0.75,178,0.57,0,0
10:00:01-11:00:00,4,14.81,102,6.88,1242,7.57,34.4,14.81,1,3.45,6,0.45,70,0.47,8.6,3.45,5,8.93,108,3.85,1312,4.2,43,8.92
11:00:01-12:00:00,5,18.52,123,8.3,1564,9.53,12,5.17,3,10.34,113,8.56,1383,9.33,25.8,10.34,8,14.29,236,8.42,2947,9.43,38,7.88
12:00:01-13:00:00,2,7.41,98,6.61,1095,6.67,5.8,2.5,4,13.79,181,13.71,2154,14.52,20,8.02,6,10.71,279,9.96,3249,10.4,26,5.39
13:00:01-14:00:00,3,11.11,194,13.09,2119,12.91,16.2,6.98,3,10.34,144,10.91,1630,10.99,10.5,4.21,6,10.71,338,12.06,3749,12,27,5.6
14:00:01-15:00:00,1,3.7,113,7.62,1136,6.92,4,1.72,2,6.9,77,5.83,740,4.99,13.6,5.45,3,5.36,190,6.78,1876,6,18,3.73
15:00:01-16:00:00,3,11.11,157,10.59,1840,11.21,25.8,11.11,3,10.34,81,6.14,925,6.24,25.8,10.34,6,10.71,238,8.49,2765,8.85,52,10.79
16:00:01-17:00:00,2,7.41,82,5.53,962,5.86,17.2,7.41,1,3.45,129,9.77,1504,10.14,8.6,3.45,3,5.36,211,7.53,2466,7.89,26,5.39
17:00:01-18:00:00,1,3.7,187,12.62,2133,12.99,4,1.72,2,6.9,142,10.76,1676,11.3,17.2,6.9,3,5.36,329,11.74,3809,12.19,21,4.36
18:00:01-19:00:00,1,3.7,112,7.56,1210,7.37,4.6,1.98,1,3.45,129,9.77,1276,8.6,6.8,2.73,2,3.57,241,8.6,2486,7.96,11,2.28
19:00:01-20:00:00,0,0,77,5.2,770,4.69,0,0,2,6.9,105,7.95,1195,8.06,17.2,6.9,2,3.57,182,6.5,1965,6.29,17,3.53
20:00:01-21:00:00,3,11.11,172,11.61,1709,10.41,25.8,11.11,1,3.45,39,2.95,448,3.02,8.6,3.45,4,7.14,211,7.53,2157,6.9,34,7.05
21:00:01-22:00:00,1,3.7,50,3.37,510,3.11,6.8,2.93,2,6.9,59,4.47,606,4.09,17.2,6.9,3,5.36,109,3.89,1116,3.57,24,4.98
22:00:01-23:00:00,0,0,3,0.2,30,0.18,0,0,3,10.34,93,7.05,1036,6.99,13.2,5.29,3,5.36,96,3.43,1066,3.41,13,2.7
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,1,0.08,10,0.07,0,0,0,0,1,0.04,10,0.03,0,0
,27,,1482,,16416,,232.2,,29,,1320,,14831,,249.4,,56,,2802,,31247,,482,
