Route:- 6020,Date:- 10/01/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,1.69,0,0,0,0,5.2,1.69,0,0,0,0,0,0,0,0,1,0.84,0,0,0,0,5,0.81
06:00:01-07:00:00,3,5.08,98,6,922,5.75,9,2.93,2,3.33,14,1.36,130,1.32,10.4,3.33,5,4.2,112,4.21,1052,4.06,19,3.07
07:00:01-08:00:00,4,6.78,172,10.54,1669,10.4,20.8,6.78,3,5,68,6.61,488,4.94,15.6,5,7,5.88,240,9.02,2157,8.32,36,5.82
08:00:01-09:00:00,8,13.56,153,9.38,1484,9.25,41.6,13.56,7,11.67,111,10.79,976,9.88,21,6.73,15,12.61,264,9.92,2460,9.49,63,10.18
09:00:01-10:00:00,5,8.47,263,16.12,2726,16.99,26,8.47,6,10,50,4.86,558,5.65,31.2,10,11,9.24,313,11.76,3284,12.67,57,9.21
10:00:01-11:00:00,7,11.86,202,12.38,2115,13.18,36.4,11.86,5,8.33,34,3.3,334,3.38,26,8.33,12,10.08,236,8.87,2449,9.45,62,10.02
11:00:01-12:00:00,5,8.47,108,6.62,1051,6.55,26,8.47,7,11.67,85,8.26,897,9.08,23.1,7.4,12,10.08,193,7.25,1948,7.52,49,7.92
12:00:01-13:00:00,2,3.39,32,1.96,291,1.81,10.4,3.39,4,6.67,50,4.86,525,5.31,20.8,6.67,6,5.04,82,3.08,816,3.15,31,5.01
13:00:01-14:00:00,1,1.69,19,1.16,172,1.07,5.2,1.69,2,3.33,19,1.85,167,1.69,10.4,3.33,3,2.52,38,1.43,339,1.31,16,2.58
14:00:01-15:00:00,3,5.08,44,2.7,388,2.42,15.6,5.08,1,1.67,23,2.24,180,1.82,3,0.96,4,3.36,67,2.52,568,2.19,19,3.07
15:00:01-16:00:00,3,5.08,59,3.62,580,3.62,15.6,5.08,3,5,61,5.93,710,7.19,15.6,5,6,5.04,120,4.51,1290,4.98,31,5.01
16:00:01-17:00:00,3,5.08,24,1.47,236,1.47,9,2.93,2,3.33,44,4.28,386,3.91,10.4,3.33,5,4.2,68,2.56,622,2.4,19,3.07
17:00:01-18:00:00,2,3.39,59,3.62,537,3.35,10.4,3.39,3,5,50,4.86,416,4.21,15.6,5,5,4.2,109,4.1,953,3.68,26,4.2
18:00:01-19:00:00,5,8.47,120,7.35,1181,7.36,21.5,7.01,3,5,111,10.79,1076,10.89,15.6,5,8,6.72,231,8.68,2257,8.71,37,5.98
19:00:01-20:00:00,3,5.08,123,7.54,1164,7.26,4.8,1.56,4,6.67,128,12.44,1240,12.55,20.8,6.67,7,5.88,251,9.43,2404,9.27,26,4.2
20:00:01-21:00:00,4,6.78,58,3.55,514,3.2,16.8,5.48,4,6.67,121,11.76,1221,12.36,20.8,6.67,8,6.72,179,6.73,1735,6.69,38,6.14
21:00:01-22:00:00,0,0,98,6,1012,6.31,0,0,3,5,60,5.83,575,5.82,15.6,5,3,2.52,158,5.94,1587,6.12,16,2.58
22:00:01-23:00:00,0,0,0,0,0,0,0,0,1,1.67,0,0,0,0,5.2,1.67,1,0.84,0,0,0,0,5,0.81
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,59,,1632,,16042,,306.8,,60,,1029,,9879,,312,,119,,2661,,25921,,619,
