Route:- 6050,Date:- 10/01/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,8,6.45,164,4.62,1312,4.36,20.8,6.45,7,5.47,46,1.32,331,1.05,18.2,5.47,15,5.95,210,2.98,1643,2.66,39,5.95
05:00:01-06:00:00,5,4.03,24,0.68,188,0.63,13,4.03,7,5.47,113,3.24,791,2.5,18.2,5.47,12,4.76,137,1.95,979,1.59,31,4.73
06:00:01-07:00:00,8,6.45,27,0.76,202,0.67,20.8,6.45,10,7.81,214,6.13,1514,4.79,26,7.81,18,7.14,241,3.42,1716,2.78,47,7.18
07:00:01-08:00:00,10,8.06,73,2.06,532,1.77,20,6.2,12,9.38,186,5.32,1420,4.49,31.2,9.38,22,8.73,259,3.68,1952,3.16,51,7.79
08:00:01-09:00:00,10,8.06,87,2.45,660,2.19,26,8.06,9,7.03,268,7.67,2470,7.81,23.4,7.03,19,7.54,355,5.04,3130,5.07,49,7.48
09:00:01-10:00:00,7,5.65,123,3.47,1011,3.36,18.2,5.65,10,7.81,227,6.5,2406,7.61,26,7.81,17,6.75,350,4.97,3417,5.54,44,6.72
10:00:01-11:00:00,8,6.45,187,5.27,1579,5.25,20.8,6.45,7,5.47,233,6.67,2245,7.1,18.2,5.47,15,5.95,420,5.97,3824,6.2,39,5.95
11:00:01-12:00:00,6,4.84,219,6.17,1883,6.26,15.6,4.84,7,5.47,218,6.24,2029,6.42,18.2,5.47,13,5.16,437,6.21,3912,6.34,34,5.19
12:00:01-13:00:00,2,1.61,117,3.3,1075,3.57,5.2,1.61,3,2.34,170,4.87,1726,5.46,7.8,2.34,5,1.98,287,4.08,2801,4.54,13,1.98
13:00:01-14:00:00,6,4.84,248,6.99,2215,7.36,15.6,4.84,5,3.91,193,5.53,2036,6.44,13,3.91,11,4.37,441,6.26,4251,6.89,29,4.43
14:00:01-15:00:00,5,4.03,177,4.99,1573,5.23,10,3.1,6,4.69,213,6.1,2056,6.5,15.6,4.69,11,4.37,390,5.54,3629,5.88,26,3.97
15:00:01-16:00:00,9,7.26,317,8.93,2763,9.19,23.4,7.26,7,5.47,244,6.99,2469,7.81,18.2,5.47,16,6.35,561,7.97,5232,8.48,42,6.41
16:00:01-17:00:00,10,8.06,330,9.3,2903,9.65,26,8.06,9,7.03,371,10.62,3405,10.77,23.4,7.03,19,7.54,701,9.96,6308,10.22,49,7.48
17:00:01-18:00:00,7,5.65,311,8.77,2601,8.65,14,4.34,7,5.47,233,6.67,2165,6.85,18.2,5.47,14,5.56,544,7.73,4766,7.72,32,4.89
18:00:01-19:00:00,4,3.23,210,5.92,1812,6.02,10.4,3.23,5,3.91,153,4.38,1294,4.09,13,3.91,9,3.57,363,5.16,3106,5.03,23,3.51
19:00:01-20:00:00,5,4.03,299,8.43,2636,8.76,13,4.03,3,2.34,150,4.29,1301,4.11,7.8,2.34,8,3.17,449,6.38,3937,6.38,21,3.21
20:00:01-21:00:00,4,3.23,222,6.26,1894,6.3,10.4,3.23,3,2.34,111,3.18,883,2.79,7.8,2.34,7,2.78,333,4.73,2777,4.5,18,2.75
21:00:01-22:00:00,3,2.42,171,4.82,1352,4.49,6,1.86,6,4.69,111,3.18,792,2.5,15.6,4.69,9,3.57,282,4.01,2144,3.47,22,3.36
22:00:01-23:00:00,3,2.42,111,3.13,868,2.89,7.8,2.42,3,2.34,33,0.94,244,0.77,7.8,2.34,6,2.38,144,2.05,1112,1.8,16,2.44
23:00:01-24:00:00,4,3.23,131,3.69,1020,3.39,10.4,3.23,2,1.56,6,0.17,48,0.15,5.2,1.56,6,2.38,137,1.95,1068,1.73,16,2.44
,124,,3548,,30079,,322.4,,128,,3493,,31625,,332.8,,252,,7041,,61704,,655,
