Route:- 3870,Date:- 10/01/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,19,26.03,288,20.43,2520,20.45,68.4,26.03,21,28.38,418,29.52,3695,28.33,75.6,28.38,40,27.21,706,24.98,6215,24.5,144,27.22
05:00:01-06:00:00,0,0,0,0,0,0,0,0,1,1.35,3,0.21,10,0.08,3.6,1.35,1,0.68,3,0.11,10,0.04,4,0.76
06:00:01-07:00:00,1,1.37,2,0.14,10,0.08,3.6,1.37,2,2.7,29,2.05,212,1.63,7.2,2.7,3,2.04,31,1.1,222,0.88,11,2.08
07:00:01-08:00:00,2,2.74,16,1.13,106,0.86,7.2,2.74,2,2.7,24,1.69,306,2.35,7.2,2.7,4,2.72,40,1.42,412,1.62,14,2.65
08:00:01-09:00:00,3,4.11,25,1.77,191,1.55,10.8,4.11,2,2.7,85,6,791,6.06,7.2,2.7,5,3.4,110,3.89,982,3.87,18,3.4
09:00:01-10:00:00,4,5.48,41,2.91,329,2.67,12.8,4.87,6,8.11,142,10.03,1351,10.36,21.6,8.11,10,6.8,183,6.48,1680,6.62,34,6.43
10:00:01-11:00:00,3,4.11,47,3.33,302,2.45,10.8,4.11,5,6.76,93,6.57,990,7.59,18,6.76,8,5.44,140,4.95,1292,5.09,29,5.48
11:00:01-12:00:00,3,4.11,32,2.27,306,2.48,10.8,4.11,4,5.41,65,4.59,589,4.52,14.4,5.41,7,4.76,97,3.43,895,3.53,25,4.73
12:00:01-13:00:00,3,4.11,56,3.97,466,3.78,10.8,4.11,5,6.76,45,3.18,471,3.61,18,6.76,8,5.44,101,3.57,937,3.69,29,5.48
13:00:01-14:00:00,4,5.48,100,7.09,819,6.65,14.4,5.48,2,2.7,70,4.94,610,4.68,7.2,2.7,6,4.08,170,6.02,1429,5.63,22,4.16
14:00:01-15:00:00,5,6.85,94,6.67,914,7.42,18,6.85,4,5.41,38,2.68,324,2.48,14.4,5.41,9,6.12,132,4.67,1238,4.88,32,6.05
15:00:01-16:00:00,1,1.37,44,3.12,400,3.25,2.4,0.91,3,4.05,32,2.26,231,1.77,10.8,4.05,4,2.72,76,2.69,631,2.49,13,2.46
16:00:01-17:00:00,3,4.11,60,4.26,436,3.54,10.8,4.11,2,2.7,35,2.47,354,2.71,7.2,2.7,5,3.4,95,3.36,790,3.11,18,3.4
17:00:01-18:00:00,1,1.37,35,2.48,296,2.4,3.6,1.37,2,2.7,73,5.16,699,5.36,7.2,2.7,3,2.04,108,3.82,995,3.92,11,2.08
18:00:01-19:00:00,2,2.74,99,7.02,898,7.29,7.2,2.74,4,5.41,48,3.39,468,3.59,14.4,5.41,6,4.08,147,5.2,1366,5.38,22,4.16
19:00:01-20:00:00,3,4.11,119,8.44,1068,8.67,10.8,4.11,1,1.35,58,4.1,498,3.82,3.6,1.35,4,2.72,177,6.26,1566,6.17,14,2.65
20:00:01-21:00:00,4,5.48,170,12.06,1590,12.9,14.4,5.48,4,5.41,80,5.65,721,5.53,14.4,5.41,8,5.44,250,8.85,2311,9.11,29,5.48
21:00:01-22:00:00,4,5.48,78,5.53,700,5.68,14.4,5.48,2,2.7,19,1.34,146,1.12,7.2,2.7,6,4.08,97,3.43,846,3.33,22,4.16
22:00:01-23:00:00,4,5.48,61,4.33,575,4.67,14.4,5.48,2,2.7,36,2.54,348,2.67,7.2,2.7,6,4.08,97,3.43,923,3.64,22,4.16
23:00:01-24:00:00,4,5.48,43,3.05,399,3.24,14.4,5.48,0,0,23,1.62,230,1.76,0,0,4,2.72,66,2.34,629,2.48,14,2.65
,73,,1410,,12325,,262.8,,74,,1416,,13044,,266.4,,147,,2826,,25369,,529,
