Route:- 6034,Date:- 10/01/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,1,4.35,1,0.13,0,0,20.2,4.35,0,0,0,0,0,0,0,0,1,3.13,1,0.1,0,0,20,3.1
05:00:01-06:00:00,1,4.35,0,0,0,0,20.2,4.35,0,0,0,0,0,0,0,0,1,3.13,0,0,0,0,20,3.1
06:00:01-07:00:00,0,0,3,0.39,26,0.31,0,0,0,0,0,0,0,0,0,0,0,0,3,0.31,26,0.24,0,0
07:00:01-08:00:00,0,0,17,2.19,174,2.07,0,0,1,11.11,9,4.66,52,2.16,20.2,11.11,1,3.13,26,2.69,226,2.09,20,3.1
08:00:01-09:00:00,0,0,22,2.84,232,2.76,0,0,1,11.11,17,8.81,168,6.99,7.2,3.96,1,3.13,39,4.03,400,3.7,7,1.08
09:00:01-10:00:00,1,4.35,13,1.68,122,1.45,4.4,0.95,2,22.22,32,16.58,453,18.84,7.6,4.18,3,9.38,45,4.65,575,5.31,12,1.86
10:00:01-11:00:00,1,4.35,7,0.9,78,0.93,20.2,4.35,0,0,47,24.35,614,25.53,0,0,1,3.13,54,5.58,692,6.39,20,3.1
11:00:01-12:00:00,2,8.7,41,5.29,474,5.63,5.4,1.16,1,11.11,24,12.44,295,12.27,2.7,1.49,3,9.38,65,6.71,769,7.11,8,1.24
12:00:01-13:00:00,1,4.35,68,8.77,771,9.16,4.9,1.05,1,11.11,29,15.03,392,16.3,20.2,11.11,2,6.25,97,10.02,1163,10.75,25,3.87
13:00:01-14:00:00,1,4.35,40,5.16,397,4.72,20.2,4.35,1,11.11,22,11.4,281,11.68,20.2,11.11,2,6.25,62,6.4,678,6.27,40,6.19
14:00:01-15:00:00,2,8.7,44,5.68,463,5.5,4.6,0.99,1,11.11,3,1.55,22,0.91,3.3,1.82,3,9.38,47,4.86,485,4.48,8,1.24
15:00:01-16:00:00,2,8.7,14,1.81,180,2.14,40.4,8.7,1,11.11,10,5.18,128,5.32,20.2,11.11,3,9.38,24,2.48,308,2.85,61,9.44
16:00:01-17:00:00,2,8.7,103,13.29,1307,15.53,40.4,8.7,0,0,0,0,0,0,0,0,2,6.25,103,10.64,1307,12.08,40,6.19
17:00:01-18:00:00,2,8.7,83,10.71,920,10.93,38.2,8.22,0,0,0,0,0,0,0,0,2,6.25,83,8.57,920,8.5,38,5.88
18:00:01-19:00:00,2,8.7,97,12.52,990,11.76,40.4,8.7,0,0,0,0,0,0,0,0,2,6.25,97,10.02,990,9.15,40,6.19
19:00:01-20:00:00,1,4.35,89,11.48,899,10.68,20.2,4.35,0,0,0,0,0,0,0,0,1,3.13,89,9.19,899,8.31,20,3.1
20:00:01-21:00:00,2,8.7,61,7.87,569,6.76,10,2.15,0,0,0,0,0,0,0,0,2,6.25,61,6.3,569,5.26,10,1.55
21:00:01-22:00:00,1,4.35,27,3.48,290,3.45,20.2,4.35,0,0,0,0,0,0,0,0,1,3.13,27,2.79,290,2.68,20,3.1
22:00:01-23:00:00,1,4.35,45,5.81,525,6.24,20.2,4.35,0,0,0,0,0,0,0,0,1,3.13,45,4.65,525,4.85,20,3.1
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,23,,775,,8417,,464.6,,9,,193,,2405,,181.8,,32,,968,,10822,,646,
