Route:- 4100,Date:- 10/01/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,2,7.69,4,0.51,60,0.74,29,7.69,0,0,0,0,0,0,0,0,2,4,4,0.26,60,0.38,29,4
06:00:01-07:00:00,1,3.85,37,4.71,384,4.73,5.4,1.43,1,4.17,3,0.39,34,0.44,14.5,4.17,2,4,40,2.59,418,2.65,20,2.76
07:00:01-08:00:00,1,3.85,47,5.99,460,5.67,4,1.06,1,4.17,25,3.29,210,2.73,8.9,2.56,2,4,72,4.66,670,4.24,13,1.79
08:00:01-09:00:00,1,3.85,39,4.97,324,3.99,14.5,3.85,2,8.33,34,4.47,396,5.15,7.4,2.13,3,6,73,4.72,720,4.56,22,3.03
09:00:01-10:00:00,3,11.54,39,4.97,452,5.57,12.6,3.34,2,8.33,53,6.96,555,7.22,29,8.33,5,10,92,5.95,1007,6.37,42,5.79
10:00:01-11:00:00,2,7.69,41,5.22,378,4.66,29,7.69,2,8.33,50,6.57,507,6.6,8.2,2.36,4,8,91,5.89,885,5.6,37,5.1
11:00:01-12:00:00,1,3.85,80,10.19,866,10.67,1.9,0.5,1,4.17,42,5.52,385,5.01,13.5,3.88,2,4,122,7.89,1251,7.92,15,2.07
12:00:01-13:00:00,2,7.69,44,5.61,448,5.52,17.6,4.67,2,8.33,58,7.62,719,9.35,29,8.33,4,8,102,6.6,1167,7.39,47,6.48
13:00:01-14:00:00,3,11.54,32,4.08,314,3.87,5.7,1.51,2,8.33,44,5.78,502,6.53,25.4,7.3,5,10,76,4.92,816,5.16,31,4.28
14:00:01-15:00:00,1,3.85,49,6.24,565,6.96,14.5,3.85,3,12.5,70,9.2,584,7.6,11.1,3.19,4,8,119,7.7,1149,7.27,26,3.59
15:00:01-16:00:00,2,7.69,20,2.55,236,2.91,17.6,4.67,1,4.17,49,6.44,542,7.05,3.7,1.06,3,6,69,4.46,778,4.92,21,2.9
16:00:01-17:00:00,2,7.69,52,6.62,528,6.51,29,7.69,1,4.17,13,1.71,120,1.56,4.6,1.32,3,6,65,4.2,648,4.1,34,4.69
17:00:01-18:00:00,1,3.85,58,7.39,672,8.28,7.3,1.94,1,4.17,98,12.88,879,11.44,14.5,4.17,2,4,156,10.09,1551,9.82,22,3.03
18:00:01-19:00:00,1,3.85,92,11.72,982,12.1,5,1.33,2,8.33,97,12.75,1000,13.01,29,8.33,3,6,189,12.23,1982,12.55,34,4.69
19:00:01-20:00:00,3,11.54,20,2.55,160,1.97,43.5,11.54,2,8.33,72,9.46,710,9.24,7.4,2.13,5,10,92,5.95,870,5.51,51,7.03
20:00:01-21:00:00,0,0,50,6.37,475,5.85,0,0,0,0,36,4.73,356,4.63,0,0,0,0,86,5.56,831,5.26,0,0
21:00:01-22:00:00,0,0,67,8.54,669,8.25,0,0,1,4.17,8,1.05,104,1.35,14.5,4.17,1,2,75,4.85,773,4.89,14,1.93
22:00:01-23:00:00,0,0,14,1.78,140,1.73,0,0,0,0,9,1.18,83,1.08,0,0,0,0,23,1.49,223,1.41,0,0
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,26,,785,,8113,,377,,24,,761,,7686,,348,,50,,1546,,15799,,725,
