Route:- 3400,Date:- 10/03/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,0,0,0,0,0,0,0,0,1,2.94,26,1.24,240,1.1,8.6,2.94,1,1.39,26,0.55,240,0.49,9,1.45
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,2,5.26,73,2.74,777,2.82,17.2,5.26,0,0,0,0,0,0,0,0,2,2.78,73,1.53,777,1.58,17,2.75
07:00:01-08:00:00,3,7.89,264,9.92,2562,9.31,22.5,6.88,3,8.82,195,9.3,1950,8.95,25.8,8.82,6,8.33,459,9.65,4512,9.15,48,7.75
08:00:01-09:00:00,3,7.89,183,6.87,2076,7.54,25.8,7.89,5,14.71,318,15.17,3072,14.1,11,3.76,8,11.11,501,10.53,5148,10.44,37,5.98
09:00:01-10:00:00,2,5.26,158,5.94,1572,5.71,13.6,4.16,2,5.88,279,13.31,3016,13.85,4.4,1.5,4,5.56,437,9.18,4588,9.31,18,2.91
10:00:01-11:00:00,4,10.53,239,8.98,2704,9.83,34.4,10.53,1,2.94,94,4.48,1038,4.77,1.8,0.62,5,6.94,333,7,3742,7.59,36,5.82
11:00:01-12:00:00,1,2.63,169,6.35,1952,7.09,4,1.22,3,8.82,41,1.96,367,1.68,25.8,8.82,4,5.56,210,4.41,2319,4.7,30,4.85
12:00:01-13:00:00,2,5.26,130,4.88,1379,5.01,9.2,2.82,3,8.82,239,11.4,2620,12.03,17.1,5.85,5,6.94,369,7.76,3999,8.11,26,4.2
13:00:01-14:00:00,3,7.89,95,3.57,1128,4.1,25.8,7.89,1,2.94,94,4.48,1042,4.78,1.8,0.62,4,5.56,189,3.97,2170,4.4,28,4.52
14:00:01-15:00:00,5,13.16,268,10.07,2730,9.92,43,13.16,3,8.82,117,5.58,1214,5.57,25.8,8.82,8,11.11,385,8.09,3944,8,69,11.15
15:00:01-16:00:00,1,2.63,110,4.13,1237,4.5,4,1.22,1,2.94,131,6.25,1341,6.16,4.6,1.57,2,2.78,241,5.07,2578,5.23,9,1.45
16:00:01-17:00:00,6,15.79,279,10.48,2980,10.83,51.6,15.79,3,8.82,152,7.25,1690,7.76,25.8,8.82,9,12.5,431,9.06,4670,9.47,77,12.44
17:00:01-18:00:00,0,0,153,5.75,920,3.34,0,0,1,2.94,129,6.15,1446,6.64,8.6,2.94,1,1.39,282,5.93,2366,4.8,9,1.45
18:00:01-19:00:00,2,5.26,95,3.57,992,3.61,8,2.45,1,2.94,98,4.68,998,4.58,3,1.03,3,4.17,193,4.06,1990,4.04,11,1.78
19:00:01-20:00:00,1,2.63,218,8.19,2274,8.26,4.4,1.35,2,5.88,29,1.38,300,1.38,3.6,1.23,3,4.17,247,5.19,2574,5.22,8,1.29
20:00:01-21:00:00,0,0,44,1.65,444,1.61,0,0,0,0,97,4.63,1008,4.63,0,0,0,0,141,2.96,1452,2.95,0,0
21:00:01-22:00:00,2,5.26,120,4.51,1200,4.36,17.2,5.26,1,2.94,0,0,0,0,8.6,2.94,3,4.17,120,2.52,1200,2.43,26,4.2
22:00:01-23:00:00,0,0,34,1.28,324,1.18,0,0,2,5.88,29,1.38,242,1.11,7,2.39,2,2.78,63,1.32,566,1.15,7,1.13
23:00:01-24:00:00,1,2.63,30,1.13,264,0.96,8.6,2.63,1,2.94,28,1.34,198,0.91,4.6,1.57,2,2.78,58,1.22,462,0.94,13,2.1
,38,,2662,,27515,,326.8,,34,,2096,,21782,,292.4,,72,,4758,,49297,,619,
