Route:- 4100,Date:- 10/03/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,3,8.33,23,1.03,236,1.01,43.5,8.33,0,0,0,0,0,0,0,0,3,3.95,23,0.52,236,0.52,44,3.99
06:00:01-07:00:00,3,8.33,138,6.19,1036,4.44,12,2.3,5,12.5,62,2.88,532,2.37,72.5,12.5,8,10.53,200,4.57,1568,3.42,84,7.62
07:00:01-08:00:00,3,8.33,256,11.48,2738,11.74,43.5,8.33,2,5,142,6.6,1205,5.37,6,1.03,5,6.58,398,9.08,3943,8.61,50,4.54
08:00:01-09:00:00,3,8.33,263,11.79,3200,13.72,43.5,8.33,4,10,235,10.93,2770,12.33,58,10,7,9.21,498,11.37,5970,13.04,102,9.26
09:00:01-10:00:00,1,2.78,280,12.56,3388,14.52,3.7,0.71,3,7.5,245,11.39,2691,11.98,12.6,2.17,4,5.26,525,11.98,6079,13.28,16,1.45
10:00:01-11:00:00,3,8.33,130,5.83,1482,6.35,16.8,3.22,2,5,241,11.2,2573,11.46,29,5,5,6.58,371,8.47,4055,8.86,46,4.17
11:00:01-12:00:00,2,5.56,207,9.28,1670,7.16,29,5.56,1,2.5,105,4.88,1018,4.53,6.2,1.07,3,3.95,312,7.12,2688,5.87,35,3.18
12:00:01-13:00:00,2,5.56,106,4.75,1020,4.37,29,5.56,2,5,96,4.46,1225,5.45,29,5,4,5.26,202,4.61,2245,4.9,58,5.26
13:00:01-14:00:00,5,13.89,139,6.23,1695,7.27,72.5,13.89,5,12.5,144,6.69,1560,6.95,72.5,12.5,10,13.16,283,6.46,3255,7.11,145,13.16
14:00:01-15:00:00,1,2.78,33,1.48,366,1.57,2.8,0.54,3,7.5,121,5.63,1206,5.37,26.7,4.6,4,5.26,154,3.52,1572,3.43,30,2.72
15:00:01-16:00:00,2,5.56,66,2.96,684,2.93,19.2,3.68,2,5,47,2.19,562,2.5,13.4,2.31,4,5.26,113,2.58,1246,2.72,33,2.99
16:00:01-17:00:00,1,2.78,72,3.23,596,2.56,5.4,1.03,1,2.5,95,4.42,979,4.36,3.7,0.64,2,2.63,167,3.81,1575,3.44,9,0.82
17:00:01-18:00:00,3,8.33,62,2.78,672,2.88,43.5,8.33,2,5,109,5.07,1074,4.78,29,5,5,6.58,171,3.9,1746,3.81,72,6.53
18:00:01-19:00:00,2,5.56,103,4.62,1100,4.72,29,5.56,3,7.5,113,5.25,1243,5.53,5.7,0.98,5,6.58,216,4.93,2343,5.12,35,3.18
19:00:01-20:00:00,1,2.78,118,5.29,1296,5.56,11.6,2.22,0,0,162,7.53,1436,6.39,0,0,1,1.32,280,6.39,2732,5.97,12,1.09
20:00:01-21:00:00,0,0,140,6.28,1381,5.92,0,0,2,5,45,2.09,554,2.47,29,5,2,2.63,185,4.22,1935,4.23,29,2.63
21:00:01-22:00:00,1,2.78,89,3.99,708,3.04,2.9,0.56,2,5,161,7.48,1611,7.17,2.8,0.48,3,3.95,250,5.71,2319,5.06,6,0.54
22:00:01-23:00:00,0,0,5,0.22,58,0.25,0,0,1,2.5,28,1.3,220,0.98,14.5,2.5,1,1.32,33,0.75,278,0.61,14,1.27
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,36,,2230,,23326,,522,,40,,2151,,22459,,580,,76,,4381,,45785,,1102,
