Route:- 3310,Date:- 10/03/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,3.23,0,0,0,0,9,3.23,0,0,0,0,0,0,0,0,1,1.67,0,0,0,0,9,1.67
06:00:01-07:00:00,1,3.23,37,2.2,394,2.22,1.8,0.65,2,6.9,40,2.98,468,3.2,18,6.9,3,5,77,2.55,862,2.66,20,3.7
07:00:01-08:00:00,3,9.68,149,8.86,1838,10.35,27,9.68,1,3.45,38,2.83,474,3.24,9,3.45,4,6.67,187,6.18,2312,7.14,36,6.67
08:00:01-09:00:00,3,9.68,134,7.97,1704,9.59,27,9.68,3,10.34,106,7.89,1254,8.57,12,4.6,6,10,240,7.93,2958,9.13,39,7.22
09:00:01-10:00:00,2,6.45,177,10.53,2122,11.95,18,6.45,2,6.9,88,6.55,889,6.07,18,6.9,4,6.67,265,8.76,3011,9.29,36,6.67
10:00:01-11:00:00,1,3.23,106,6.31,1392,7.84,5,1.79,2,6.9,125,9.3,1030,7.04,18,6.9,3,5,231,7.64,2422,7.48,23,4.26
11:00:01-12:00:00,1,3.23,94,5.59,268,1.51,8.6,3.08,1,3.45,86,6.4,921,6.29,2.2,0.84,2,3.33,180,5.95,1189,3.67,11,2.04
12:00:01-13:00:00,2,6.45,136,8.09,1517,8.54,18,6.45,0,0,26,1.93,304,2.08,0,0,2,3.33,162,5.36,1821,5.62,18,3.33
13:00:01-14:00:00,2,6.45,83,4.94,811,4.57,5.6,2.01,3,10.34,68,5.06,746,5.1,27,10.34,5,8.33,151,4.99,1557,4.81,33,6.11
14:00:01-15:00:00,3,9.68,89,5.29,962,5.42,27,9.68,2,6.9,82,6.1,850,5.81,9.2,3.52,5,8.33,171,5.65,1812,5.59,36,6.67
15:00:01-16:00:00,1,3.23,90,5.35,910,5.12,2.7,0.97,2,6.9,89,6.62,1102,7.53,12.6,4.83,3,5,179,5.92,2012,6.21,15,2.78
16:00:01-17:00:00,2,6.45,29,1.73,204,1.15,18,6.45,1,3.45,75,5.58,882,6.03,6.3,2.41,3,5,104,3.44,1086,3.35,24,4.44
17:00:01-18:00:00,0,0,39,2.32,366,2.06,0,0,1,3.45,117,8.71,862,5.89,4.6,1.76,1,1.67,156,5.16,1228,3.79,5,0.93
18:00:01-19:00:00,2,6.45,123,7.32,1290,7.26,18,6.45,1,3.45,70,5.21,868,5.93,9,3.45,3,5,193,6.38,2158,6.66,27,5
19:00:01-20:00:00,2,6.45,155,9.22,1476,8.31,18,6.45,2,6.9,94,6.99,1198,8.19,8,3.07,4,6.67,249,8.23,2674,8.25,26,4.81
20:00:01-21:00:00,2,6.45,88,5.23,884,4.98,3.6,1.29,2,6.9,94,6.99,1116,7.63,18,6.9,4,6.67,182,6.02,2000,6.17,22,4.07
21:00:01-22:00:00,3,9.68,108,6.42,1128,6.35,27,9.68,2,6.9,90,6.7,958,6.55,9,3.45,5,8.33,198,6.55,2086,6.44,36,6.67
22:00:01-23:00:00,0,0,44,2.62,494,2.78,0,0,2,6.9,54,4.02,694,4.74,18,6.9,2,3.33,98,3.24,1188,3.67,18,3.33
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,2,0.15,20,0.14,0,0,0,0,2,0.07,20,0.06,0,0
,31,,1681,,17760,,279,,29,,1344,,14636,,261,,60,,3025,,32396,,540,
