Route:- 3860,Date:- 10/03/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,2,3.77,0,0,0,0,14,3.77,1,1.82,1,0.11,0,0,7,1.82,3,2.78,1,0.05,0,0,21,2.78
06:00:01-07:00:00,3,5.66,9,0.74,48,0.44,17.7,4.77,7,12.73,62,7.05,567,7.16,49,12.73,10,9.26,71,3.4,615,3.28,67,8.86
07:00:01-08:00:00,4,7.55,45,3.72,349,3.22,16,4.31,5,9.09,85,9.66,655,8.28,35,9.09,9,8.33,130,6.22,1004,5.35,51,6.75
08:00:01-09:00:00,4,7.55,86,7.11,794,7.32,28,7.55,6,10.91,95,10.8,970,12.26,42,10.91,10,9.26,181,8.66,1764,9.4,70,9.26
09:00:01-10:00:00,2,3.77,94,7.77,826,7.61,8,2.16,3,5.45,69,7.84,644,8.14,3.3,0.86,5,4.63,163,7.8,1470,7.83,11,1.46
10:00:01-11:00:00,5,9.43,164,13.55,1532,14.12,35,9.43,1,1.82,43,4.89,375,4.74,4,1.04,6,5.56,207,9.9,1907,10.16,39,5.16
11:00:01-12:00:00,5,9.43,158,13.06,1462,13.48,20,5.39,6,10.91,92,10.45,931,11.76,42,10.91,11,10.19,250,11.96,2393,12.75,62,8.2
12:00:01-13:00:00,3,5.66,122,10.08,1093,10.08,21,5.66,4,7.27,51,5.8,383,4.84,16,4.16,7,6.48,173,8.28,1476,7.87,37,4.89
13:00:01-14:00:00,4,7.55,68,5.62,550,5.07,28,7.55,3,5.45,45,5.11,373,4.71,21,5.45,7,6.48,113,5.41,923,4.92,49,6.48
14:00:01-15:00:00,2,3.77,55,4.55,523,4.82,14,3.77,2,3.64,19,2.16,138,1.74,14,3.64,4,3.7,74,3.54,661,3.52,28,3.7
15:00:01-16:00:00,3,5.66,19,1.57,172,1.59,21,5.66,4,7.27,58,6.59,466,5.89,28,7.27,7,6.48,77,3.68,638,3.4,49,6.48
16:00:01-17:00:00,1,1.89,65,5.37,579,5.34,7,1.89,2,3.64,19,2.16,204,2.58,11.8,3.06,3,2.78,84,4.02,783,4.17,19,2.51
17:00:01-18:00:00,2,3.77,48,3.97,460,4.24,6.4,1.73,3,5.45,67,7.61,641,8.1,21,5.45,5,4.63,115,5.5,1101,5.87,27,3.57
18:00:01-19:00:00,4,7.55,119,9.83,1062,9.79,16,4.31,1,1.82,63,7.16,612,7.73,2.4,0.62,5,4.63,182,8.71,1674,8.92,18,2.38
19:00:01-20:00:00,4,7.55,72,5.95,656,6.05,28,7.55,4,7.27,77,8.75,700,8.84,28,7.27,8,7.41,149,7.13,1356,7.23,56,7.41
20:00:01-21:00:00,2,3.77,58,4.79,528,4.87,14,3.77,2,3.64,23,2.61,200,2.53,4.8,1.25,4,3.7,81,3.88,728,3.88,19,2.51
21:00:01-22:00:00,2,3.77,28,2.31,214,1.97,14,3.77,1,1.82,11,1.25,56,0.71,4,1.04,3,2.78,39,1.87,270,1.44,18,2.38
22:00:01-23:00:00,1,1.89,0,0,0,0,4,1.08,0,0,0,0,0,0,0,0,1,0.93,0,0,0,0,4,0.53
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,53,,1210,,10848,,371,,55,,880,,7915,,385,,108,,2090,,18763,,756,
