Route:- 3870,Date:- 10/03/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,3,3.26,4,0.16,0,0,10.8,3.26,1,1.08,41,1.85,432,2.36,3.6,1.08,4,2.16,45,0.96,432,1.16,14,2.1
05:00:01-06:00:00,1,1.09,4,0.16,20,0.11,3.6,1.09,5,5.38,26,1.17,170,0.93,18,5.38,6,3.24,30,0.64,190,0.51,22,3.3
06:00:01-07:00:00,5,5.43,21,0.85,88,0.46,18,5.43,4,4.3,171,7.72,907,4.95,14.4,4.3,9,4.86,192,4.1,995,2.67,32,4.8
07:00:01-08:00:00,5,5.43,63,2.56,368,1.94,18,5.43,9,9.68,300,13.54,2142,11.7,32.4,9.68,14,7.57,363,7.76,2510,6.73,50,7.51
08:00:01-09:00:00,7,7.61,75,3.05,602,3.17,25.2,7.61,7,7.53,220,9.93,2023,11.05,25.2,7.53,14,7.57,295,6.3,2625,7.04,50,7.51
09:00:01-10:00:00,3,3.26,122,4.95,885,4.66,10.8,3.26,5,5.38,226,10.2,2088,11.4,18,5.38,8,4.32,348,7.44,2973,7.97,29,4.35
10:00:01-11:00:00,5,5.43,182,7.39,1242,6.54,18,5.43,3,3.23,162,7.31,1962,10.72,7.5,2.24,8,4.32,344,7.35,3204,8.59,26,3.9
11:00:01-12:00:00,3,3.26,170,6.9,1396,7.35,10.8,3.26,3,3.23,108,4.87,1116,6.1,10.8,3.23,6,3.24,278,5.94,2512,6.73,22,3.3
12:00:01-13:00:00,5,5.43,125,5.08,908,4.78,18,5.43,2,2.15,106,4.78,965,5.27,7.2,2.15,7,3.78,231,4.94,1873,5.02,25,3.75
13:00:01-14:00:00,5,5.43,85,3.45,620,3.26,18,5.43,10,10.75,109,4.92,976,5.33,36,10.75,15,8.11,194,4.15,1596,4.28,54,8.11
14:00:01-15:00:00,3,3.26,125,5.08,1133,5.96,7.2,2.17,3,3.23,97,4.38,645,3.52,10.8,3.23,6,3.24,222,4.74,1778,4.77,18,2.7
15:00:01-16:00:00,4,4.35,128,5.2,894,4.71,14.4,4.35,5,5.38,77,3.47,534,2.92,12,3.58,9,4.86,205,4.38,1428,3.83,26,3.9
16:00:01-17:00:00,6,6.52,152,6.17,1206,6.35,21.6,6.52,7,7.53,88,3.97,649,3.54,25.2,7.53,13,7.03,240,5.13,1855,4.97,47,7.06
17:00:01-18:00:00,4,4.35,153,6.21,919,4.84,14.4,4.35,4,4.3,115,5.19,936,5.11,4.4,1.31,8,4.32,268,5.73,1855,4.97,19,2.85
18:00:01-19:00:00,4,4.35,209,8.49,1710,9,14.4,4.35,5,5.38,104,4.69,784,4.28,16,4.78,9,4.86,313,6.69,2494,6.69,30,4.5
19:00:01-20:00:00,5,5.43,228,9.26,1959,10.31,18,5.43,4,4.3,98,4.42,844,4.61,14.4,4.3,9,4.86,326,6.97,2803,7.51,32,4.8
20:00:01-21:00:00,7,7.61,249,10.11,2209,11.63,16.8,5.07,5,5.38,82,3.7,552,3.02,18,5.38,12,6.49,331,7.07,2761,7.4,35,5.26
21:00:01-22:00:00,6,6.52,199,8.08,1614,8.5,21.6,6.52,4,4.3,54,2.44,395,2.16,14.4,4.3,10,5.41,253,5.41,2009,5.39,36,5.41
22:00:01-23:00:00,6,6.52,120,4.87,858,4.52,21.6,6.52,6,6.45,26,1.17,152,0.83,21.6,6.45,12,6.49,146,3.12,1010,2.71,43,6.46
23:00:01-24:00:00,5,5.43,49,1.99,368,1.94,18,5.43,1,1.08,6,0.27,36,0.2,2.4,0.72,6,3.24,55,1.18,404,1.08,20,3
,92,,2463,,18999,,331.2,,93,,2216,,18308,,334.8,,185,,4679,,37307,,666,
