Route:- 6074,Date:- 10/03/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,1,1.52,21,0.51,198,0.53,5.5,1.52,0,0,0,0,0,0,0,0,1,1.52,21,0.51,198,0.53,6,1.65
05:00:01-06:00:00,5,7.58,29,0.7,266,0.72,27.5,7.58,0,0,0,0,0,0,0,0,5,7.58,29,0.7,266,0.72,28,7.71
06:00:01-07:00:00,6,9.09,262,6.37,1672,4.5,16.2,4.46,0,0,0,0,0,0,0,0,6,9.09,262,6.37,1672,4.5,16,4.41
07:00:01-08:00:00,5,7.58,406,9.87,3574,9.63,13.5,3.72,0,0,0,0,0,0,0,0,5,7.58,406,9.87,3574,9.63,14,3.86
08:00:01-09:00:00,4,6.06,318,7.73,3194,8.6,17.2,4.74,0,0,0,0,0,0,0,0,4,6.06,318,7.73,3194,8.6,17,4.68
09:00:01-10:00:00,2,3.03,365,8.87,3748,10.09,8.6,2.37,0,0,0,0,0,0,0,0,2,3.03,365,8.87,3748,10.09,9,2.48
10:00:01-11:00:00,3,4.55,267,6.49,2584,6.96,16.5,4.55,0,0,0,0,0,0,0,0,3,4.55,267,6.49,2584,6.96,16,4.41
11:00:01-12:00:00,3,4.55,152,3.69,1420,3.82,16.5,4.55,0,0,0,0,0,0,0,0,3,4.55,152,3.69,1420,3.82,16,4.41
12:00:01-13:00:00,5,7.58,385,9.36,3207,8.64,21.5,5.92,0,0,0,0,0,0,0,0,5,7.58,385,9.36,3207,8.64,22,6.06
13:00:01-14:00:00,5,7.58,159,3.86,1322,3.56,27.5,7.58,0,0,0,0,0,0,0,0,5,7.58,159,3.86,1322,3.56,28,7.71
14:00:01-15:00:00,2,3.03,109,2.65,899,2.42,8.6,2.37,0,0,0,0,0,0,0,0,2,3.03,109,2.65,899,2.42,9,2.48
15:00:01-16:00:00,3,4.55,134,3.26,1188,3.2,12.9,3.55,0,0,0,0,0,0,0,0,3,4.55,134,3.26,1188,3.2,13,3.58
16:00:01-17:00:00,5,7.58,220,5.35,1812,4.88,21.5,5.92,0,0,0,0,0,0,0,0,5,7.58,220,5.35,1812,4.88,22,6.06
17:00:01-18:00:00,2,3.03,157,3.82,1468,3.95,3.2,0.88,0,0,0,0,0,0,0,0,2,3.03,157,3.82,1468,3.95,3,0.83
18:00:01-19:00:00,3,4.55,255,6.2,2258,6.08,16.5,4.55,0,0,0,0,0,0,0,0,3,4.55,255,6.2,2258,6.08,16,4.41
19:00:01-20:00:00,2,3.03,278,6.76,2608,7.02,5.6,1.54,0,0,0,0,0,0,0,0,2,3.03,278,6.76,2608,7.02,6,1.65
20:00:01-21:00:00,3,4.55,222,5.4,2157,5.81,8.4,2.31,0,0,0,0,0,0,0,0,3,4.55,222,5.4,2157,5.81,8,2.2
21:00:01-22:00:00,3,4.55,187,4.55,1800,4.85,12.9,3.55,0,0,0,0,0,0,0,0,3,4.55,187,4.55,1800,4.85,13,3.58
22:00:01-23:00:00,1,1.52,134,3.26,1302,3.51,2.7,0.74,0,0,0,0,0,0,0,0,1,1.52,134,3.26,1302,3.51,3,0.83
23:00:01-24:00:00,3,4.55,54,1.31,454,1.22,8.1,2.23,0,0,0,0,0,0,0,0,3,4.55,54,1.31,454,1.22,8,2.2
,66,,4114,,37131,,363,,0,,0,,0,,0,,66,,4114,,37131,,363,
