Route:- 0071,Date:- 10/03/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,0,0,18,1.15,146,0.79,0,0,1,6.67,2,0.12,0,0,30.4,6.67,1,3.03,20,0.61,146,0.37,30,2.99
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,1,5.56,1,0.06,0,0,30.4,5.56,1,6.67,4,0.24,40,0.19,30.4,6.67,2,6.06,5,0.15,40,0.1,61,6.08
07:00:01-08:00:00,0,0,0,0,0,0,0,0,3,20,168,9.96,2212,10.72,91.2,20,3,9.09,168,5.16,2212,5.65,91,9.07
08:00:01-09:00:00,2,11.11,43,2.74,444,2.4,60.8,11.11,0,0,184,10.91,2516,12.19,0,0,2,6.06,227,6.97,2960,7.57,61,6.08
09:00:01-10:00:00,1,5.56,132,8.41,1645,8.9,9.3,1.7,2,13.33,103,6.11,1242,6.02,60.8,13.33,3,9.09,235,7.22,2887,7.38,70,6.98
10:00:01-11:00:00,1,5.56,172,10.96,1836,9.93,9.1,1.66,1,6.67,212,12.57,2708,13.12,29.2,6.4,2,6.06,384,11.79,4544,11.61,38,3.79
11:00:01-12:00:00,1,5.56,72,4.59,1003,5.43,30.4,5.56,0,0,211,12.51,2489,12.06,0,0,1,3.03,283,8.69,3492,8.93,30,2.99
12:00:01-13:00:00,2,11.11,67,4.27,658,3.56,60.8,11.11,1,6.67,133,7.89,1500,7.27,4.1,0.9,3,9.09,200,6.14,2158,5.52,65,6.48
13:00:01-14:00:00,1,5.56,148,9.43,1797,9.72,30.4,5.56,1,6.67,136,8.07,1873,9.08,3.4,0.75,2,6.06,284,8.72,3670,9.38,34,3.39
14:00:01-15:00:00,2,11.11,135,8.6,1243,6.72,4.8,0.88,2,13.33,52,3.08,635,3.08,9,1.97,4,12.12,187,5.74,1878,4.8,14,1.4
15:00:01-16:00:00,0,0,100,6.37,1178,6.37,0,0,0,0,48,2.85,639,3.1,0,0,0,0,148,4.55,1817,4.64,0,0
16:00:01-17:00:00,1,5.56,90,5.73,1182,6.39,2.7,0.49,2,13.33,151,8.96,1745,8.46,8.6,1.89,3,9.09,241,7.4,2927,7.48,11,1.1
17:00:01-18:00:00,1,5.56,123,7.83,1231,6.66,7,1.28,1,6.67,114,6.76,1407,6.82,30.4,6.67,2,6.06,237,7.28,2638,6.74,37,3.69
18:00:01-19:00:00,0,0,110,7.01,1462,7.91,0,0,0,0,101,5.99,1050,5.09,0,0,0,0,211,6.48,2512,6.42,0,0
19:00:01-20:00:00,3,16.67,105,6.69,1395,7.55,91.2,16.67,0,0,67,3.97,580,2.81,0,0,3,9.09,172,5.28,1975,5.05,91,9.07
20:00:01-21:00:00,0,0,151,9.62,2136,11.55,0,0,0,0,0,0,0,0,0,0,0,0,151,4.64,2136,5.46,0,0
21:00:01-22:00:00,0,0,74,4.71,756,4.09,0,0,0,0,0,0,0,0,0,0,0,0,74,2.27,756,1.93,0,0
22:00:01-23:00:00,1,5.56,1,0.06,8,0.04,2.9,0.53,0,0,0,0,0,0,0,0,1,3.03,1,0.03,8,0.02,3,0.3
23:00:01-24:00:00,1,5.56,28,1.78,366,1.98,30.4,5.56,0,0,0,0,0,0,0,0,1,3.03,28,0.86,366,0.94,30,2.99
,18,,1570,,18486,,547.2,,15,,1686,,20636,,456,,33,,3256,,39122,,1003,
