Route:- 0071,Date:- 10/13/2017,,,,,,,,Day:- Friday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,0,0,0,0,0,0,0,0,2,11.76,1,0.05,14,0.06,60.8,11.76,2,5.71,1,0.03,14,0.03,61,5.73
07:00:01-08:00:00,0,0,0,0,0,0,0,0,2,11.76,130,6.56,1953,7.7,10,1.93,2,5.71,130,3.6,1953,4.23,10,0.94
08:00:01-09:00:00,2,11.11,28,1.72,219,1.05,60.8,11.11,1,5.88,232,11.7,3467,13.68,6.6,1.28,3,8.57,260,7.2,3686,7.98,67,6.3
09:00:01-10:00:00,3,16.67,142,8.73,2044,9.82,8.1,1.48,1,5.88,174,8.77,2574,10.15,6.6,1.28,4,11.43,316,8.76,4618,10,15,1.41
10:00:01-11:00:00,0,0,174,10.7,2368,11.37,0,0,2,11.76,126,6.35,1768,6.97,60.8,11.76,2,5.71,300,8.31,4136,8.96,61,5.73
11:00:01-12:00:00,1,5.56,79,4.86,992,4.76,30.4,5.56,0,0,188,9.48,2855,11.26,0,0,1,2.86,267,7.4,3847,8.33,30,2.82
12:00:01-13:00:00,1,5.56,19,1.17,273,1.31,30.4,5.56,2,11.76,126,6.35,1500,5.92,60.8,11.76,3,8.57,145,4.02,1773,3.84,91,8.55
13:00:01-14:00:00,2,11.11,74,4.55,1041,5,60.8,11.11,3,17.65,193,9.73,2452,9.67,12.3,2.38,5,14.29,267,7.4,3493,7.57,73,6.86
14:00:01-15:00:00,0,0,42,2.58,556,2.67,0,0,1,5.88,195,9.83,2276,8.98,2.9,0.56,1,2.86,237,6.57,2832,6.13,3,0.28
15:00:01-16:00:00,3,16.67,133,8.18,1849,8.88,91.2,16.67,1,5.88,200,10.09,2072,8.17,2.5,0.48,4,11.43,333,9.23,3921,8.49,94,8.83
16:00:01-17:00:00,1,5.56,193,11.87,2409,11.57,3.8,0.69,1,5.88,118,5.95,994,3.92,2.9,0.56,2,5.71,311,8.62,3403,7.37,7,0.66
17:00:01-18:00:00,2,11.11,258,15.87,3297,15.83,14,2.56,1,5.88,82,4.14,848,3.35,30.4,5.88,3,8.57,340,9.42,4145,8.98,44,4.14
18:00:01-19:00:00,1,5.56,210,12.92,2422,11.63,6.9,1.26,0,0,131,6.61,1557,6.14,0,0,1,2.86,341,9.45,3979,8.62,7,0.66
19:00:01-20:00:00,0,0,131,8.06,1637,7.86,0,0,0,0,74,3.73,903,3.56,0,0,0,0,205,5.68,2540,5.5,0,0
20:00:01-21:00:00,1,5.56,80,4.92,851,4.09,30.4,5.56,0,0,13,0.66,118,0.47,0,0,1,2.86,93,2.58,969,2.1,30,2.82
21:00:01-22:00:00,0,0,41,2.52,622,2.99,0,0,0,0,0,0,0,0,0,0,0,0,41,1.14,622,1.35,0,0
22:00:01-23:00:00,0,0,21,1.29,241,1.16,0,0,0,0,0,0,0,0,0,0,0,0,21,0.58,241,0.52,0,0
23:00:01-24:00:00,1,5.56,1,0.06,0,0,30.4,5.56,0,0,0,0,0,0,0,0,1,2.86,1,0.03,0,0,30,2.82
,18,,1626,,20821,,547.2,,17,,1983,,25351,,516.8,,35,,3609,,46172,,1064,
