Route:- 3870,Date:- 10/13/2017,,,,,,,,Day:- Friday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,1.18,2,0.08,10,0.05,3.6,1.18,4,4.71,26,1.12,180,0.86,14.4,4.71,5,2.94,28,0.6,190,0.45,18,2.94
06:00:01-07:00:00,6,7.06,20,0.84,110,0.52,21.6,7.06,7,8.24,122,5.25,970,4.63,25.2,8.24,13,7.65,142,3.03,1080,2.57,47,7.68
07:00:01-08:00:00,5,5.88,59,2.49,418,1.99,18,5.88,8,9.41,194,8.35,1660,7.92,28.8,9.41,13,7.65,253,5.39,2078,4.95,47,7.68
08:00:01-09:00:00,7,8.24,71,3,480,2.29,25.2,8.24,7,8.24,287,12.36,2872,13.71,25.2,8.24,14,8.24,358,7.63,3352,7.99,50,8.17
09:00:01-10:00:00,4,4.71,107,4.51,896,4.27,14.4,4.71,5,5.88,247,10.64,2357,11.25,5.5,1.8,9,5.29,354,7.54,3253,7.76,20,3.27
10:00:01-11:00:00,7,8.24,275,11.6,2404,11.45,25.2,8.24,5,5.88,159,6.85,1565,7.47,18,5.88,12,7.06,434,9.25,3969,9.46,43,7.03
11:00:01-12:00:00,3,3.53,120,5.06,1001,4.77,9.6,3.14,4,4.71,96,4.13,991,4.73,14.4,4.71,7,4.12,216,4.6,1992,4.75,24,3.92
12:00:01-13:00:00,6,7.06,169,7.13,1634,7.78,19.2,6.27,3,3.53,123,5.3,1278,6.1,10.8,3.53,9,5.29,292,6.22,2912,6.94,30,4.9
13:00:01-14:00:00,2,2.35,109,4.6,1050,5,7.2,2.35,2,2.35,42,1.81,332,1.58,2.2,0.72,4,2.35,151,3.22,1382,3.29,9,1.47
14:00:01-15:00:00,1,1.18,53,2.24,512,2.44,3.6,1.18,4,4.71,101,4.35,614,2.93,14.4,4.71,5,2.94,154,3.28,1126,2.68,18,2.94
15:00:01-16:00:00,4,4.71,85,3.59,766,3.65,14.4,4.71,6,7.06,126,5.43,1136,5.42,21.6,7.06,10,5.88,211,4.5,1902,4.53,36,5.88
16:00:01-17:00:00,6,7.06,82,3.46,683,3.25,21.6,7.06,7,8.24,120,5.17,1029,4.91,25.2,8.24,13,7.65,202,4.31,1712,4.08,47,7.68
17:00:01-18:00:00,4,4.71,194,8.19,1703,8.11,14.4,4.71,5,5.88,101,4.35,924,4.41,18,5.88,9,5.29,295,6.29,2627,6.26,32,5.23
18:00:01-19:00:00,5,5.88,206,8.69,1926,9.17,18,5.88,1,1.18,203,8.74,1690,8.07,2.4,0.78,6,3.53,409,8.72,3616,8.62,20,3.27
19:00:01-20:00:00,2,2.35,92,3.88,844,4.02,7.2,2.35,6,7.06,124,5.34,1159,5.53,21.6,7.06,8,4.71,216,4.6,2003,4.78,29,4.74
20:00:01-21:00:00,6,7.06,329,13.88,3108,14.8,21.6,7.06,4,4.71,142,6.12,1277,6.09,14.4,4.71,10,5.88,471,10.04,4385,10.45,36,5.88
21:00:01-22:00:00,6,7.06,216,9.11,1936,9.22,21.6,7.06,3,3.53,76,3.27,655,3.13,7.2,2.35,9,5.29,292,6.22,2591,6.18,29,4.74
22:00:01-23:00:00,8,9.41,119,5.02,1014,4.83,28.8,9.41,2,2.35,30,1.29,234,1.12,2.2,0.72,10,5.88,149,3.18,1248,2.98,31,5.07
23:00:01-24:00:00,2,2.35,62,2.62,498,2.37,2.2,0.72,2,2.35,3,0.13,30,0.14,7.2,2.35,4,2.35,65,1.39,528,1.26,9,1.47
,85,,2370,,20993,,306,,85,,2322,,20953,,306,,170,,4692,,41946,,612,
