Route:- 3860,Date:- 10/13/2017,,,,,,,,Day:- Friday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,3,5.56,6,0.39,50,0.35,21,5.56,8,14.04,71,6.26,575,5.48,56,14.04,11,9.91,77,2.88,625,2.52,77,9.91
07:00:01-08:00:00,6,11.11,76,4.94,741,5.18,42,11.11,5,8.77,80,7.05,720,6.86,12,3.01,11,9.91,156,5.84,1461,5.89,54,6.95
08:00:01-09:00:00,4,7.41,117,7.6,1226,8.57,28,7.41,6,10.53,112,9.88,1158,11.03,24,6.02,10,9.01,229,8.57,2384,9.61,52,6.69
09:00:01-10:00:00,4,7.41,254,16.5,2293,16.03,28,7.41,3,5.26,99,8.73,1003,9.55,14.7,3.68,7,6.31,353,13.21,3296,13.29,43,5.53
10:00:01-11:00:00,3,5.56,138,8.97,1320,9.23,21,5.56,3,5.26,76,6.7,710,6.76,21,5.26,6,5.41,214,8.01,2030,8.18,42,5.41
11:00:01-12:00:00,7,12.96,117,7.6,1192,8.33,49,12.96,6,10.53,79,6.97,844,8.04,42,10.53,13,11.71,196,7.33,2036,8.21,91,11.71
12:00:01-13:00:00,5,9.26,172,11.18,1490,10.42,35,9.26,2,3.51,80,7.05,613,5.84,8,2.01,7,6.31,252,9.43,2103,8.48,43,5.53
13:00:01-14:00:00,4,7.41,91,5.91,817,5.71,28,7.41,7,12.28,85,7.5,641,6.1,49,12.28,11,9.91,176,6.58,1458,5.88,77,9.91
14:00:01-15:00:00,3,5.56,94,6.11,867,6.06,21,5.56,0,0,2,0.18,8,0.08,0,0,3,2.7,96,3.59,875,3.53,21,2.7
15:00:01-16:00:00,2,3.7,42,2.73,343,2.4,14,3.7,5,8.77,66,5.82,614,5.85,35,8.77,7,6.31,108,4.04,957,3.86,49,6.31
16:00:01-17:00:00,1,1.85,40,2.6,346,2.42,1.1,0.29,3,5.26,35,3.09,323,3.08,21,5.26,4,3.6,75,2.81,669,2.7,22,2.83
17:00:01-18:00:00,0,0,0,0,0,0,0,0,1,1.75,97,8.55,938,8.93,4,1,1,0.9,97,3.63,938,3.78,4,0.51
18:00:01-19:00:00,3,5.56,137,8.9,1267,8.86,21,5.56,1,1.75,21,1.85,186,1.77,2.4,0.6,4,3.6,158,5.91,1453,5.86,23,2.96
19:00:01-20:00:00,3,5.56,67,4.35,632,4.42,7.2,1.9,2,3.51,149,13.14,1418,13.5,14,3.51,5,4.5,216,8.08,2050,8.26,21,2.7
20:00:01-21:00:00,2,3.7,100,6.5,938,6.56,14,3.7,3,5.26,66,5.82,597,5.68,3.3,0.83,5,4.5,166,6.21,1535,6.19,17,2.19
21:00:01-22:00:00,4,7.41,71,4.61,618,4.32,28,7.41,2,3.51,16,1.41,154,1.47,14,3.51,6,5.41,87,3.25,772,3.11,42,5.41
22:00:01-23:00:00,0,0,17,1.1,164,1.15,0,0,0,0,0,0,0,0,0,0,0,0,17,0.64,164,0.66,0,0
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,54,,1539,,14304,,378,,57,,1134,,10502,,399,,111,,2673,,24806,,777,
