Route:- 6050,Date:- 10/13/2017,,,,,,,,Day:- Friday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,9,7.09,181,4.2,1438,3.92,23.4,7.09,8,6.78,51,1.35,416,1.3,20.8,6.78,17,6.94,232,2.87,1854,2.7,44,6.91
05:00:01-06:00:00,5,3.94,16,0.37,120,0.33,13,3.94,6,5.08,155,4.1,1166,3.64,15.6,5.08,11,4.49,171,2.11,1286,1.87,29,4.55
06:00:01-07:00:00,10,7.87,49,1.14,320,0.87,26,7.87,9,7.63,302,7.99,2177,6.79,23.4,7.63,19,7.76,351,4.34,2497,3.63,49,7.69
07:00:01-08:00:00,10,7.87,128,2.97,915,2.5,20,6.06,11,9.32,400,10.58,3603,11.24,28.6,9.32,21,8.57,528,6.52,4518,6.58,49,7.69
08:00:01-09:00:00,5,3.94,153,3.55,927,2.53,13,3.94,8,6.78,429,11.35,3924,12.24,20.8,6.78,13,5.31,582,7.19,4851,7.06,34,5.34
09:00:01-10:00:00,9,7.09,235,5.45,1715,4.68,23.4,7.09,6,5.08,450,11.91,3870,12.08,15.6,5.08,15,6.12,685,8.47,5585,8.13,39,6.12
10:00:01-11:00:00,9,7.09,265,6.14,2042,5.57,23.4,7.09,8,6.78,311,8.23,2560,7.99,20.8,6.78,17,6.94,576,7.12,4602,6.7,44,6.91
11:00:01-12:00:00,5,3.94,228,5.29,1956,5.34,13,3.94,8,6.78,312,8.26,2906,9.07,20.8,6.78,13,5.31,540,6.67,4862,7.08,34,5.34
12:00:01-13:00:00,8,6.3,282,6.54,2294,6.26,20.8,6.3,5,4.24,249,6.59,2005,6.26,13,4.24,13,5.31,531,6.56,4299,6.26,34,5.34
13:00:01-14:00:00,6,4.72,140,3.25,1198,3.27,15.6,4.72,5,4.24,258,6.83,2191,6.84,13,4.24,11,4.49,398,4.92,3389,4.93,29,4.55
14:00:01-15:00:00,3,2.36,191,4.43,1670,4.56,7.8,2.36,5,4.24,130,3.44,1144,3.57,13,4.24,8,3.27,321,3.97,2814,4.1,21,3.3
15:00:01-16:00:00,6,4.72,186,4.31,1701,4.64,15.6,4.72,4,3.39,84,2.22,726,2.27,10.4,3.39,10,4.08,270,3.34,2427,3.53,26,4.08
16:00:01-17:00:00,4,3.15,236,5.47,2007,5.47,10.4,3.15,5,4.24,116,3.07,971,3.03,13,4.24,9,3.67,352,4.35,2978,4.33,23,3.61
17:00:01-18:00:00,4,3.15,218,5.05,1942,5.3,10.4,3.15,3,2.54,106,2.8,833,2.6,7.8,2.54,7,2.86,324,4,2775,4.04,18,2.83
18:00:01-19:00:00,5,3.94,239,5.54,2175,5.93,13,3.94,5,4.24,168,4.45,1424,4.44,10,3.26,10,4.08,407,5.03,3599,5.24,23,3.61
19:00:01-20:00:00,6,4.72,373,8.65,3425,9.34,15.6,4.72,3,2.54,68,1.8,558,1.74,6,1.96,9,3.67,441,5.45,3983,5.8,22,3.45
20:00:01-21:00:00,6,4.72,252,5.84,2348,6.41,15.6,4.72,5,4.24,60,1.59,406,1.27,13,4.24,11,4.49,312,3.86,2754,4.01,29,4.55
21:00:01-22:00:00,7,5.51,363,8.42,3296,8.99,18.2,5.51,4,3.39,58,1.53,520,1.62,10.4,3.39,11,4.49,421,5.2,3816,5.55,29,4.55
22:00:01-23:00:00,5,3.94,308,7.14,2747,7.49,13,3.94,5,4.24,49,1.3,436,1.36,13,4.24,10,4.08,357,4.41,3183,4.63,26,4.08
23:00:01-24:00:00,5,3.94,270,6.26,2422,6.61,13,3.94,5,4.24,23,0.61,210,0.66,13,4.24,10,4.08,293,3.62,2632,3.83,26,4.08
,127,,4313,,36658,,330.2,,118,,3779,,32046,,306.8,,245,,8092,,68704,,637,
