Route:- 3310,Date:- 10/13/2017,,,,,,,,Day:- Friday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,3.23,15,0.89,120,0.7,9,3.23,0,0,0,0,0,0,0,0,1,1.67,15,0.5,120,0.39,9,1.67
06:00:01-07:00:00,3,9.68,132,7.82,1116,6.51,12,4.3,3,10.34,32,2.43,270,2.03,27,10.34,6,10,164,5.46,1386,4.55,39,7.22
07:00:01-08:00:00,4,12.9,102,6.04,1288,7.52,36,12.9,2,6.9,173,13.13,1518,11.4,18,6.9,6,10,275,9.15,2806,9.21,54,10
08:00:01-09:00:00,3,9.68,121,7.17,1379,8.05,27,9.68,3,10.34,100,7.59,1230,9.24,12,4.6,6,10,221,7.35,2609,8.57,39,7.22
09:00:01-10:00:00,2,6.45,270,16,2948,17.2,18,6.45,2,6.9,54,4.1,562,4.22,4.4,1.69,4,6.67,324,10.78,3510,11.53,22,4.07
10:00:01-11:00:00,2,6.45,106,6.28,1204,7.03,10.4,3.73,3,10.34,85,6.45,769,5.78,27,10.34,5,8.33,191,6.35,1973,6.48,37,6.85
11:00:01-12:00:00,1,3.23,7,0.41,42,0.25,9,3.23,1,3.45,137,10.39,670,5.03,4,1.53,2,3.33,144,4.79,712,2.34,13,2.41
12:00:01-13:00:00,1,3.23,114,6.75,1300,7.59,4,1.43,0,0,0,0,0,0,0,0,1,1.67,114,3.79,1300,4.27,4,0.74
13:00:01-14:00:00,2,6.45,79,4.68,997,5.82,13.2,4.73,3,10.34,41,3.11,564,4.24,27,10.34,5,8.33,120,3.99,1561,5.13,40,7.41
14:00:01-15:00:00,2,6.45,105,6.22,1158,6.76,18,6.45,2,6.9,99,7.51,1070,8.04,9.2,3.52,4,6.67,204,6.79,2228,7.32,27,5
15:00:01-16:00:00,3,9.68,61,3.61,597,3.48,27,9.68,1,3.45,66,5.01,777,5.84,4,1.53,4,6.67,127,4.22,1374,4.51,31,5.74
16:00:01-17:00:00,0,0,41,2.43,324,1.89,0,0,2,6.9,90,6.83,1180,8.86,18,6.9,2,3.33,131,4.36,1504,4.94,18,3.33
17:00:01-18:00:00,2,6.45,84,4.98,196,1.14,18,6.45,1,3.45,100,7.59,1029,7.73,7.6,2.91,3,5,184,6.12,1225,4.02,26,4.81
18:00:01-19:00:00,3,9.68,135,8,1401,8.17,12,4.3,0,0,80,6.07,704,5.29,0,0,3,5,215,7.15,2105,6.91,12,2.22
19:00:01-20:00:00,2,6.45,173,10.25,1684,9.83,18,6.45,1,3.45,66,5.01,892,6.7,9,3.45,3,5,239,7.95,2576,8.46,27,5
20:00:01-21:00:00,0,0,134,7.94,1298,7.57,0,0,2,6.9,55,4.17,600,4.51,9.2,3.52,2,3.33,189,6.29,1898,6.23,9,1.67
21:00:01-22:00:00,0,0,9,0.53,86,0.5,0,0,3,10.34,88,6.68,1011,7.59,27,10.34,3,5,97,3.23,1097,3.6,27,5
22:00:01-23:00:00,0,0,0,0,0,0,0,0,0,0,52,3.95,468,3.52,0,0,0,0,52,1.73,468,1.54,0,0
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,31,,1688,,17138,,279,,29,,1318,,13314,,261,,60,,3006,,30452,,540,
