Route:- 6080,Date:- 10/13/2017,,,,,,,,Day:- Friday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,0,0,0,0,0,0,0,0,1,1.52,12,1.03,66,0.63,2.2,1.52,1,0.75,12,0.42,66,0.27,2,0.68
06:00:01-07:00:00,8,11.76,14,0.85,72,0.52,17.6,11.76,7,10.61,104,8.9,725,6.95,15.4,10.61,15,11.19,118,4.18,797,3.29,33,11.19
07:00:01-08:00:00,5,7.35,15,0.91,48,0.35,11,7.35,8,12.12,182,15.57,1770,16.96,17.6,12.12,13,9.7,197,6.97,1818,7.5,29,9.83
08:00:01-09:00:00,5,7.35,38,2.29,238,1.73,11,7.35,4,6.06,204,17.45,2066,19.8,8.8,6.06,9,6.72,242,8.57,2304,9.51,20,6.78
09:00:01-10:00:00,3,4.41,23,1.39,148,1.07,6.6,4.41,4,6.06,183,15.65,1766,16.92,8.8,6.06,7,5.22,206,7.29,1914,7.9,15,5.08
10:00:01-11:00:00,3,4.41,22,1.33,184,1.33,6.6,4.41,2,3.03,76,6.5,707,6.77,4.4,3.03,5,3.73,98,3.47,891,3.68,11,3.73
11:00:01-12:00:00,3,4.41,32,1.93,244,1.77,6.6,4.41,3,4.55,46,3.93,408,3.91,6.6,4.55,6,4.48,78,2.76,652,2.69,13,4.41
12:00:01-13:00:00,2,2.94,46,2.78,379,2.75,4.4,2.94,3,4.55,71,6.07,553,5.3,6.6,4.55,5,3.73,117,4.14,932,3.85,11,3.73
13:00:01-14:00:00,5,7.35,38,2.29,245,1.78,11,7.35,3,4.55,43,3.68,362,3.47,6.6,4.55,8,5.97,81,2.87,607,2.51,18,6.1
14:00:01-15:00:00,1,1.47,39,2.36,285,2.07,2.2,1.47,3,4.55,32,2.74,194,1.86,6.6,4.55,4,2.99,71,2.51,479,1.98,9,3.05
15:00:01-16:00:00,4,5.88,33,1.99,294,2.13,8.8,5.88,4,6.06,23,1.97,214,2.05,8.8,6.06,8,5.97,56,1.98,508,2.1,18,6.1
16:00:01-17:00:00,4,5.88,101,6.1,839,6.08,8.8,5.88,3,4.55,21,1.8,218,2.09,6,4.13,7,5.22,122,4.32,1057,4.36,15,5.08
17:00:01-18:00:00,3,4.41,128,7.73,1046,7.59,6,4.01,2,3.03,12,1.03,84,0.8,4,2.75,5,3.73,140,4.96,1130,4.66,10,3.39
18:00:01-19:00:00,5,7.35,243,14.67,2088,15.14,11,7.35,3,4.55,42,3.59,328,3.14,6.6,4.55,8,5.97,285,10.09,2416,9.97,18,6.1
19:00:01-20:00:00,4,5.88,187,11.29,1606,11.65,8,5.35,4,6.06,38,3.25,309,2.96,8.8,6.06,8,5.97,225,7.96,1915,7.9,17,5.76
20:00:01-21:00:00,3,4.41,240,14.49,2076,15.05,6.6,4.41,5,7.58,33,2.82,266,2.55,11,7.58,8,5.97,273,9.66,2342,9.67,18,6.1
21:00:01-22:00:00,4,5.88,228,13.77,1978,14.34,8.8,5.88,3,4.55,28,2.4,236,2.26,6,4.13,7,5.22,256,9.06,2214,9.14,15,5.08
22:00:01-23:00:00,4,5.88,162,9.78,1442,10.46,8.8,5.88,3,4.55,18,1.54,154,1.48,6.6,4.55,7,5.22,180,6.37,1596,6.59,15,5.08
23:00:01-24:00:00,2,2.94,67,4.05,578,4.19,4.4,2.94,1,1.52,1,0.09,10,0.1,2.2,1.52,3,2.24,68,2.41,588,2.43,7,2.37
,68,,1656,,13790,,149.6,,66,,1169,,10436,,145.2,,134,,2825,,24226,,295,
