Route:- 6074,Date:- 10/13/2017,,,,,,,,Day:- Friday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,4,6.78,40,0.95,322,0.86,22,6.78,0,0,0,0,0,0,0,0,4,6.78,40,0.95,322,0.86,22,6.79
06:00:01-07:00:00,6,10.17,269,6.4,1736,4.66,25.8,7.95,0,0,0,0,0,0,0,0,6,10.17,269,6.4,1736,4.66,26,8.02
07:00:01-08:00:00,7,11.86,296,7.04,2519,6.76,30.1,9.28,0,0,0,0,0,0,0,0,7,11.86,296,7.04,2519,6.76,30,9.26
08:00:01-09:00:00,4,6.78,388,9.23,3724,10,10.8,3.33,0,0,0,0,0,0,0,0,4,6.78,388,9.23,3724,10,11,3.4
09:00:01-10:00:00,3,5.08,302,7.19,2743,7.37,12.9,3.98,0,0,0,0,0,0,0,0,3,5.08,302,7.19,2743,7.37,13,4.01
10:00:01-11:00:00,6,10.17,317,7.54,2683,7.2,33,10.17,0,0,0,0,0,0,0,0,6,10.17,317,7.54,2683,7.2,33,10.19
11:00:01-12:00:00,3,5.08,274,6.52,2182,5.86,8.1,2.5,0,0,0,0,0,0,0,0,3,5.08,274,6.52,2182,5.86,8,2.47
12:00:01-13:00:00,1,1.69,193,4.59,1624,4.36,2.7,0.83,0,0,0,0,0,0,0,0,1,1.69,193,4.59,1624,4.36,3,0.93
13:00:01-14:00:00,2,3.39,151,3.59,1185,3.18,8.6,2.65,0,0,0,0,0,0,0,0,2,3.39,151,3.59,1185,3.18,9,2.78
14:00:01-15:00:00,1,1.69,182,4.33,1690,4.54,3.9,1.2,0,0,0,0,0,0,0,0,1,1.69,182,4.33,1690,4.54,4,1.23
15:00:01-16:00:00,3,5.08,127,3.02,1179,3.17,12.9,3.98,0,0,0,0,0,0,0,0,3,5.08,127,3.02,1179,3.17,13,4.01
16:00:01-17:00:00,3,5.08,184,4.38,1573,4.22,16.5,5.08,0,0,0,0,0,0,0,0,3,5.08,184,4.38,1573,4.22,16,4.94
17:00:01-18:00:00,1,1.69,252,6,2370,6.36,4.3,1.33,0,0,0,0,0,0,0,0,1,1.69,252,6,2370,6.36,4,1.23
18:00:01-19:00:00,4,6.78,241,5.74,2271,6.1,22,6.78,0,0,0,0,0,0,0,0,4,6.78,241,5.74,2271,6.1,22,6.79
19:00:01-20:00:00,1,1.69,250,5.95,2389,6.41,5.5,1.69,0,0,0,0,0,0,0,0,1,1.69,250,5.95,2389,6.41,6,1.85
20:00:01-21:00:00,3,5.08,225,5.35,2153,5.78,12.9,3.98,0,0,0,0,0,0,0,0,3,5.08,225,5.35,2153,5.78,13,4.01
21:00:01-22:00:00,3,5.08,246,5.85,2369,6.36,12.9,3.98,0,0,0,0,0,0,0,0,3,5.08,246,5.85,2369,6.36,13,4.01
22:00:01-23:00:00,3,5.08,146,3.47,1378,3.7,12.9,3.98,0,0,0,0,0,0,0,0,3,5.08,146,3.47,1378,3.7,13,4.01
23:00:01-24:00:00,1,1.69,119,2.83,1152,3.09,4.3,1.33,0,0,0,0,0,0,0,0,1,1.69,119,2.83,1152,3.09,4,1.23
,59,,4202,,37242,,324.5,,0,,0,,0,,0,,59,,4202,,37242,,324,
