Route:- 3400,Date:- 10/13/2017,,,,,,,,Day:- Friday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,3,9.38,127,5.45,1294,5.06,25.8,9.38,1,3.23,0,0,0,0,8.6,3.23,4,6.35,127,2.73,1294,2.57,34,6.27
07:00:01-08:00:00,2,6.25,231,9.91,2678,10.48,17.2,6.25,3,9.68,190,8.19,1858,7.51,25.8,9.68,5,7.94,421,9.05,4536,9.02,43,7.93
08:00:01-09:00:00,5,15.63,229,9.82,2468,9.66,43,15.63,4,12.9,421,18.14,4453,17.99,16,6,9,14.29,650,13.97,6921,13.76,59,10.89
09:00:01-10:00:00,1,3.13,112,4.8,1336,5.23,8.6,3.13,2,6.45,287,12.37,3040,12.28,4.4,1.65,3,4.76,399,8.58,4376,8.7,13,2.4
10:00:01-11:00:00,3,9.38,260,11.15,3012,11.78,25.8,9.38,0,0,22,0.95,180,0.73,0,0,3,4.76,282,6.06,3192,6.34,26,4.8
11:00:01-12:00:00,1,3.13,178,7.63,2206,8.63,8.6,3.13,4,12.9,209,9,2400,9.7,34.4,12.9,5,7.94,387,8.32,4606,9.16,43,7.93
12:00:01-13:00:00,2,6.25,141,6.05,1539,6.02,17.2,6.25,3,9.68,209,9,2284,9.23,25.8,9.68,5,7.94,350,7.52,3823,7.6,43,7.93
13:00:01-14:00:00,2,6.25,111,4.76,1209,4.73,17.2,6.25,1,3.23,93,4.01,893,3.61,7.5,2.81,3,4.76,204,4.38,2102,4.18,25,4.61
14:00:01-15:00:00,4,12.5,110,4.72,1230,4.81,18.4,6.69,3,9.68,120,5.17,1375,5.56,25.8,9.68,7,11.11,230,4.94,2605,5.18,44,8.12
15:00:01-16:00:00,4,12.5,124,5.32,1264,4.95,34.4,12.5,1,3.23,98,4.22,1006,4.06,2.2,0.83,5,7.94,222,4.77,2270,4.51,37,6.83
16:00:01-17:00:00,2,6.25,223,9.56,2334,9.13,17.2,6.25,3,9.68,151,6.51,1742,7.04,25.8,9.68,5,7.94,374,8.04,4076,8.1,43,7.93
17:00:01-18:00:00,1,3.13,164,7.03,1633,6.39,5.5,2,3,9.68,180,7.76,1946,7.86,25.8,9.68,4,6.35,344,7.39,3579,7.11,31,5.72
18:00:01-19:00:00,0,0,117,5.02,1216,4.76,0,0,0,0,180,7.76,1892,7.64,0,0,0,0,297,6.38,3108,6.18,0,0
19:00:01-20:00:00,1,3.13,105,4.5,1036,4.05,4,1.45,1,3.23,65,2.8,684,2.76,8.6,3.23,2,3.17,170,3.65,1720,3.42,13,2.4
20:00:01-21:00:00,0,0,71,3.04,832,3.26,0,0,0,0,9,0.39,92,0.37,0,0,0,0,80,1.72,924,1.84,0,0
21:00:01-22:00:00,0,0,22,0.94,212,0.83,0,0,1,3.23,46,1.98,502,2.03,4,1.5,1,1.59,68,1.46,714,1.42,4,0.74
22:00:01-23:00:00,1,3.13,7,0.3,60,0.23,8.6,3.13,0,0,20,0.86,194,0.78,0,0,1,1.59,27,0.58,254,0.5,9,1.66
23:00:01-24:00:00,0,0,0,0,0,0,0,0,1,3.23,21,0.9,208,0.84,8.6,3.23,1,1.59,21,0.45,208,0.41,9,1.66
,32,,2332,,25559,,275.2,,31,,2321,,24749,,266.6,,63,,4653,,50308,,542,
