Route:- 6080,Date:- 10/29/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,0,0,0,0,0,0,0,0,1,1.54,0,0,0,0,2.2,1.54,1,0.81,0,0,0,0,2,0.73
06:00:01-07:00:00,3,5.08,10,0.92,122,1.36,6.6,5.08,5,7.69,44,4.55,402,4.88,11,7.69,8,6.45,54,2.63,524,3.04,18,6.59
07:00:01-08:00:00,4,6.78,11,1.01,66,0.73,8.8,6.78,4,6.15,92,9.52,716,8.7,8.8,6.15,8,6.45,103,5.02,782,4.54,18,6.59
08:00:01-09:00:00,5,8.47,23,2.12,159,1.77,11,8.47,5,7.69,54,5.59,500,6.07,11,7.69,10,8.06,77,3.75,659,3.83,22,8.06
09:00:01-10:00:00,4,6.78,20,1.84,158,1.76,8.8,6.78,5,7.69,123,12.73,1044,12.68,11,7.69,9,7.26,143,6.97,1202,6.98,20,7.33
10:00:01-11:00:00,2,3.39,19,1.75,140,1.56,4.4,3.39,2,3.08,97,10.04,886,10.76,4.4,3.08,4,3.23,116,5.65,1026,5.96,9,3.3
11:00:01-12:00:00,4,6.78,31,2.85,252,2.8,8.8,6.78,3,4.62,73,7.56,565,6.86,6.6,4.62,7,5.65,104,5.07,817,4.75,15,5.49
12:00:01-13:00:00,4,6.78,49,4.51,360,4.01,8.8,6.78,4,6.15,48,4.97,530,6.44,8.8,6.15,8,6.45,97,4.73,890,5.17,18,6.59
13:00:01-14:00:00,3,5.08,47,4.33,373,4.15,6.6,5.08,4,6.15,41,4.24,329,4,8,5.59,7,5.65,88,4.29,702,4.08,15,5.49
14:00:01-15:00:00,3,5.08,49,4.51,398,4.43,6.6,5.08,2,3.08,43,4.45,368,4.47,4.4,3.08,5,4.03,92,4.48,766,4.45,11,4.03
15:00:01-16:00:00,4,6.78,32,2.95,214,2.38,8.8,6.78,3,4.62,47,4.87,438,5.32,6.6,4.62,7,5.65,79,3.85,652,3.79,15,5.49
16:00:01-17:00:00,3,5.08,34,3.13,263,2.93,6,4.62,3,4.62,32,3.31,252,3.06,6.6,4.62,6,4.84,66,3.22,515,2.99,13,4.76
17:00:01-18:00:00,2,3.39,48,4.42,398,4.43,4.4,3.39,3,4.62,45,4.66,382,4.64,6.6,4.62,5,4.03,93,4.53,780,4.53,11,4.03
18:00:01-19:00:00,4,6.78,104,9.58,852,9.48,8.8,6.78,2,3.08,35,3.62,274,3.33,4.4,3.08,6,4.84,139,6.77,1126,6.54,13,4.76
19:00:01-20:00:00,4,6.78,180,16.57,1566,17.43,8.8,6.78,4,6.15,50,5.18,442,5.37,8.8,6.15,8,6.45,230,11.21,2008,11.66,18,6.59
20:00:01-21:00:00,3,5.08,126,11.6,1058,11.78,6.6,5.08,5,7.69,62,6.42,442,5.37,11,7.69,8,6.45,188,9.16,1500,8.71,18,6.59
21:00:01-22:00:00,3,5.08,132,12.15,1146,12.76,6,4.62,2,3.08,33,3.42,271,3.29,4.4,3.08,5,4.03,165,8.04,1417,8.23,10,3.66
22:00:01-23:00:00,2,3.39,115,10.59,998,11.11,4,3.08,6,9.23,45,4.66,373,4.53,13.2,9.23,8,6.45,160,7.8,1371,7.96,17,6.23
23:00:01-24:00:00,2,3.39,56,5.16,461,5.13,4.4,3.39,2,3.08,2,0.21,20,0.24,4.4,3.08,4,3.23,58,2.83,481,2.79,9,3.3
,59,,1086,,8984,,129.8,,65,,966,,8234,,143,,124,,2052,,17218,,273,
