Route:- 6040,Date:- 10/29/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,2.56,0,0,0,0,3.5,2.56,0,0,0,0,0,0,0,0,1,1.28,0,0,0,0,4,1.47
06:00:01-07:00:00,3,7.69,14,2.21,74,1.61,7.5,5.49,3,7.69,19,2.03,122,1.67,10.5,7.69,6,7.69,33,2.1,196,1.65,18,6.59
07:00:01-08:00:00,2,5.13,14,2.21,104,2.26,7,5.13,4,10.26,38,4.07,332,4.54,8.8,6.45,6,7.69,52,3.32,436,3.66,16,5.86
08:00:01-09:00:00,4,10.26,21,3.31,108,2.35,14,10.26,3,7.69,37,3.96,252,3.44,7.5,5.49,7,8.97,58,3.7,360,3.02,22,8.06
09:00:01-10:00:00,2,5.13,12,1.89,90,1.96,5,3.66,3,7.69,22,2.36,194,2.65,10.5,7.69,5,6.41,34,2.17,284,2.38,16,5.86
10:00:01-11:00:00,1,2.56,23,3.63,156,3.4,3.5,2.56,1,2.56,29,3.1,252,3.44,3.5,2.56,2,2.56,52,3.32,408,3.43,7,2.56
11:00:01-12:00:00,1,2.56,10,1.58,60,1.31,3.5,2.56,1,2.56,16,1.71,90,1.23,2.2,1.61,2,2.56,26,1.66,150,1.26,6,2.2
12:00:01-13:00:00,1,2.56,10,1.58,86,1.87,3.5,2.56,1,2.56,40,4.28,319,4.36,2.2,1.61,2,2.56,50,3.19,405,3.4,6,2.2
13:00:01-14:00:00,2,5.13,5,0.79,34,0.74,7,5.13,1,2.56,12,1.28,100,1.37,3.5,2.56,3,3.85,17,1.08,134,1.13,10,3.66
14:00:01-15:00:00,2,5.13,11,1.74,76,1.65,7,5.13,2,5.13,36,3.85,272,3.72,7,5.13,4,5.13,47,3,348,2.92,14,5.13
15:00:01-16:00:00,3,7.69,42,6.62,350,7.62,7.5,5.49,3,7.69,17,1.82,127,1.74,10.5,7.69,6,7.69,59,3.76,477,4.01,18,6.59
16:00:01-17:00:00,2,5.13,45,7.1,256,5.57,7,5.13,2,5.13,68,7.28,532,7.27,5,3.66,4,5.13,113,7.21,788,6.62,12,4.4
17:00:01-18:00:00,3,7.69,51,8.04,326,7.1,10.5,7.69,3,7.69,67,7.17,651,8.9,10.5,7.69,6,7.69,118,7.53,977,8.2,21,7.69
18:00:01-19:00:00,4,10.26,132,20.82,1048,22.82,14,10.26,2,5.13,138,14.78,1075,14.69,5,3.66,6,7.69,270,17.22,2123,17.83,19,6.96
19:00:01-20:00:00,3,7.69,103,16.25,818,17.81,5.4,3.96,2,5.13,90,9.64,712,9.73,7,5.13,5,6.41,193,12.31,1530,12.85,12,4.4
20:00:01-21:00:00,2,5.13,67,10.57,490,10.67,5,3.66,2,5.13,109,11.67,802,10.96,7,5.13,4,5.13,176,11.22,1292,10.85,12,4.4
21:00:01-22:00:00,2,5.13,44,6.94,327,7.12,7,5.13,3,7.69,110,11.78,824,11.26,10.5,7.69,5,6.41,154,9.82,1151,9.66,18,6.59
22:00:01-23:00:00,1,2.56,30,4.73,190,4.14,3.5,2.56,2,5.13,36,3.85,280,3.83,5,3.66,3,3.85,66,4.21,470,3.95,8,2.93
23:00:01-24:00:00,0,0,0,0,0,0,0,0,1,2.56,50,5.35,380,5.19,3.5,2.56,1,1.28,50,3.19,380,3.19,4,1.47
,39,,634,,4593,,136.5,,39,,934,,7316,,136.5,,78,,1568,,11909,,273,
