Route:- 6034,Date:- 10/29/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,3.45,0,0,0,0,20.2,3.45,0,0,0,0,0,0,0,0,1,3.33,0,0,0,0,20,3.3
06:00:01-07:00:00,0,0,21,1.88,168,1.49,0,0,1,100,1,100,0,0,20.2,100,1,3.33,22,1.97,168,1.49,20,3.3
07:00:01-08:00:00,1,3.45,37,3.32,339,3,20.2,3.45,0,0,0,0,0,0,0,0,1,3.33,37,3.32,339,3,20,3.3
08:00:01-09:00:00,1,3.45,44,3.95,314,2.78,2.7,0.46,0,0,0,0,0,0,0,0,1,3.33,44,3.94,314,2.78,3,0.5
09:00:01-10:00:00,2,6.9,46,4.13,522,4.61,9,1.54,0,0,0,0,0,0,0,0,2,6.67,46,4.12,522,4.61,9,1.49
10:00:01-11:00:00,2,6.9,86,7.71,1122,9.92,38.2,6.52,0,0,0,0,0,0,0,0,2,6.67,86,7.71,1122,9.92,38,6.27
11:00:01-12:00:00,2,6.9,76,6.82,887,7.84,40.4,6.9,0,0,0,0,0,0,0,0,2,6.67,76,6.81,887,7.84,40,6.6
12:00:01-13:00:00,2,6.9,82,7.35,951,8.41,7.4,1.26,0,0,0,0,0,0,0,0,2,6.67,82,7.35,951,8.41,7,1.16
13:00:01-14:00:00,1,3.45,93,8.34,835,7.38,2.7,0.46,0,0,0,0,0,0,0,0,1,3.33,93,8.33,835,7.38,3,0.5
14:00:01-15:00:00,4,13.79,66,5.92,533,4.71,13.2,2.25,0,0,0,0,0,0,0,0,4,13.33,66,5.91,533,4.71,13,2.15
15:00:01-16:00:00,3,10.34,36,3.23,388,3.43,9.3,1.59,0,0,0,0,0,0,0,0,3,10,36,3.23,388,3.43,9,1.49
16:00:01-17:00:00,1,3.45,72,6.46,726,6.42,20.2,3.45,0,0,0,0,0,0,0,0,1,3.33,72,6.45,726,6.42,20,3.3
17:00:01-18:00:00,1,3.45,113,10.13,1113,9.84,3.3,0.56,0,0,0,0,0,0,0,0,1,3.33,113,10.13,1113,9.84,3,0.5
18:00:01-19:00:00,3,10.34,90,8.07,971,8.58,8.1,1.38,0,0,0,0,0,0,0,0,3,10,90,8.06,971,8.58,8,1.32
19:00:01-20:00:00,2,6.9,87,7.8,853,7.54,6.2,1.06,0,0,0,0,0,0,0,0,2,6.67,87,7.8,853,7.54,6,0.99
20:00:01-21:00:00,1,3.45,97,8.7,947,8.37,4.4,0.75,0,0,0,0,0,0,0,0,1,3.33,97,8.69,947,8.37,4,0.66
21:00:01-22:00:00,2,6.9,37,3.32,346,3.06,40.4,6.9,0,0,0,0,0,0,0,0,2,6.67,37,3.32,346,3.06,40,6.6
22:00:01-23:00:00,0,0,32,2.87,298,2.63,0,0,0,0,0,0,0,0,0,0,0,0,32,2.87,298,2.63,0,0
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,29,,1115,,11313,,585.8,,1,,1,,0,,20.2,,30,,1116,,11313,,606,
