Route:- 4100,Date:- 10/29/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,2,7.69,3,0.31,20,0.19,29,7.69,0,0,0,0,0,0,0,0,2,3.77,3,0.13,20,0.08,29,3.78
06:00:01-07:00:00,0,0,39,4.09,386,3.62,0,0,1,3.7,9,0.69,98,0.69,14.5,3.7,1,1.89,48,2.12,484,1.94,14,1.82
07:00:01-08:00:00,2,7.69,39,4.09,443,4.16,14.4,3.82,1,3.7,27,2.06,348,2.44,4,1.02,3,5.66,66,2.91,791,3.18,18,2.34
08:00:01-09:00:00,2,7.69,64,6.72,943,8.85,29,7.69,2,7.41,46,3.5,716,5.03,6.6,1.69,4,7.55,110,4.85,1659,6.66,36,4.69
09:00:01-10:00:00,1,3.85,56,5.88,590,5.54,3.7,0.98,2,7.41,81,6.17,964,6.77,29,7.41,3,5.66,137,6.05,1554,6.24,33,4.3
10:00:01-11:00:00,3,11.54,43,4.51,673,6.32,43.5,11.54,0,0,40,3.05,648,4.55,0,0,3,5.66,83,3.66,1321,5.31,44,5.73
11:00:01-12:00:00,1,3.85,81,8.5,1018,9.55,5.7,1.51,2,7.41,53,4.04,751,5.27,3.8,0.97,3,5.66,134,5.91,1769,7.1,10,1.3
12:00:01-13:00:00,0,0,56,5.88,696,6.53,0,0,2,7.41,68,5.18,667,4.68,29,7.41,2,3.77,124,5.47,1363,5.47,29,3.78
13:00:01-14:00:00,2,7.69,47,4.93,445,4.18,8.4,2.23,1,3.7,78,5.94,863,6.06,2.7,0.69,3,5.66,125,5.52,1308,5.25,11,1.43
14:00:01-15:00:00,1,3.85,34,3.57,355,3.33,7.3,1.94,2,7.41,49,3.73,535,3.76,7.4,1.89,3,5.66,83,3.66,890,3.57,15,1.95
15:00:01-16:00:00,2,7.69,55,5.77,501,4.7,19.2,5.09,1,3.7,33,2.51,300,2.11,3.4,0.87,3,5.66,88,3.88,801,3.22,23,2.99
16:00:01-17:00:00,2,7.69,70,7.35,844,7.92,29,7.69,2,7.41,80,6.09,931,6.54,7.2,1.84,4,7.55,150,6.62,1775,7.13,36,4.69
17:00:01-18:00:00,1,3.85,69,7.24,699,6.56,1.8,0.48,1,3.7,97,7.39,1062,7.46,14.5,3.7,2,3.77,166,7.33,1761,7.07,16,2.08
18:00:01-19:00:00,2,7.69,81,8.5,865,8.12,5.6,1.49,3,11.11,141,10.74,1434,10.07,7.2,1.84,5,9.43,222,9.8,2299,9.23,13,1.69
19:00:01-20:00:00,3,11.54,75,7.87,684,6.42,6.6,1.75,2,7.41,163,12.41,1599,11.23,7.4,1.89,5,9.43,238,10.5,2283,9.17,14,1.82
20:00:01-21:00:00,2,7.69,85,8.92,870,8.17,14.4,3.82,2,7.41,171,13.02,1677,11.77,7.2,1.84,4,7.55,256,11.3,2547,10.23,22,2.86
21:00:01-22:00:00,0,0,54,5.67,599,5.62,0,0,3,11.11,119,9.06,1131,7.94,7.2,1.84,3,5.66,173,7.63,1730,6.95,7,0.91
22:00:01-23:00:00,0,0,2,0.21,24,0.23,0,0,0,0,58,4.42,519,3.64,0,0,0,0,60,2.65,543,2.18,0,0
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,26,,953,,10655,,377,,27,,1313,,14243,,391.5,,53,,2266,,24898,,768,
