Route:- 0071,Date:- 10/29/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,1,10,20,3.66,170,2.06,3.5,1.15,1,50,4,3.6,0,0,30.4,50,2,16.67,24,3.65,170,1.65,34,9.32
05:00:01-06:00:00,1,10,1,0.18,0,0,30.4,10,0,0,0,0,0,0,0,0,1,8.33,1,0.15,0,0,30,8.22
06:00:01-07:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
07:00:01-08:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
08:00:01-09:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
09:00:01-10:00:00,1,10,47,8.59,732,8.88,30.4,10,0,0,0,0,0,0,0,0,1,8.33,47,7.14,732,7.11,30,8.22
10:00:01-11:00:00,0,0,21,3.84,228,2.77,0,0,0,0,0,0,0,0,0,0,0,0,21,3.19,228,2.21,0,0
11:00:01-12:00:00,0,0,0,0,0,0,0,0,1,50,44,39.64,975,47.28,30.4,50,1,8.33,44,6.69,975,9.46,30,8.22
12:00:01-13:00:00,0,0,0,0,0,0,0,0,0,0,56,50.45,1031,50,0,0,0,0,56,8.51,1031,10.01,0,0
13:00:01-14:00:00,2,20,21,3.84,359,4.36,60.8,20,0,0,7,6.31,56,2.72,0,0,2,16.67,28,4.26,415,4.03,61,16.71
14:00:01-15:00:00,1,10,66,12.07,1202,14.59,3.4,1.12,0,0,0,0,0,0,0,0,1,8.33,66,10.03,1202,11.67,3,0.82
15:00:01-16:00:00,0,0,64,11.7,906,11,0,0,0,0,0,0,0,0,0,0,0,0,64,9.73,906,8.79,0,0
16:00:01-17:00:00,1,10,26,4.75,444,5.39,30.4,10,0,0,0,0,0,0,0,0,1,8.33,26,3.95,444,4.31,30,8.22
17:00:01-18:00:00,0,0,71,12.98,1173,14.24,0,0,0,0,0,0,0,0,0,0,0,0,71,10.79,1173,11.39,0,0
18:00:01-19:00:00,0,0,63,11.52,664,8.06,0,0,0,0,0,0,0,0,0,0,0,0,63,9.57,664,6.45,0,0
19:00:01-20:00:00,1,10,22,4.02,266,3.23,30.4,10,0,0,0,0,0,0,0,0,1,8.33,22,3.34,266,2.58,30,8.22
20:00:01-21:00:00,0,0,53,9.69,1076,13.06,0,0,0,0,0,0,0,0,0,0,0,0,53,8.05,1076,10.44,0,0
21:00:01-22:00:00,1,10,23,4.2,212,2.57,30.4,10,0,0,0,0,0,0,0,0,1,8.33,23,3.5,212,2.06,30,8.22
22:00:01-23:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
23:00:01-24:00:00,1,10,49,8.96,808,9.81,30.4,10,0,0,0,0,0,0,0,0,1,8.33,49,7.45,808,7.84,30,8.22
,10,,547,,8240,,304,,2,,111,,2062,,60.8,,12,,658,,10302,,365,
