Route:- 3400,Date:- 10/29/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
07:00:01-08:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
08:00:01-09:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
09:00:01-10:00:00,1,5.56,0,0,0,0,8.6,5.56,0,0,0,0,0,0,0,0,1,2.7,0,0,0,0,9,2.83
10:00:01-11:00:00,3,16.67,176,15.2,2215,16.47,5.4,3.49,1,5.26,9,1.02,92,0.87,8.6,5.26,4,10.81,185,9.06,2307,9.59,14,4.4
11:00:01-12:00:00,2,11.11,164,14.16,1927,14.33,9.2,5.94,3,15.79,144,16.31,1748,16.48,25.8,15.79,5,13.51,308,15.09,3675,15.28,35,11.01
12:00:01-13:00:00,3,16.67,154,13.3,1848,13.74,25.8,16.67,3,15.79,80,9.06,1093,10.31,5.4,3.3,6,16.22,234,11.46,2941,12.23,31,9.75
13:00:01-14:00:00,1,5.56,150,12.95,1744,12.97,8.6,5.56,2,10.53,55,6.23,626,5.9,16.4,10.04,3,8.11,205,10.04,2370,9.85,25,7.86
14:00:01-15:00:00,1,5.56,37,3.2,416,3.09,8.6,5.56,1,5.26,124,14.04,1424,13.43,8.6,5.26,2,5.41,161,7.89,1840,7.65,17,5.35
15:00:01-16:00:00,2,11.11,52,4.49,660,4.91,17.2,11.11,2,10.53,22,2.49,249,2.35,17.2,10.53,4,10.81,74,3.63,909,3.78,34,10.69
16:00:01-17:00:00,3,16.67,41,3.54,500,3.72,25.8,16.67,0,0,44,4.98,586,5.53,0,0,3,8.11,85,4.16,1086,4.52,26,8.18
17:00:01-18:00:00,1,5.56,251,21.68,2769,20.59,4,2.58,3,15.79,125,14.16,1644,15.5,25.8,15.79,4,10.81,376,18.42,4413,18.35,30,9.43
18:00:01-19:00:00,0,0,13,1.12,126,0.94,0,0,1,5.26,190,21.52,2131,20.09,8.6,5.26,1,2.7,203,9.95,2257,9.38,9,2.83
19:00:01-20:00:00,0,0,69,5.96,728,5.41,0,0,0,0,0,0,0,0,0,0,0,0,69,3.38,728,3.03,0,0
20:00:01-21:00:00,1,5.56,13,1.12,144,1.07,8.6,5.56,1,5.26,25,2.83,284,2.68,8.6,5.26,2,5.41,38,1.86,428,1.78,17,5.35
21:00:01-22:00:00,0,0,38,3.28,371,2.76,0,0,1,5.26,47,5.32,512,4.83,8.6,5.26,1,2.7,85,4.16,883,3.67,9,2.83
22:00:01-23:00:00,0,0,0,0,0,0,0,0,1,5.26,4,0.45,36,0.34,4,2.45,1,2.7,4,0.2,36,0.15,4,1.26
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,14,1.59,180,1.7,0,0,0,0,14,0.69,180,0.75,0,0
,18,,1158,,13448,,154.8,,19,,883,,10605,,163.4,,37,,2041,,24053,,318,
