,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,3,64
1,05:00:01-06:00:00,1,35
2,06:00:01-07:00:00,5,75
3,07:00:01-08:00:00,9,146
4,08:00:01-09:00:00,10,170
5,09:00:01-10:00:00,11,131
6,10:00:01-11:00:00,10,113
7,11:00:01-12:00:00,7,111
8,12:00:01-13:00:00,7,179
9,13:00:01-14:00:00,5,127
10,14:00:01-15:00:00,8,123
11,15:00:01-16:00:00,5,247
12,16:00:01-17:00:00,8,329
13,17:00:01-18:00:00,9,458
14,18:00:01-19:00:00,11,577
15,19:00:01-20:00:00,7,455
16,20:00:01-21:00:00,11,485
17,21:00:01-22:00:00,4,286
18,22:00:01-23:00:00,6,191
19,23:00:01-24:00:00,0,33
