,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,,
1,05:00:01-06:00:00,0,0
2,06:00:01-07:00:00,5,58
3,07:00:01-08:00:00,9,146
4,08:00:01-09:00:00,10,173
5,09:00:01-10:00:00,9,116
6,10:00:01-11:00:00,10,102
7,11:00:01-12:00:00,9,110
8,12:00:01-13:00:00,10,153
9,13:00:01-14:00:00,4,139
10,14:00:01-15:00:00,6,111
11,15:00:01-16:00:00,8,195
12,16:00:01-17:00:00,5,235
13,17:00:01-18:00:00,10,410
14,18:00:01-19:00:00,11,550
15,19:00:01-20:00:00,8,452
16,20:00:01-21:00:00,7,425
17,21:00:01-22:00:00,6,286
18,22:00:01-23:00:00,3,135
19,23:00:01-24:00:00,0,32
