Route:- 3310,Date:- 10/14/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,0,0,0,0,0,0,0,0,1,3.7,36,3.28,362,3.33,9,3.7,1,1.85,36,1.55,362,1.61,9,1.85
05:00:01-06:00:00,1,3.7,9,0.74,68,0.59,9,3.7,0,0,0,0,0,0,0,0,1,1.85,9,0.39,68,0.3,9,1.85
06:00:01-07:00:00,3,11.11,86,7.04,838,7.23,22.8,9.38,1,3.7,21,1.91,134,1.23,9,3.7,4,7.41,107,4.61,972,4.33,32,6.58
07:00:01-08:00:00,3,11.11,110,9.01,1184,10.22,5.4,2.22,4,14.81,104,9.47,920,8.46,36,14.81,7,12.96,214,9.23,2104,9.37,41,8.44
08:00:01-09:00:00,2,7.41,166,13.6,1578,13.62,8,3.29,2,7.41,95,8.65,1284,11.8,18,7.41,4,7.41,261,11.25,2862,12.74,26,5.35
09:00:01-10:00:00,2,7.41,142,11.63,1357,11.72,18,7.41,3,11.11,79,7.19,784,7.21,27,11.11,5,9.26,221,9.53,2141,9.53,45,9.26
10:00:01-11:00:00,2,7.41,67,5.49,604,5.21,18,7.41,0,0,41,3.73,452,4.15,0,0,2,3.7,108,4.66,1056,4.7,18,3.7
11:00:01-12:00:00,0,0,13,1.06,109,0.94,0,0,2,7.41,116,10.56,622,5.72,18,7.41,2,3.7,129,5.56,731,3.25,18,3.7
12:00:01-13:00:00,1,3.7,44,3.6,624,5.39,9,3.7,0,0,21,1.91,144,1.32,0,0,1,1.85,65,2.8,768,3.42,9,1.85
13:00:01-14:00:00,2,7.41,86,7.04,876,7.56,18,7.41,2,7.41,46,4.19,535,4.92,18,7.41,4,7.41,132,5.69,1411,6.28,36,7.41
14:00:01-15:00:00,1,3.7,62,5.08,629,5.43,9,3.7,1,3.7,103,9.38,910,8.36,9,3.7,2,3.7,165,7.12,1539,6.85,18,3.7
15:00:01-16:00:00,2,7.41,103,8.44,398,3.44,18,7.41,1,3.7,81,7.38,740,6.8,9,3.7,3,5.56,184,7.93,1138,5.07,27,5.56
16:00:01-17:00:00,3,11.11,30,2.46,302,2.61,27,11.11,1,3.7,34,3.1,454,4.17,9,3.7,4,7.41,64,2.76,756,3.37,36,7.41
17:00:01-18:00:00,1,3.7,61,5,500,4.32,2.3,0.95,1,3.7,15,1.37,214,1.97,9,3.7,2,3.7,76,3.28,714,3.18,11,2.26
18:00:01-19:00:00,1,3.7,42,3.44,436,3.76,9,3.7,3,11.11,130,11.84,1374,12.63,13.8,5.68,4,7.41,172,7.42,1810,8.06,23,4.73
19:00:01-20:00:00,1,3.7,60,4.91,602,5.2,5,2.06,1,3.7,59,5.37,590,5.42,9,3.7,2,3.7,119,5.13,1192,5.31,14,2.88
20:00:01-21:00:00,0,0,66,5.41,646,5.58,0,0,2,7.41,38,3.46,450,4.14,8,3.29,2,3.7,104,4.48,1096,4.88,8,1.65
21:00:01-22:00:00,2,7.41,38,3.11,446,3.85,18,7.41,0,0,42,3.83,444,4.08,0,0,2,3.7,80,3.45,890,3.96,18,3.7
22:00:01-23:00:00,0,0,36,2.95,386,3.33,0,0,2,7.41,37,3.37,468,4.3,18,7.41,2,3.7,73,3.15,854,3.8,18,3.7
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,27,,1221,,11583,,243,,27,,1098,,10881,,243,,54,,2319,,22464,,486,
