Route:- 0071,Date:- 10/14/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,1,4.35,14,0.77,148,0.63,3.5,0.5,1,4.35,1,0.05,0,0,30.4,4.35,2,4.35,15,0.38,148,0.29,34,2.43
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,0,0,0,0,0,0,0,0,2,8.7,0,0,0,0,60.8,8.7,2,4.35,0,0,0,0,61,4.36
07:00:01-08:00:00,0,0,0,0,0,0,0,0,2,8.7,136,6.45,2332,8.56,5.8,0.83,2,4.35,136,3.47,2332,4.58,6,0.43
08:00:01-09:00:00,2,8.7,32,1.77,410,1.73,60.8,8.7,2,8.7,80,3.79,1038,3.81,6.8,0.97,4,8.7,112,2.86,1448,2.85,68,4.86
09:00:01-10:00:00,2,8.7,155,8.57,2215,9.36,32.6,4.66,2,8.7,191,9.06,2579,9.47,12.8,1.83,4,8.7,346,8.83,4794,9.42,45,3.22
10:00:01-11:00:00,2,8.7,191,10.56,2409,10.18,8.4,1.2,1,4.35,182,8.63,2338,8.58,30.4,4.35,3,6.52,373,9.52,4747,9.33,39,2.79
11:00:01-12:00:00,2,8.7,186,10.28,2293,9.69,60.8,8.7,0,0,127,6.02,1936,7.11,0,0,2,4.35,313,7.99,4229,8.31,61,4.36
12:00:01-13:00:00,0,0,72,3.98,765,3.23,0,0,1,4.35,78,3.7,1238,4.55,5.9,0.84,1,2.17,150,3.83,2003,3.94,6,0.43
13:00:01-14:00:00,1,4.35,93,5.14,1159,4.9,30.4,4.35,2,8.7,107,5.07,1652,6.07,28,4,3,6.52,200,5.1,2811,5.52,58,4.15
14:00:01-15:00:00,0,0,47,2.6,695,2.94,0,0,1,4.35,191,9.06,2648,9.72,3.5,0.5,1,2.17,238,6.07,3343,6.57,4,0.29
15:00:01-16:00:00,1,4.35,39,2.16,542,2.29,5.9,0.84,2,8.7,143,6.78,1537,5.64,60.8,8.7,3,6.52,182,4.65,2079,4.09,67,4.79
16:00:01-17:00:00,2,8.7,82,4.53,1220,5.16,13.2,1.89,2,8.7,178,8.44,1973,7.24,5.8,0.83,4,8.7,260,6.64,3193,6.27,19,1.36
17:00:01-18:00:00,2,8.7,262,14.48,3665,15.49,28,4,1,4.35,130,6.16,1818,6.67,15.1,2.16,3,6.52,392,10.01,5483,10.77,43,3.08
18:00:01-19:00:00,0,0,262,14.48,3432,14.51,0,0,2,8.7,153,7.25,1746,6.41,60.8,8.7,2,4.35,415,10.59,5178,10.17,61,4.36
19:00:01-20:00:00,1,4.35,85,4.7,856,3.62,30.4,4.35,0,0,235,11.14,2657,9.76,0,0,1,2.17,320,8.17,3513,6.9,30,2.15
20:00:01-21:00:00,2,8.7,52,2.87,658,2.78,60.8,8.7,0,0,70,3.32,730,2.68,0,0,2,4.35,122,3.11,1388,2.73,61,4.36
21:00:01-22:00:00,2,8.7,90,4.98,1337,5.65,25.6,3.66,2,8.7,83,3.94,768,2.82,11.2,1.6,4,8.7,173,4.42,2105,4.14,37,2.65
22:00:01-23:00:00,1,4.35,88,4.86,1139,4.81,5.3,0.76,0,0,24,1.14,246,0.9,0,0,1,2.17,112,2.86,1385,2.72,5,0.36
23:00:01-24:00:00,2,8.7,59,3.26,714,3.02,5.4,0.77,0,0,0,0,0,0,0,0,2,4.35,59,1.51,714,1.4,5,0.36
,23,,1809,,23657,,699.2,,23,,2109,,27236,,699.2,,46,,3918,,50893,,1398,
