Route:- 3870,Date:- 10/14/2017,,,,,,,,Day:- Saturday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,2,2.2,2,0.09,0,0,7.2,2.2,0,0,0,0,0,0,0,0,2,1.1,2,0.04,0,0,7,1.07
05:00:01-06:00:00,1,1.1,3,0.13,10,0.05,3.6,1.1,3,3.33,28,1.19,276,1.27,10.8,3.33,4,2.21,31,0.66,286,0.69,14,2.15
06:00:01-07:00:00,3,3.3,23,0.99,120,0.61,10.8,3.3,8,8.89,124,5.28,973,4.48,28.8,8.89,11,6.08,147,3.15,1093,2.64,40,6.13
07:00:01-08:00:00,8,8.79,49,2.11,308,1.56,28.8,8.79,8,8.89,177,7.54,1652,7.61,28.8,8.89,16,8.84,226,4.84,1960,4.73,58,8.9
08:00:01-09:00:00,9,9.89,89,3.84,576,2.91,22.5,6.87,9,10,281,11.97,2925,13.48,32.4,10,18,9.94,370,7.93,3501,8.44,55,8.44
09:00:01-10:00:00,10,10.99,143,6.16,1110,5.61,36,10.99,9,10,270,11.5,2912,13.42,32.4,10,19,10.5,413,8.85,4022,9.7,68,10.43
10:00:01-11:00:00,6,6.59,143,6.16,1369,6.92,21.6,6.59,6,6.67,160,6.81,1521,7.01,21.6,6.67,12,6.63,303,6.49,2890,6.97,43,6.6
11:00:01-12:00:00,6,6.59,121,5.22,947,4.79,21.6,6.59,4,4.44,145,6.18,883,4.07,10,3.09,10,5.52,266,5.7,1830,4.41,32,4.91
12:00:01-13:00:00,4,4.4,108,4.66,1021,5.16,10,3.05,5,5.56,144,6.13,1809,8.34,18,5.56,9,4.97,252,5.4,2830,6.82,28,4.29
13:00:01-14:00:00,3,3.3,168,7.24,1549,7.84,10.8,3.3,5,5.56,47,2,377,1.74,18,5.56,8,4.42,215,4.61,1926,4.64,29,4.45
14:00:01-15:00:00,4,4.4,77,3.32,701,3.55,14.4,4.4,3,3.33,122,5.2,1274,5.87,3.3,1.02,7,3.87,199,4.26,1975,4.76,18,2.76
15:00:01-16:00:00,3,3.3,193,8.32,1531,7.74,10.8,3.3,4,4.44,180,7.67,1204,5.55,14.4,4.44,7,3.87,373,7.99,2735,6.59,25,3.83
16:00:01-17:00:00,5,5.49,176,7.59,1601,8.1,18,5.49,5,5.56,131,5.58,1256,5.79,12,3.7,10,5.52,307,6.58,2857,6.89,30,4.6
17:00:01-18:00:00,4,4.4,171,7.37,1505,7.61,14.4,4.4,1,1.11,112,4.77,1032,4.76,2.4,0.74,5,2.76,283,6.06,2537,6.12,17,2.61
18:00:01-19:00:00,1,1.1,67,2.89,598,3.02,3.6,1.1,4,4.44,159,6.77,1319,6.08,9.6,2.96,5,2.76,226,4.84,1917,4.62,13,1.99
19:00:01-20:00:00,4,4.4,216,9.31,1958,9.9,14.4,4.4,4,4.44,76,3.24,686,3.16,14.4,4.44,8,4.42,292,6.26,2644,6.38,29,4.45
20:00:01-21:00:00,4,4.4,216,9.31,1864,9.43,14.4,4.4,2,2.22,57,2.43,443,2.04,7.2,2.22,6,3.31,273,5.85,2307,5.56,22,3.37
21:00:01-22:00:00,6,6.59,208,8.97,1887,9.55,21.6,6.59,6,6.67,52,2.21,436,2.01,14.4,4.44,12,6.63,260,5.57,2323,5.6,36,5.52
22:00:01-23:00:00,5,5.49,108,4.66,862,4.36,18,5.49,3,3.33,80,3.41,694,3.2,10.8,3.33,8,4.42,188,4.03,1556,3.75,29,4.45
23:00:01-24:00:00,3,3.3,39,1.68,252,1.27,10.8,3.3,1,1.11,3,0.13,30,0.14,3.6,1.11,4,2.21,42,0.9,282,0.68,14,2.15
,91,,2320,,19769,,327.6,,90,,2348,,21702,,324,,181,,4668,,41471,,652,
