Route:- 0071,Date:- 10/25/2017,,,,,,,,Day:- Wednesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,0,0,38,2.96,486,2.94,0,0,1,6.25,2,0.14,0,0,30.4,6.25,1,3.23,40,1.49,486,1.36,30,3.18
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,0,0,0,0,0,0,0,0,2,12.5,22,1.57,340,1.78,60.8,12.5,2,6.45,22,0.82,340,0.95,61,6.48
07:00:01-08:00:00,1,6.67,0,0,0,0,30.4,6.67,3,18.75,118,8.43,1852,9.7,23.1,4.75,4,12.9,118,4.4,1852,5.2,54,5.73
08:00:01-09:00:00,1,6.67,32,2.5,437,2.65,3.4,0.75,1,6.25,255,18.21,4226,22.13,8.7,1.79,2,6.45,287,10.7,4663,13.09,12,1.27
09:00:01-10:00:00,1,6.67,148,11.54,1700,10.29,10.6,2.32,2,12.5,103,7.36,1276,6.68,6.2,1.27,3,9.68,251,9.36,2976,8.36,17,1.8
10:00:01-11:00:00,2,13.33,136,10.61,1833,11.1,14,3.07,0,0,158,11.29,1993,10.44,0,0,2,6.45,294,10.96,3826,10.74,14,1.49
11:00:01-12:00:00,1,6.67,119,9.28,1837,11.12,2.6,0.57,1,6.25,90,6.43,1140,5.97,8.3,1.71,2,6.45,209,7.79,2977,8.36,11,1.17
12:00:01-13:00:00,0,0,121,9.44,1423,8.61,0,0,1,6.25,128,9.14,1887,9.88,30.4,6.25,1,3.23,249,9.28,3310,9.29,30,3.18
13:00:01-14:00:00,1,6.67,64,4.99,552,3.34,7.7,1.69,1,6.25,124,8.86,1624,8.51,2.9,0.6,2,6.45,188,7.01,2176,6.11,11,1.17
14:00:01-15:00:00,1,6.67,55,4.29,638,3.86,30.4,6.67,1,6.25,96,6.86,1326,6.94,3.1,0.64,2,6.45,151,5.63,1964,5.51,34,3.61
15:00:01-16:00:00,2,13.33,91,7.1,1225,7.42,60.8,13.33,0,0,78,5.57,858,4.49,0,0,2,6.45,169,6.3,2083,5.85,61,6.48
16:00:01-17:00:00,1,6.67,139,10.84,1869,11.31,19.3,4.23,1,6.25,30,2.14,416,2.18,7.5,1.54,2,6.45,169,6.3,2285,6.42,27,2.87
17:00:01-18:00:00,0,0,108,8.42,1482,8.97,0,0,1,6.25,41,2.93,520,2.72,30.4,6.25,1,3.23,149,5.56,2002,5.62,30,3.18
18:00:01-19:00:00,0,0,17,1.33,86,0.52,0,0,0,0,99,7.07,1084,5.68,0,0,0,0,116,4.33,1170,3.29,0,0
19:00:01-20:00:00,2,13.33,36,2.81,451,2.73,60.8,13.33,1,6.25,56,4,552,2.89,2.4,0.49,3,9.68,92,3.43,1003,2.82,63,6.69
20:00:01-21:00:00,0,0,96,7.49,1477,8.94,0,0,0,0,0,0,0,0,0,0,0,0,96,3.58,1477,4.15,0,0
21:00:01-22:00:00,0,0,58,4.52,712,4.31,0,0,0,0,0,0,0,0,0,0,0,0,58,2.16,712,2,0,0
22:00:01-23:00:00,1,6.67,0,0,0,0,30.4,6.67,0,0,0,0,0,0,0,0,1,3.23,0,0,0,0,30,3.18
23:00:01-24:00:00,1,6.67,24,1.87,312,1.89,30.4,6.67,0,0,0,0,0,0,0,0,1,3.23,24,0.89,312,0.88,30,3.18
,15,,1282,,16520,,456,,16,,1400,,19094,,486.4,,31,,2682,,35614,,942,
