Route:- 4100,Date:- 10/25/2017,,,,,,,,Day:- Wednesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,2,5.88,64,3.43,650,3.19,29,5.88,1,2.63,73,2.99,820,3.25,14.5,2.63,3,4.17,137,3.18,1470,3.22,44,4.21
05:00:01-06:00:00,3,8.82,22,1.18,178,0.87,43.5,8.82,0,0,0,0,0,0,0,0,3,4.17,22,0.51,178,0.39,44,4.21
06:00:01-07:00:00,2,5.88,60,3.21,556,2.73,9.2,1.87,3,7.89,36,1.47,270,1.07,43.5,7.89,5,6.94,96,2.23,826,1.81,53,5.08
07:00:01-08:00:00,4,11.76,113,6.05,1086,5.33,58,11.76,3,7.89,99,4.05,1024,4.06,9.9,1.8,7,9.72,212,4.92,2110,4.62,68,6.51
08:00:01-09:00:00,1,2.94,360,19.28,4364,21.4,11.7,2.37,1,2.63,200,8.18,2064,8.18,14.5,2.63,2,2.78,560,12.99,6428,14.09,26,2.49
09:00:01-10:00:00,1,2.94,280,15,3398,16.66,11.7,2.37,4,10.53,232,9.49,2550,10.1,5.6,1.02,5,6.94,512,11.88,5948,13.04,17,1.63
10:00:01-11:00:00,1,2.94,40,2.14,464,2.28,3.2,0.65,2,5.26,122,4.99,1180,4.68,29,5.26,3,4.17,162,3.76,1644,3.6,32,3.07
11:00:01-12:00:00,2,5.88,90,4.82,1147,5.62,29,5.88,0,0,68,2.78,897,3.55,0,0,2,2.78,158,3.67,2044,4.48,29,2.78
12:00:01-13:00:00,2,5.88,103,5.52,1200,5.88,22.4,4.54,3,7.89,92,3.76,1084,4.3,43.5,7.89,5,6.94,195,4.52,2284,5.01,66,6.32
13:00:01-14:00:00,3,8.82,110,5.89,1341,6.58,43.5,8.82,3,7.89,221,9.04,2430,9.63,21.6,3.92,6,8.33,331,7.68,3771,8.26,65,6.23
14:00:01-15:00:00,2,5.88,61,3.27,636,3.12,7.6,1.54,2,5.26,123,5.03,1374,5.44,2.2,0.4,4,5.56,184,4.27,2010,4.4,10,0.96
15:00:01-16:00:00,1,2.94,37,1.98,413,2.03,4.2,0.85,2,5.26,51,2.09,622,2.46,6.6,1.2,3,4.17,88,2.04,1035,2.27,11,1.05
16:00:01-17:00:00,2,5.88,51,2.73,360,1.77,29,5.88,1,2.63,52,2.13,518,2.05,8.9,1.62,3,4.17,103,2.39,878,1.92,38,3.64
17:00:01-18:00:00,1,2.94,46,2.46,604,2.96,14.5,2.94,3,7.89,159,6.51,1487,5.89,18,3.27,4,5.56,205,4.76,2091,4.58,32,3.07
18:00:01-19:00:00,3,8.82,136,7.28,1391,6.82,24.9,5.05,0,0,147,6.01,1506,5.97,0,0,3,4.17,283,6.56,2897,6.35,25,2.39
19:00:01-20:00:00,1,2.94,62,3.32,630,3.09,14.5,2.94,3,7.89,266,10.88,2672,10.59,43.5,7.89,4,5.56,328,7.61,3302,7.24,58,5.56
20:00:01-21:00:00,1,2.94,99,5.3,872,4.28,14.5,2.94,3,7.89,225,9.21,2215,8.78,6.6,1.2,4,5.56,324,7.52,3087,6.77,21,2.01
21:00:01-22:00:00,2,5.88,121,6.48,986,4.83,5.2,1.05,4,10.53,180,7.36,1749,6.93,58,10.53,6,8.33,301,6.98,2735,5.99,63,6.03
22:00:01-23:00:00,0,0,12,0.64,118,0.58,0,0,0,0,98,4.01,774,3.07,0,0,0,0,110,2.55,892,1.95,0,0
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,34,,1867,,20394,,493,,38,,2444,,25236,,551,,72,,4311,,45630,,1044,
