Route:- 6050,Date:- 10/25/2017,,,,,,,,Day:- Wednesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,9,6.12,120,2.71,948,2.43,23.4,6.12,9,6.29,62,1.5,519,1.44,23.4,6.29,18,6.21,182,2.12,1467,1.95,47,6.23
05:00:01-06:00:00,7,4.76,24,0.54,122,0.31,18.2,4.76,8,5.59,176,4.25,1376,3.81,20.8,5.59,15,5.17,200,2.33,1498,1.99,39,5.17
06:00:01-07:00:00,10,6.8,36,0.81,288,0.74,26,6.8,13,9.09,321,7.74,2120,5.87,33.8,9.09,23,7.93,357,4.17,2408,3.2,60,7.96
07:00:01-08:00:00,10,6.8,77,1.74,574,1.47,26,6.8,10,6.99,315,7.6,2930,8.11,20,5.38,20,6.9,392,4.57,3504,4.66,46,6.1
08:00:01-09:00:00,8,5.44,145,3.28,1302,3.34,16,4.19,6,4.2,363,8.76,3340,9.24,15.6,4.2,14,4.83,508,5.93,4642,6.18,32,4.24
09:00:01-10:00:00,10,6.8,186,4.2,1560,4,26,6.8,8,5.59,403,9.72,3936,10.89,20.8,5.59,18,6.21,589,6.87,5496,7.31,47,6.23
10:00:01-11:00:00,8,5.44,155,3.5,1260,3.23,20.8,5.44,10,6.99,381,9.19,3601,9.96,26,6.99,18,6.21,536,6.25,4861,6.47,47,6.23
11:00:01-12:00:00,5,3.4,153,3.46,1297,3.33,13,3.4,6,4.2,293,7.07,2728,7.55,12,3.23,11,3.79,446,5.2,4025,5.36,25,3.32
12:00:01-13:00:00,4,2.72,212,4.79,1816,4.66,10.4,2.72,4,2.8,183,4.41,1948,5.39,8,2.15,8,2.76,395,4.61,3764,5.01,18,2.39
13:00:01-14:00:00,7,4.76,195,4.41,1672,4.29,18.2,4.76,7,4.9,211,5.09,1876,5.19,18.2,4.9,14,4.83,406,4.74,3548,4.72,36,4.77
14:00:01-15:00:00,5,3.4,230,5.2,1977,5.07,13,3.4,7,4.9,181,4.37,1472,4.07,18.2,4.9,12,4.14,411,4.8,3449,4.59,31,4.11
15:00:01-16:00:00,10,6.8,227,5.13,2026,5.19,26,6.8,6,4.2,110,2.65,917,2.54,15.6,4.2,16,5.52,337,3.93,2943,3.92,42,5.57
16:00:01-17:00:00,5,3.4,294,6.64,2637,6.76,13,3.4,7,4.9,193,4.66,1713,4.74,18.2,4.9,12,4.14,487,5.68,4350,5.79,31,4.11
17:00:01-18:00:00,10,6.8,343,7.75,3015,7.73,26,6.8,5,3.5,176,4.25,1468,4.06,13,3.5,15,5.17,519,6.06,4483,5.97,39,5.17
18:00:01-19:00:00,5,3.4,406,9.17,3669,9.41,13,3.4,5,3.5,178,4.29,1538,4.26,13,3.5,10,3.45,584,6.81,5207,6.93,26,3.45
19:00:01-20:00:00,6,4.08,360,8.13,3298,8.46,15.6,4.08,8,5.59,179,4.32,1404,3.88,20.8,5.59,14,4.83,539,6.29,4702,6.26,36,4.77
20:00:01-21:00:00,9,6.12,361,8.16,3264,8.37,18,4.71,5,3.5,141,3.4,1130,3.13,13,3.5,14,4.83,502,5.86,4394,5.85,31,4.11
21:00:01-22:00:00,7,4.76,332,7.5,3007,7.71,18.2,4.76,8,5.59,168,4.05,1295,3.58,20.8,5.59,15,5.17,500,5.83,4302,5.73,39,5.17
22:00:01-23:00:00,6,4.08,341,7.7,3129,8.02,15.6,4.08,8,5.59,93,2.24,700,1.94,20.8,5.59,14,4.83,434,5.06,3829,5.1,36,4.77
23:00:01-24:00:00,6,4.08,229,5.17,2144,5.5,15.6,4.08,3,2.1,18,0.43,128,0.35,7.8,2.1,9,3.1,247,2.88,2272,3.02,23,3.05
,147,,4426,,39005,,382.2,,143,,4145,,36139,,371.8,,290,,8571,,75144,,754,
