Route:- 6040,Date:- 10/25/2017,,,,,,,,Day:- Wednesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,2,3.39,0,0,0,0,7,3.39,0,0,0,0,0,0,0,0,2,1.71,0,0,0,0,7,1.71
06:00:01-07:00:00,4,6.78,14,1.32,126,1.58,10,4.84,4,6.9,12,0.98,78,0.81,14,6.9,8,6.84,26,1.14,204,1.16,24,5.85
07:00:01-08:00:00,3,5.08,48,4.52,322,4.05,10.5,5.08,5,8.62,30,2.45,242,2.52,8.5,4.19,8,6.84,78,3.41,564,3.21,19,4.63
08:00:01-09:00:00,4,6.78,64,6.03,436,5.48,4,1.94,4,6.9,67,5.47,544,5.67,14,6.9,8,6.84,131,5.73,980,5.58,18,4.39
09:00:01-10:00:00,5,8.47,93,8.77,798,10.03,17.5,8.47,3,5.17,94,7.68,820,8.54,7.5,3.69,8,6.84,187,8.18,1618,9.21,25,6.1
10:00:01-11:00:00,1,1.69,33,3.11,234,2.94,1.8,0.87,3,5.17,45,3.68,372,3.87,10.5,5.17,4,3.42,78,3.41,606,3.45,12,2.93
11:00:01-12:00:00,4,6.78,21,1.98,154,1.93,8.8,4.26,3,5.17,29,2.37,218,2.27,10.5,5.17,7,5.98,50,2.19,372,2.12,19,4.63
12:00:01-13:00:00,1,1.69,35,3.3,281,3.53,3.5,1.69,4,6.9,55,4.49,498,5.19,14,6.9,5,4.27,90,3.94,779,4.44,18,4.39
13:00:01-14:00:00,5,8.47,33,3.11,208,2.61,17.5,8.47,5,8.62,68,5.56,524,5.46,17.5,8.62,10,8.55,101,4.42,732,4.17,35,8.54
14:00:01-15:00:00,2,3.39,9,0.85,72,0.9,7,3.39,1,1.72,18,1.47,173,1.8,3.5,1.72,3,2.56,27,1.18,245,1.4,10,2.44
15:00:01-16:00:00,5,8.47,106,9.99,774,9.72,17.5,8.47,2,3.45,26,2.12,202,2.1,7,3.45,7,5.98,132,5.78,976,5.56,24,5.85
16:00:01-17:00:00,4,6.78,52,4.9,340,4.27,14,6.78,5,8.62,54,4.41,409,4.26,17.5,8.62,9,7.69,106,4.64,749,4.26,32,7.8
17:00:01-18:00:00,3,5.08,49,4.62,389,4.89,10.5,5.08,2,3.45,59,4.82,466,4.85,7,3.45,5,4.27,108,4.73,855,4.87,18,4.39
18:00:01-19:00:00,4,6.78,86,8.11,577,7.25,14,6.78,3,5.17,81,6.62,632,6.58,10.5,5.17,7,5.98,167,7.31,1209,6.88,24,5.85
19:00:01-20:00:00,3,5.08,198,18.66,1565,19.66,10.5,5.08,3,5.17,164,13.4,1242,12.93,5.4,2.66,6,5.13,362,15.84,2807,15.98,16,3.9
20:00:01-21:00:00,3,5.08,111,10.46,884,11.11,10.5,5.08,4,6.9,175,14.3,1304,13.58,14,6.9,7,5.98,286,12.52,2188,12.46,24,5.85
21:00:01-22:00:00,5,8.47,92,8.67,662,8.32,17.5,8.47,3,5.17,126,10.29,946,9.85,10.5,5.17,8,6.84,218,9.54,1608,9.16,28,6.83
22:00:01-23:00:00,1,1.69,17,1.6,138,1.73,3.5,1.69,3,5.17,89,7.27,676,7.04,10.5,5.17,4,3.42,106,4.64,814,4.64,14,3.41
23:00:01-24:00:00,0,0,0,0,0,0,0,0,1,1.72,32,2.61,256,2.67,3.5,1.72,1,0.85,32,1.4,256,1.46,4,0.98
,59,,1061,,7960,,206.5,,58,,1224,,9602,,203,,117,,2285,,17562,,410,
