Route:- 6074,Date:- 10/25/2017,,,,,,,,Day:- Wednesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,3,4.05,24,0.71,232,0.76,16.5,4.05,0,0,0,0,0,0,0,0,3,4.05,24,0.71,232,0.76,16,3.93
06:00:01-07:00:00,7,9.46,116,3.42,782,2.55,38.5,9.46,0,0,0,0,0,0,0,0,7,9.46,116,3.42,782,2.55,38,9.34
07:00:01-08:00:00,9,12.16,191,5.64,1515,4.95,27.9,6.86,0,0,0,0,0,0,0,0,9,12.16,191,5.64,1515,4.95,28,6.88
08:00:01-09:00:00,4,5.41,379,11.18,3628,11.85,4.8,1.18,0,0,0,0,0,0,0,0,4,5.41,379,11.18,3628,11.85,5,1.23
09:00:01-10:00:00,5,6.76,316,9.32,2919,9.53,14,3.44,0,0,0,0,0,0,0,0,5,6.76,316,9.32,2919,9.53,14,3.44
10:00:01-11:00:00,2,2.7,214,6.31,1923,6.28,5.4,1.33,0,0,0,0,0,0,0,0,2,2.7,214,6.31,1923,6.28,5,1.23
11:00:01-12:00:00,3,4.05,154,4.54,1427,4.66,8.4,2.06,0,0,0,0,0,0,0,0,3,4.05,154,4.54,1427,4.66,8,1.97
12:00:01-13:00:00,4,5.41,200,5.9,1866,6.09,11.2,2.75,0,0,0,0,0,0,0,0,4,5.41,200,5.9,1866,6.09,11,2.7
13:00:01-14:00:00,3,4.05,133,3.92,1151,3.76,8.4,2.06,0,0,0,0,0,0,0,0,3,4.05,133,3.92,1151,3.76,8,1.97
14:00:01-15:00:00,5,6.76,117,3.45,1003,3.28,27.5,6.76,0,0,0,0,0,0,0,0,5,6.76,117,3.45,1003,3.28,28,6.88
15:00:01-16:00:00,3,4.05,125,3.69,1040,3.4,9.3,2.29,0,0,0,0,0,0,0,0,3,4.05,125,3.69,1040,3.4,9,2.21
16:00:01-17:00:00,3,4.05,162,4.78,1361,4.44,16.5,4.05,0,0,0,0,0,0,0,0,3,4.05,162,4.78,1361,4.44,16,3.93
17:00:01-18:00:00,2,2.7,124,3.66,1145,3.74,5.6,1.38,0,0,0,0,0,0,0,0,2,2.7,124,3.66,1145,3.74,6,1.47
18:00:01-19:00:00,6,8.11,246,7.26,2284,7.46,33,8.11,0,0,0,0,0,0,0,0,6,8.11,246,7.26,2284,7.46,33,8.11
19:00:01-20:00:00,4,5.41,309,9.12,2862,9.35,22,5.41,0,0,0,0,0,0,0,0,4,5.41,309,9.12,2862,9.35,22,5.41
20:00:01-21:00:00,3,4.05,201,5.93,1929,6.3,9.3,2.29,0,0,0,0,0,0,0,0,3,4.05,201,5.93,1929,6.3,9,2.21
21:00:01-22:00:00,4,5.41,261,7.7,2455,8.02,22,5.41,0,0,0,0,0,0,0,0,4,5.41,261,7.7,2455,8.02,22,5.41
22:00:01-23:00:00,2,2.7,69,2.04,640,2.09,5.4,1.33,0,0,0,0,0,0,0,0,2,2.7,69,2.04,640,2.09,5,1.23
23:00:01-24:00:00,2,2.7,48,1.42,461,1.51,11,2.7,0,0,0,0,0,0,0,0,2,2.7,48,1.42,461,1.51,11,2.7
,74,,3389,,30623,,407,,0,,0,,0,,0,,74,,3389,,30623,,407,
