Route:- 6080,Date:- 10/25/2017,,,,,,,,Day:- Wednesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,0,0,0,0,0,0,0,0,1,1.39,12,1.12,62,0.68,2.2,1.39,1,0.71,12,0.47,62,0.3,2,0.65
06:00:01-07:00:00,6,8.7,12,0.82,78,0.66,13.2,8.7,7,9.72,88,8.22,723,7.98,15.4,9.72,13,9.22,100,3.94,801,3.82,29,9.35
07:00:01-08:00:00,6,8.7,31,2.11,200,1.68,13.2,8.7,7,9.72,128,11.95,1078,11.9,15.4,9.72,13,9.22,159,6.26,1278,6.1,29,9.35
08:00:01-09:00:00,3,4.35,22,1.5,144,1.21,6.6,4.35,4,5.56,170,15.87,1498,16.54,8,5.05,7,4.96,192,7.57,1642,7.83,15,4.84
09:00:01-10:00:00,7,10.14,28,1.91,192,1.61,15.4,10.14,3,4.17,116,10.83,1061,11.72,6.6,4.17,10,7.09,144,5.67,1253,5.98,22,7.1
10:00:01-11:00:00,2,2.9,17,1.16,120,1.01,4.4,2.9,3,4.17,99,9.24,961,10.61,6.6,4.17,5,3.55,116,4.57,1081,5.16,11,3.55
11:00:01-12:00:00,2,2.9,21,1.43,154,1.29,4.4,2.9,5,6.94,69,6.44,735,8.12,11,6.94,7,4.96,90,3.55,889,4.24,15,4.84
12:00:01-13:00:00,4,5.8,39,2.66,284,2.39,8.8,5.8,3,4.17,52,4.86,390,4.31,6.6,4.17,7,4.96,91,3.59,674,3.22,15,4.84
13:00:01-14:00:00,4,5.8,44,3,326,2.74,8.8,5.8,3,4.17,29,2.71,186,2.05,6.6,4.17,7,4.96,73,2.88,512,2.44,15,4.84
14:00:01-15:00:00,3,4.35,24,1.64,105,0.88,6.6,4.35,3,4.17,39,3.64,254,2.8,6.6,4.17,6,4.26,63,2.48,359,1.71,13,4.19
15:00:01-16:00:00,3,4.35,54,3.68,362,3.04,6.6,4.35,3,4.17,33,3.08,241,2.66,6.6,4.17,6,4.26,87,3.43,603,2.88,13,4.19
16:00:01-17:00:00,3,4.35,60,4.09,424,3.56,6.6,4.35,4,5.56,26,2.43,182,2.01,8.8,5.56,7,4.96,86,3.39,606,2.89,15,4.84
17:00:01-18:00:00,4,5.8,144,9.82,1144,9.61,8.8,5.8,4,5.56,36,3.36,294,3.25,8.8,5.56,8,5.67,180,7.09,1438,6.86,18,5.81
18:00:01-19:00:00,3,4.35,177,12.07,1464,12.3,6.6,4.35,4,5.56,51,4.76,428,4.73,8,5.05,7,4.96,228,8.98,1892,9.03,15,4.84
19:00:01-20:00:00,6,8.7,247,16.84,2118,17.8,13.2,8.7,3,4.17,38,3.55,314,3.47,6,3.79,9,6.38,285,11.23,2432,11.6,19,6.13
20:00:01-21:00:00,2,2.9,162,11.04,1424,11.96,4.4,2.9,3,4.17,17,1.59,116,1.28,6.6,4.17,5,3.55,179,7.05,1540,7.35,11,3.55
21:00:01-22:00:00,6,8.7,252,17.18,2192,18.42,13.2,8.7,5,6.94,32,2.99,239,2.64,11,6.94,11,7.8,284,11.19,2431,11.6,24,7.74
22:00:01-23:00:00,3,4.35,111,7.57,989,8.31,6.6,4.35,5,6.94,33,3.08,270,2.98,11,6.94,8,5.67,144,5.67,1259,6.01,18,5.81
23:00:01-24:00:00,2,2.9,22,1.5,182,1.53,4.4,2.9,2,2.78,3,0.28,24,0.27,4.4,2.78,4,2.84,25,0.99,206,0.98,9,2.9
,69,,1467,,11902,,151.8,,72,,1071,,9056,,158.4,,141,,2538,,20958,,310,
