Route:- 6064,Date:- 10/25/2017,,,,,,,,Day:- Wednesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,4,2.67,110,1.03,843,0.95,17.6,2.67,0,0,0,0,0,0,0,0,4,2.65,110,1.03,843,0.95,18,2.71
05:00:01-06:00:00,7,4.67,68,0.64,474,0.54,21.7,3.29,0,0,0,0,0,0,0,0,7,4.64,68,0.64,474,0.54,22,3.31
06:00:01-07:00:00,11,7.33,245,2.29,1699,1.92,22,3.33,0,0,0,0,0,0,0,0,11,7.28,245,2.29,1699,1.92,22,3.31
07:00:01-08:00:00,11,7.33,534,5,4624,5.23,48.4,7.33,0,0,0,0,0,0,0,0,11,7.28,534,5,4624,5.23,48,7.23
08:00:01-09:00:00,11,7.33,908,8.5,8262,9.35,48.4,7.33,0,0,0,0,0,0,0,0,11,7.28,908,8.5,8262,9.35,48,7.23
09:00:01-10:00:00,7,4.67,729,6.82,6834,7.74,30.8,4.67,0,0,0,0,0,0,0,0,7,4.64,729,6.82,6834,7.74,31,4.67
10:00:01-11:00:00,8,5.33,766,7.17,6677,7.56,35.2,5.33,0,0,0,0,0,0,0,0,8,5.3,766,7.17,6677,7.56,35,5.27
11:00:01-12:00:00,5,3.33,542,5.07,4491,5.08,22,3.33,0,0,0,0,0,0,0,0,5,3.31,542,5.07,4491,5.08,22,3.31
12:00:01-13:00:00,8,5.33,558,5.22,4742,5.37,35.2,5.33,0,0,0,0,0,0,0,0,8,5.3,558,5.22,4742,5.37,35,5.27
13:00:01-14:00:00,6,4,455,4.26,3764,4.26,26.4,4,0,0,0,0,0,0,0,0,6,3.97,455,4.26,3764,4.26,26,3.92
14:00:01-15:00:00,6,4,563,5.27,4561,5.16,18.6,2.82,0,0,0,0,0,0,0,0,6,3.97,563,5.27,4561,5.16,19,2.86
15:00:01-16:00:00,6,4,545,5.1,4338,4.91,26.4,4,0,0,0,0,0,0,0,0,6,3.97,545,5.1,4338,4.91,26,3.92
16:00:01-17:00:00,9,6,604,5.65,4954,5.61,27.9,4.23,0,0,0,0,0,0,0,0,9,5.96,604,5.65,4954,5.61,28,4.22
17:00:01-18:00:00,6,4,573,5.36,4496,5.09,14.4,2.18,0,0,0,0,0,0,0,0,6,3.97,573,5.36,4496,5.09,14,2.11
18:00:01-19:00:00,7,4.67,768,7.19,6069,6.87,30.8,4.67,0,0,0,0,0,0,0,0,7,4.64,768,7.19,6069,6.87,31,4.67
19:00:01-20:00:00,13,8.67,800,7.49,6329,7.16,57.2,8.67,0,0,0,0,0,0,0,0,13,8.61,800,7.49,6329,7.16,57,8.58
20:00:01-21:00:00,5,3.33,641,6,5098,5.77,10,1.52,1,100,0,0,0,0,4.4,100,6,3.97,641,6,5098,5.77,14,2.11
21:00:01-22:00:00,9,6,540,5.06,4306,4.87,27.9,4.23,0,0,0,0,0,0,0,0,9,5.96,540,5.06,4306,4.87,28,4.22
22:00:01-23:00:00,4,2.67,401,3.75,3105,3.51,8,1.21,0,0,0,0,0,0,0,0,4,2.65,401,3.75,3105,3.51,8,1.2
23:00:01-24:00:00,7,4.67,332,3.11,2681,3.03,16.8,2.55,0,0,0,0,0,0,0,0,7,4.64,332,3.11,2681,3.03,17,2.56
,150,,10682,,88347,,660,,1,,0,,0,,4.4,,151,,10682,,88347,,664,
