Route:- 3860,Date:- 10/16/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,0,0,0,0,0,0,0,0,1,1.69,1,0.09,0,0,4,0.97,1,0.89,1,0.04,0,0,4,0.51
06:00:01-07:00:00,4,7.55,13,0.92,84,0.63,28,7.55,5,8.47,31,2.66,266,2.4,35,8.47,9,8.04,44,1.71,350,1.44,63,8.04
07:00:01-08:00:00,5,9.43,30,2.12,312,2.36,24,6.47,6,10.17,61,5.24,546,4.94,42,10.17,11,9.82,91,3.53,858,3.53,66,8.42
08:00:01-09:00:00,4,7.55,107,7.57,910,6.87,9.6,2.59,6,10.17,97,8.33,1136,10.27,42,10.17,10,8.93,204,7.92,2046,8.42,52,6.63
09:00:01-10:00:00,5,9.43,127,8.99,1284,9.7,35,9.43,4,6.78,77,6.62,651,5.89,28,6.78,9,8.04,204,7.92,1935,7.96,63,8.04
10:00:01-11:00:00,4,7.55,184,13.02,1802,13.61,18.4,4.96,5,8.47,73,6.27,782,7.07,35,8.47,9,8.04,257,9.97,2584,10.63,53,6.76
11:00:01-12:00:00,2,3.77,51,3.61,515,3.89,14,3.77,3,5.08,86,7.39,815,7.37,21,5.08,5,4.46,137,5.32,1330,5.47,35,4.46
12:00:01-13:00:00,3,5.66,103,7.29,1043,7.88,21,5.66,1,1.69,36,3.09,366,3.31,2,0.48,4,3.57,139,5.39,1409,5.8,23,2.93
13:00:01-14:00:00,3,5.66,18,1.27,173,1.31,21,5.66,3,5.08,38,3.26,359,3.25,21,5.08,6,5.36,56,2.17,532,2.19,42,5.36
14:00:01-15:00:00,1,1.89,80,5.66,737,5.57,4,1.08,2,3.39,21,1.8,208,1.88,14,3.39,3,2.68,101,3.92,945,3.89,18,2.3
15:00:01-16:00:00,3,5.66,44,3.11,374,2.83,21,5.66,3,5.08,76,6.53,660,5.97,21,5.08,6,5.36,120,4.66,1034,4.26,42,5.36
16:00:01-17:00:00,1,1.89,42,2.97,354,2.67,7,1.89,6,10.17,109,9.36,1005,9.09,14.4,3.49,7,6.25,151,5.86,1359,5.59,21,2.68
17:00:01-18:00:00,4,7.55,81,5.73,770,5.82,28,7.55,1,1.69,78,6.7,775,7.01,1.1,0.27,5,4.46,159,6.17,1545,6.36,29,3.7
18:00:01-19:00:00,2,3.77,102,7.22,942,7.12,6.8,1.83,2,3.39,57,4.9,504,4.56,14,3.39,4,3.57,159,6.17,1446,5.95,21,2.68
19:00:01-20:00:00,2,3.77,113,8,1010,7.63,14,3.77,2,3.39,185,15.89,1754,15.86,2.2,0.53,4,3.57,298,11.56,2764,11.38,16,2.04
20:00:01-21:00:00,5,9.43,150,10.62,1417,10.7,35,9.43,4,6.78,65,5.58,568,5.14,28,6.78,9,8.04,215,8.34,1985,8.17,63,8.04
21:00:01-22:00:00,4,7.55,137,9.7,1252,9.46,16,4.31,3,5.08,72,6.19,658,5.95,21,5.08,7,6.25,209,8.11,1910,7.86,37,4.72
22:00:01-23:00:00,1,1.89,31,2.19,258,1.95,4,1.08,2,3.39,1,0.09,8,0.07,14,3.39,3,2.68,32,1.24,266,1.09,18,2.3
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,53,,1413,,13237,,371,,59,,1164,,11061,,413,,112,,2577,,24298,,784,
