Route:- 6050,Date:- 10/16/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,13,9.22,292,6.62,2598,6.66,33.8,9.22,8,5.97,66,1.56,546,1.45,20.8,5.97,21,7.64,358,4.14,3144,4.1,55,7.69
05:00:01-06:00:00,9,6.38,46,1.04,364,0.93,23.4,6.38,8,5.97,187,4.42,1434,3.81,20.8,5.97,17,6.18,233,2.7,1798,2.35,44,6.15
06:00:01-07:00:00,10,7.09,32,0.73,254,0.65,26,7.09,12,8.96,272,6.43,2571,6.83,31.2,8.96,22,8,304,3.52,2825,3.69,57,7.97
07:00:01-08:00:00,11,7.8,76,1.72,621,1.59,28.6,7.8,11,8.21,366,8.66,3516,9.34,22,6.31,22,8,442,5.12,4137,5.4,51,7.13
08:00:01-09:00:00,9,6.38,149,3.38,1156,2.96,23.4,6.38,10,7.46,530,12.54,4907,13.04,26,7.46,19,6.91,679,7.86,6063,7.91,49,6.85
09:00:01-10:00:00,7,4.96,153,3.47,1132,2.9,18.2,4.96,8,5.97,497,11.75,4664,12.39,20.8,5.97,15,5.45,650,7.52,5796,7.56,39,5.45
10:00:01-11:00:00,7,4.96,178,4.03,1345,3.45,18.2,4.96,9,6.72,362,8.56,3194,8.49,18,5.17,16,5.82,540,6.25,4539,5.92,36,5.03
11:00:01-12:00:00,6,4.26,175,3.97,1551,3.98,15.6,4.26,5,3.73,247,5.84,2175,5.78,6.5,1.87,11,4,422,4.88,3726,4.86,22,3.08
12:00:01-13:00:00,5,3.55,226,5.12,2025,5.19,10,2.73,5,3.73,180,4.26,1650,4.38,13,3.73,10,3.64,406,4.7,3675,4.8,23,3.22
13:00:01-14:00:00,5,3.55,262,5.94,2309,5.92,13,3.55,6,4.48,210,4.97,1834,4.87,15.6,4.48,11,4,472,5.46,4143,5.41,29,4.06
14:00:01-15:00:00,4,2.84,164,3.72,1457,3.74,10.4,2.84,5,3.73,158,3.74,1394,3.7,10,2.87,9,3.27,322,3.73,2851,3.72,20,2.8
15:00:01-16:00:00,7,4.96,242,5.48,2037,5.22,18.2,4.96,5,3.73,147,3.48,1243,3.3,13,3.73,12,4.36,389,4.5,3280,4.28,31,4.34
16:00:01-17:00:00,9,6.38,361,8.18,3095,7.94,23.4,6.38,6,4.48,147,3.48,1207,3.21,12,3.44,15,5.45,508,5.88,4302,5.61,35,4.9
17:00:01-18:00:00,7,4.96,281,6.37,2538,6.51,18.2,4.96,6,4.48,157,3.71,1261,3.35,15.6,4.48,13,4.73,438,5.07,3799,4.96,34,4.76
18:00:01-19:00:00,5,3.55,286,6.48,2633,6.75,13,3.55,5,3.73,216,5.11,1929,5.13,10,2.87,10,3.64,502,5.81,4562,5.95,23,3.22
19:00:01-20:00:00,5,3.55,275,6.23,2576,6.61,13,3.55,5,3.73,90,2.13,735,1.95,13,3.73,10,3.64,365,4.22,3311,4.32,26,3.64
20:00:01-21:00:00,5,3.55,292,6.62,2693,6.91,13,3.55,5,3.73,187,4.42,1550,4.12,13,3.73,10,3.64,479,5.54,4243,5.54,26,3.64
21:00:01-22:00:00,8,5.67,419,9.49,3924,10.06,20.8,5.67,7,5.22,100,2.37,870,2.31,18.2,5.22,15,5.45,519,6.01,4794,6.26,39,5.45
22:00:01-23:00:00,4,2.84,234,5.3,2204,5.65,10.4,2.84,6,4.48,103,2.44,904,2.4,15.6,4.48,10,3.64,337,3.9,3108,4.06,26,3.64
23:00:01-24:00:00,5,3.55,270,6.12,2479,6.36,13,3.55,2,1.49,6,0.14,54,0.14,5.2,1.49,7,2.55,276,3.19,2533,3.31,18,2.52
,141,,4413,,38991,,366.6,,134,,4228,,37638,,348.4,,275,,8641,,76629,,715,
