Route:- 6040,Date:- 10/16/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,2,0,0,0,0,3.5,2,0,0,0,0,0,0,0,0,1,1.01,0,0,0,0,4,1.16
06:00:01-07:00:00,4,8,16,1.75,98,1.37,14,8,3,6.12,14,1.02,86,0.82,10.5,6.12,7,7.07,30,1.31,184,1.04,24,6.94
07:00:01-08:00:00,4,8,34,3.71,212,2.97,14,8,3,6.12,22,1.61,168,1.6,10.5,6.12,7,7.07,56,2.45,380,2.15,24,6.94
08:00:01-09:00:00,3,6,66,7.21,598,8.36,6.6,3.77,4,8.16,78,5.71,604,5.76,14,8.16,7,7.07,144,6.31,1202,6.81,21,6.07
09:00:01-10:00:00,1,2,24,2.62,222,3.1,3.5,2,1,2.04,97,7.1,770,7.34,3.5,2.04,2,2.02,121,5.3,992,5.62,7,2.02
10:00:01-11:00:00,1,2,51,5.57,437,6.11,1.7,0.97,2,4.08,27,1.98,204,1.94,7,4.08,3,3.03,78,3.42,641,3.63,9,2.6
11:00:01-12:00:00,2,4,43,4.69,305,4.27,7,4,3,6.12,52,3.81,355,3.38,7.5,4.37,5,5.05,95,4.16,660,3.74,14,4.05
12:00:01-13:00:00,2,4,30,3.28,198,2.77,7,4,3,6.12,52,3.81,386,3.68,10.5,6.12,5,5.05,82,3.59,584,3.31,18,5.2
13:00:01-14:00:00,3,6,35,3.82,242,3.38,10.5,6,2,4.08,36,2.64,252,2.4,7,4.08,5,5.05,71,3.11,494,2.8,18,5.2
14:00:01-15:00:00,4,8,10,1.09,68,0.95,14,8,2,4.08,21,1.54,174,1.66,7,4.08,6,6.06,31,1.36,242,1.37,21,6.07
15:00:01-16:00:00,3,6,27,2.95,248,3.47,10.5,6,4,8.16,41,3,316,3.01,14,8.16,7,7.07,68,2.98,564,3.2,24,6.94
16:00:01-17:00:00,2,4,32,3.49,212,2.97,7,4,2,4.08,28,2.05,208,1.98,7,4.08,4,4.04,60,2.63,420,2.38,14,4.05
17:00:01-18:00:00,1,2,37,4.04,298,4.17,2.5,1.43,3,6.12,82,6,656,6.25,10.5,6.12,4,4.04,119,5.21,954,5.41,13,3.76
18:00:01-19:00:00,5,10,105,11.46,860,12.03,17.5,10,3,6.12,106,7.76,850,8.1,10.5,6.12,8,8.08,211,9.25,1710,9.69,28,8.09
19:00:01-20:00:00,4,8,156,17.03,1198,16.76,8.8,5.03,3,6.12,191,13.98,1476,14.07,10.5,6.12,7,7.07,347,15.21,2674,15.16,19,5.49
20:00:01-21:00:00,4,8,54,5.9,408,5.71,14,8,4,8.16,200,14.64,1474,14.05,14,8.16,8,8.08,254,11.13,1882,10.67,28,8.09
21:00:01-22:00:00,4,8,152,16.59,1194,16.7,10,5.71,3,6.12,93,6.81,700,6.67,10.5,6.12,7,7.07,245,10.74,1894,10.74,20,5.78
22:00:01-23:00:00,2,4,43,4.69,344,4.81,5,2.86,3,6.12,154,11.27,1236,11.78,10.5,6.12,5,5.05,197,8.63,1580,8.96,16,4.62
23:00:01-24:00:00,0,0,1,0.11,8,0.11,0,0,1,2.04,72,5.27,576,5.49,3.5,2.04,1,1.01,73,3.2,584,3.31,4,1.16
,50,,916,,7150,,175,,49,,1366,,10491,,171.5,,99,,2282,,17641,,346,
