Route:- 6120,Date:- 10/16/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,3.23,1,0.14,8,0.14,2.8,3.23,1,3.13,2,0.28,10,0.16,2.8,3.13,2,3.17,3,0.21,18,0.15,6,3.41
06:00:01-07:00:00,1,3.23,2,0.27,16,0.27,2.8,3.23,3,9.38,40,5.64,248,3.89,8.4,9.38,4,6.35,42,2.91,264,2.16,11,6.25
07:00:01-08:00:00,5,16.13,20,2.72,132,2.27,14,16.13,5,15.63,67,9.45,565,8.86,14,15.63,10,15.87,87,6.03,697,5.71,28,15.91
08:00:01-09:00:00,2,6.45,21,2.86,162,2.78,5.6,6.45,2,6.25,83,11.71,846,13.27,3.6,4.02,4,6.35,104,7.21,1008,8.26,9,5.11
09:00:01-10:00:00,3,9.68,33,4.5,198,3.4,8.4,9.68,3,9.38,123,17.35,1244,19.52,8.4,9.38,6,9.52,156,10.81,1442,11.82,17,9.66
10:00:01-11:00:00,4,12.9,60,8.17,436,7.48,11.2,12.9,3,9.38,128,18.05,1194,18.73,8.4,9.38,7,11.11,188,13.03,1630,13.36,20,11.36
11:00:01-12:00:00,1,3.23,46,6.27,405,6.95,2.8,3.23,2,6.25,44,6.21,356,5.59,5.6,6.25,3,4.76,90,6.24,761,6.24,8,4.55
12:00:01-13:00:00,1,3.23,32,4.36,286,4.91,2.8,3.23,2,6.25,43,6.06,425,6.67,5.2,5.8,3,4.76,75,5.2,711,5.83,8,4.55
13:00:01-14:00:00,2,6.45,49,6.68,412,7.07,5.6,6.45,2,6.25,44,6.21,406,6.37,5.2,5.8,4,6.35,93,6.44,818,6.7,11,6.25
14:00:01-15:00:00,2,6.45,52,7.08,427,7.33,5.6,6.45,2,6.25,44,6.21,372,5.84,5.6,6.25,4,6.35,96,6.65,799,6.55,11,6.25
15:00:01-16:00:00,2,6.45,18,2.45,138,2.37,5.6,6.45,1,3.13,16,2.26,153,2.4,1.8,2.01,3,4.76,34,2.36,291,2.39,7,3.98
16:00:01-17:00:00,0,0,56,7.63,466,8,0,0,1,3.13,22,3.1,180,2.82,2.8,3.13,1,1.59,78,5.41,646,5.29,3,1.7
17:00:01-18:00:00,2,6.45,91,12.4,726,12.46,5.6,6.45,2,6.25,30,4.23,211,3.31,5.6,6.25,4,6.35,121,8.39,937,7.68,11,6.25
18:00:01-19:00:00,1,3.23,16,2.18,120,2.06,2.8,3.23,1,3.13,3,0.42,16,0.25,2.8,3.13,2,3.17,19,1.32,136,1.11,6,3.41
19:00:01-20:00:00,1,3.23,60,8.17,482,8.27,2.8,3.23,1,3.13,3,0.42,20,0.31,1.3,1.45,2,3.17,63,4.37,502,4.11,4,2.27
20:00:01-21:00:00,1,3.23,58,7.9,484,8.31,2.8,3.23,0,0,1,0.14,0,0,0,0,1,1.59,59,4.09,484,3.97,3,1.7
21:00:01-22:00:00,1,3.23,67,9.13,513,8.8,2.8,3.23,0,0,0,0,0,0,0,0,1,1.59,67,4.64,513,4.2,3,1.7
22:00:01-23:00:00,1,3.23,52,7.08,416,7.14,2.8,3.23,1,3.13,16,2.26,128,2.01,2.8,3.13,2,3.17,68,4.71,544,4.46,6,3.41
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,31,,734,,5827,,86.8,,32,,709,,6374,,89.6,,63,,1443,,12201,,176,
