Route:- 3310,Date:- 10/16/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,3.7,13,0.88,118,0.76,9,3.7,0,0,0,0,0,0,0,0,1,1.85,13,0.51,118,0.43,9,1.85
06:00:01-07:00:00,2,7.41,81,5.46,742,4.78,18,7.41,3,11.11,35,3.26,398,3.39,27,11.11,5,9.26,116,4.54,1140,4.18,45,9.26
07:00:01-08:00:00,3,11.11,96,6.47,1134,7.3,27,11.11,1,3.7,101,9.4,924,7.86,9,3.7,4,7.41,197,7.7,2058,7.54,36,7.41
08:00:01-09:00:00,1,3.7,57,3.84,834,5.37,9,3.7,2,7.41,85,7.91,1052,8.95,18,7.41,3,5.56,142,5.55,1886,6.91,27,5.56
09:00:01-10:00:00,2,7.41,161,10.86,1862,11.99,18,7.41,2,7.41,22,2.05,316,2.69,18,7.41,4,7.41,183,7.16,2178,7.98,36,7.41
10:00:01-11:00:00,3,11.11,115,7.75,1117,7.19,27,11.11,1,3.7,62,5.77,641,5.45,6.5,2.67,4,7.41,177,6.92,1758,6.44,34,7
11:00:01-12:00:00,2,7.41,113,7.62,1405,9.05,9,3.7,3,11.11,86,8.01,1018,8.66,27,11.11,5,9.26,199,7.78,2423,8.88,36,7.41
12:00:01-13:00:00,2,7.41,78,5.26,895,5.76,18,7.41,2,7.41,37,3.45,370,3.15,4.8,1.98,4,7.41,115,4.5,1265,4.64,23,4.73
13:00:01-14:00:00,1,3.7,129,8.7,1310,8.44,6.6,2.72,1,3.7,62,5.77,590,5.02,2.8,1.15,2,3.7,191,7.47,1900,6.96,9,1.85
14:00:01-15:00:00,3,11.11,46,3.1,486,3.13,6.9,2.84,2,7.41,86,8.01,828,7.04,18,7.41,5,9.26,132,5.16,1314,4.82,25,5.14
15:00:01-16:00:00,1,3.7,52,3.51,570,3.67,9,3.7,2,7.41,76,7.08,706,6,8,3.29,3,5.56,128,5.01,1276,4.68,17,3.5
16:00:01-17:00:00,1,3.7,64,4.32,672,4.33,4.4,1.81,2,7.41,81,7.54,1052,8.95,8,3.29,3,5.56,145,5.67,1724,6.32,12,2.47
17:00:01-18:00:00,0,0,71,4.79,616,3.97,0,0,1,3.7,53,4.93,570,4.85,2.2,0.91,1,1.85,124,4.85,1186,4.35,2,0.41
18:00:01-19:00:00,1,3.7,61,4.11,630,4.06,9,3.7,0,0,96,8.94,983,8.36,0,0,1,1.85,157,6.14,1613,5.91,9,1.85
19:00:01-20:00:00,2,7.41,98,6.61,952,6.13,18,7.41,1,3.7,46,4.28,528,4.49,2.4,0.99,3,5.56,144,5.63,1480,5.42,20,4.12
20:00:01-21:00:00,1,3.7,139,9.37,1380,8.89,4.5,1.85,2,7.41,25,2.33,354,3.01,18,7.41,3,5.56,164,6.41,1734,6.36,22,4.53
21:00:01-22:00:00,1,3.7,69,4.65,362,2.33,9,3.7,1,3.7,53,4.93,571,4.86,3.5,1.44,2,3.7,122,4.77,933,3.42,12,2.47
22:00:01-23:00:00,0,0,40,2.7,442,2.85,0,0,1,3.7,23,2.14,334,2.84,9,3.7,1,1.85,63,2.46,776,2.84,9,1.85
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,45,4.19,522,4.44,0,0,0,0,45,1.76,522,1.91,0,0
,27,,1483,,15527,,243,,27,,1074,,11757,,243,,54,,2557,,27284,,486,
