Route:- 6120,Date:- 10/23/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,3.03,1,0.14,8,0.14,2.8,3.03,1,2.94,4,0.52,34,0.47,2.8,2.94,2,2.99,5,0.34,42,0.32,6,3.19
06:00:01-07:00:00,2,6.06,3,0.43,24,0.42,5.6,6.06,4,11.76,31,4,384,5.29,10.4,10.92,6,8.96,34,2.31,408,3.15,16,8.51
07:00:01-08:00:00,3,9.09,15,2.15,110,1.94,8.4,9.09,5,14.71,76,9.81,709,9.77,13,13.66,8,11.94,91,6.18,819,6.33,21,11.17
08:00:01-09:00:00,4,12.12,17,2.44,108,1.9,11.2,12.12,3,8.82,165,21.29,1424,19.63,8.4,8.82,7,10.45,182,12.36,1532,11.84,20,10.64
09:00:01-10:00:00,3,9.09,42,6.03,376,6.62,8.4,9.09,2,5.88,132,17.03,1253,17.27,3.6,3.78,5,7.46,174,11.82,1629,12.59,12,6.38
10:00:01-11:00:00,3,9.09,32,4.59,254,4.47,8.4,9.09,3,8.82,88,11.35,960,13.23,8.4,8.82,6,8.96,120,8.15,1214,9.38,17,9.04
11:00:01-12:00:00,2,6.06,35,5.02,296,5.21,5.6,6.06,3,8.82,56,7.23,471,6.49,8.4,8.82,5,7.46,91,6.18,767,5.93,14,7.45
12:00:01-13:00:00,3,9.09,47,6.74,400,7.04,8.4,9.09,2,5.88,48,6.19,489,6.74,3,3.15,5,7.46,95,6.45,889,6.87,11,5.85
13:00:01-14:00:00,1,3.03,38,5.45,336,5.91,2.8,3.03,2,5.88,50,6.45,504,6.95,5.2,5.46,3,4.48,88,5.98,840,6.49,8,4.26
14:00:01-15:00:00,1,3.03,21,3.01,180,3.17,2.8,3.03,1,2.94,17,2.19,146,2.01,1.8,1.89,2,2.99,38,2.58,326,2.52,5,2.66
15:00:01-16:00:00,2,6.06,56,8.03,415,7.3,5.6,6.06,1,2.94,9,1.16,74,1.02,2.8,2.94,3,4.48,65,4.42,489,3.78,8,4.26
16:00:01-17:00:00,2,6.06,37,5.31,284,5,5.6,6.06,2,5.88,26,3.35,190,2.62,5.6,5.88,4,5.97,63,4.28,474,3.66,11,5.85
17:00:01-18:00:00,0,0,53,7.6,434,7.64,0,0,1,2.94,20,2.58,172,2.37,2.8,2.94,1,1.49,73,4.96,606,4.68,3,1.6
18:00:01-19:00:00,2,6.06,87,12.48,699,12.3,5.6,6.06,1,2.94,7,0.9,62,0.85,2.8,2.94,3,4.48,94,6.39,761,5.88,8,4.26
19:00:01-20:00:00,1,3.03,92,13.2,766,13.48,2.6,2.81,1,2.94,19,2.45,164,2.26,2.6,2.73,2,2.99,111,7.54,930,7.19,5,2.66
20:00:01-21:00:00,1,3.03,62,8.9,508,8.94,2.8,3.03,1,2.94,11,1.42,96,1.32,2.6,2.73,2,2.99,73,4.96,604,4.67,5,2.66
21:00:01-22:00:00,1,3.03,34,4.88,276,4.86,2.8,3.03,0,0,9,1.16,68,0.94,0,0,1,1.49,43,2.92,344,2.66,3,1.6
22:00:01-23:00:00,1,3.03,25,3.59,210,3.69,2.8,3.03,1,2.94,7,0.9,56,0.77,2.8,2.94,2,2.99,32,2.17,266,2.06,6,3.19
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,33,,697,,5684,,92.4,,34,,775,,7256,,95.2,,67,,1472,,12940,,188,
