Route:- 6020,Date:- 10/23/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,0.78,0,0,0,0,5.2,0.78,0,0,0,0,0,0,0,0,1,0.4,0,0,0,0,5,0.38
06:00:01-07:00:00,6,4.65,212,4.82,2002,4.49,31.2,4.65,4,3.25,43,1.35,340,1.13,20.8,3.25,10,3.97,255,3.37,2342,3.14,52,3.97
07:00:01-08:00:00,11,8.53,351,7.98,3442,7.72,57.2,8.53,8,6.5,128,4.03,1000,3.33,41.6,6.5,19,7.54,479,6.32,4442,5.96,99,7.56
08:00:01-09:00:00,13,10.08,653,14.84,6790,15.23,67.6,10.08,10,8.13,174,5.48,1606,5.36,52,8.13,23,9.13,827,10.92,8396,11.26,120,9.16
09:00:01-10:00:00,10,7.75,514,11.68,5402,12.12,52,7.75,8,6.5,91,2.87,852,2.84,41.6,6.5,18,7.14,605,7.99,6254,8.39,94,7.18
10:00:01-11:00:00,8,6.2,348,7.91,3766,8.45,41.6,6.2,9,7.32,87,2.74,696,2.32,46.8,7.32,17,6.75,435,5.74,4462,5.98,88,6.72
11:00:01-12:00:00,8,6.2,311,7.07,3439,7.72,41.6,6.2,10,8.13,67,2.11,656,2.19,30,4.69,18,7.14,378,4.99,4095,5.49,72,5.5
12:00:01-13:00:00,7,5.43,234,5.32,2466,5.53,36.4,5.43,7,5.69,99,3.12,963,3.21,36.4,5.69,14,5.56,333,4.4,3429,4.6,73,5.57
13:00:01-14:00:00,5,3.88,207,4.7,2117,4.75,21,3.13,7,5.69,98,3.09,859,2.86,21,3.28,12,4.76,305,4.03,2976,3.99,42,3.21
14:00:01-15:00:00,7,5.43,197,4.48,1886,4.23,36.4,5.43,6,4.88,96,3.02,802,2.67,31.2,4.88,13,5.16,293,3.87,2688,3.61,68,5.19
15:00:01-16:00:00,9,6.98,162,3.68,1645,3.69,46.8,6.98,7,5.69,174,5.48,1713,5.71,36.4,5.69,16,6.35,336,4.44,3358,4.5,83,6.34
16:00:01-17:00:00,10,7.75,176,4,1785,4,52,7.75,7,5.69,271,8.53,2353,7.85,11.2,1.75,17,6.75,447,5.9,4138,5.55,63,4.81
17:00:01-18:00:00,10,7.75,200,4.55,1828,4.1,52,7.75,9,7.32,343,10.8,3390,11.31,27,4.22,19,7.54,543,7.17,5218,7,79,6.03
18:00:01-19:00:00,6,4.65,232,5.27,2166,4.86,31.2,4.65,7,5.69,535,16.85,5237,17.46,36.4,5.69,13,5.16,767,10.12,7403,9.93,68,5.19
19:00:01-20:00:00,6,4.65,287,6.52,2692,6.04,31.2,4.65,7,5.69,306,9.63,3024,10.08,21,3.28,13,5.16,593,7.83,5716,7.67,52,3.97
20:00:01-21:00:00,6,4.65,137,3.11,1336,3,31.2,4.65,8,6.5,330,10.39,3285,10.96,41.6,6.5,14,5.56,467,6.16,4621,6.2,73,5.57
21:00:01-22:00:00,4,3.1,140,3.18,1430,3.21,20.8,3.1,5,4.07,229,7.21,2248,7.5,24.5,3.83,9,3.57,369,4.87,3678,4.93,45,3.44
22:00:01-23:00:00,2,1.55,39,0.89,380,0.85,10.4,1.55,4,3.25,102,3.21,944,3.15,20.8,3.25,6,2.38,141,1.86,1324,1.78,31,2.37
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,3,0.09,18,0.06,0,0,0,0,3,0.04,18,0.02,0,0
,129,,4400,,44572,,670.8,,123,,3176,,29986,,639.6,,252,,7576,,74558,,1310,
