Route:- 4781,Date:- 10/23/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,1,4.35,0,0,0,0,26.8,4.35,0,0,2,0.16,18,0.13,0,0,1,2.04,2,0.08,18,0.07,27,2.06
05:00:01-06:00:00,2,8.7,13,1.1,162,1.22,53.6,8.7,0,0,0,0,0,0,0,0,2,4.08,13,0.54,162,0.61,54,4.11
06:00:01-07:00:00,2,8.7,35,2.96,300,2.26,37.8,6.13,2,7.69,48,3.92,490,3.64,53.6,7.69,4,8.16,83,3.45,790,2.95,91,6.93
07:00:01-08:00:00,1,4.35,188,15.91,1510,11.36,16.3,2.64,2,7.69,100,8.16,954,7.09,19.8,2.84,3,6.12,288,11.96,2464,9.21,36,2.74
08:00:01-09:00:00,0,0,39,3.3,384,2.89,0,0,2,7.69,226,18.43,2406,17.88,21,3.01,2,4.08,265,11,2790,10.43,21,1.6
09:00:01-10:00:00,1,4.35,4,0.34,42,0.32,26.8,4.35,0,0,93,7.59,1064,7.91,0,0,1,2.04,97,4.03,1106,4.13,27,2.06
10:00:01-11:00:00,0,0,52,4.4,636,4.78,0,0,1,3.85,0,0,0,0,26.8,3.85,1,2.04,52,2.16,636,2.38,27,2.06
11:00:01-12:00:00,1,4.35,23,1.95,350,2.63,26.8,4.35,4,15.38,60,4.89,414,3.08,107.2,15.38,5,10.2,83,3.45,764,2.86,134,10.21
12:00:01-13:00:00,0,0,11,0.93,160,1.2,0,0,1,3.85,51,4.16,510,3.79,9,1.29,1,2.04,62,2.57,670,2.5,9,0.69
13:00:01-14:00:00,2,8.7,40,3.38,474,3.56,37.4,6.07,0,0,30,2.45,382,2.84,0,0,2,4.08,70,2.91,856,3.2,37,2.82
14:00:01-15:00:00,1,4.35,46,3.89,558,4.2,21.7,3.52,2,7.69,46,3.75,790,5.87,37.4,5.37,3,6.12,92,3.82,1348,5.04,59,4.49
15:00:01-16:00:00,2,8.7,43,3.64,580,4.36,7,1.14,1,3.85,32,2.61,338,2.51,2.8,0.4,3,6.12,75,3.11,918,3.43,10,0.76
16:00:01-17:00:00,0,0,92,7.78,1156,8.69,0,0,1,3.85,36,2.94,409,3.04,18.7,2.68,1,2.04,128,5.32,1565,5.85,19,1.45
17:00:01-18:00:00,3,13.04,110,9.31,1148,8.63,23.7,3.84,1,3.85,87,7.1,1095,8.14,2.8,0.4,4,8.16,197,8.18,2243,8.39,27,2.06
18:00:01-19:00:00,1,4.35,90,7.61,1020,7.67,6.4,1.04,1,3.85,70,5.71,819,6.09,26.8,3.85,2,4.08,160,6.64,1839,6.88,33,2.51
19:00:01-20:00:00,2,8.7,156,13.2,2030,15.27,53.6,8.7,2,7.69,102,8.32,1106,8.22,14.2,2.04,4,8.16,258,10.71,3136,11.72,68,5.18
20:00:01-21:00:00,2,8.7,70,5.92,892,6.71,5.8,0.94,1,3.85,65,5.3,774,5.75,26.8,3.85,3,6.12,135,5.61,1666,6.23,33,2.51
21:00:01-22:00:00,1,4.35,98,8.29,1280,9.63,8.2,1.33,1,3.85,72,5.87,806,5.99,11.7,1.68,2,4.08,170,7.06,2086,7.8,20,1.52
22:00:01-23:00:00,1,4.35,70,5.92,590,4.44,26.8,4.35,2,7.69,65,5.3,754,5.6,4.8,0.69,3,6.12,135,5.61,1344,5.02,32,2.44
23:00:01-24:00:00,0,0,2,0.17,24,0.18,0,0,2,7.69,41,3.34,324,2.41,53.6,7.69,2,4.08,43,1.79,348,1.3,54,4.11
,23,,1182,,13296,,616.4,,26,,1226,,13453,,696.8,,49,,2408,,26749,,1313,
