Route:- 6064,Date:- 10/23/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,5,3.82,121,1.11,986,1.09,22,3.82,0,0,0,0,0,0,0,0,5,3.82,121,1.11,986,1.09,22,3.82
05:00:01-06:00:00,4,3.05,88,0.81,584,0.65,9.6,1.67,0,0,0,0,0,0,0,0,4,3.05,88,0.81,584,0.65,10,1.74
06:00:01-07:00:00,6,4.58,191,1.76,1502,1.66,12,2.08,0,0,0,0,0,0,0,0,6,4.58,191,1.76,1502,1.66,12,2.08
07:00:01-08:00:00,9,6.87,528,4.86,4864,5.39,21.6,3.75,0,0,0,0,0,0,0,0,9,6.87,528,4.86,4864,5.39,22,3.82
08:00:01-09:00:00,4,3.05,737,6.79,6486,7.19,8,1.39,0,0,0,0,0,0,0,0,4,3.05,737,6.79,6486,7.19,8,1.39
09:00:01-10:00:00,10,7.63,770,7.09,7244,8.02,44,7.63,0,0,0,0,0,0,0,0,10,7.63,770,7.09,7244,8.02,44,7.64
10:00:01-11:00:00,6,4.58,804,7.4,6992,7.75,14.4,2.5,0,0,0,0,0,0,0,0,6,4.58,804,7.4,6992,7.75,14,2.43
11:00:01-12:00:00,5,3.82,603,5.55,5146,5.7,12,2.08,0,0,0,0,0,0,0,0,5,3.82,603,5.55,5146,5.7,12,2.08
12:00:01-13:00:00,9,6.87,565,5.2,4642,5.14,39.6,6.87,0,0,0,0,0,0,0,0,9,6.87,565,5.2,4642,5.14,40,6.94
13:00:01-14:00:00,4,3.05,498,4.58,4148,4.6,9.6,1.67,0,0,0,0,0,0,0,0,4,3.05,498,4.58,4148,4.6,10,1.74
14:00:01-15:00:00,4,3.05,377,3.47,3035,3.36,8,1.39,0,0,0,0,0,0,0,0,4,3.05,377,3.47,3035,3.36,8,1.39
15:00:01-16:00:00,6,4.58,459,4.23,3677,4.07,26.4,4.58,0,0,0,0,0,0,0,0,6,4.58,459,4.23,3677,4.07,26,4.51
16:00:01-17:00:00,9,6.87,667,6.14,5386,5.97,39.6,6.87,0,0,0,0,0,0,0,0,9,6.87,667,6.14,5386,5.97,40,6.94
17:00:01-18:00:00,8,6.11,536,4.93,4238,4.69,19.2,3.33,0,0,0,0,0,0,0,0,8,6.11,536,4.93,4238,4.69,19,3.3
18:00:01-19:00:00,11,8.4,972,8.95,7686,8.51,48.4,8.4,0,0,0,0,0,0,0,0,11,8.4,972,8.95,7686,8.51,48,8.33
19:00:01-20:00:00,8,6.11,880,8.1,7119,7.89,24.8,4.3,0,0,0,0,0,0,0,0,8,6.11,880,8.1,7119,7.89,25,4.34
20:00:01-21:00:00,5,3.82,739,6.8,5851,6.48,22,3.82,0,0,0,0,0,0,0,0,5,3.82,739,6.8,5851,6.48,22,3.82
21:00:01-22:00:00,8,6.11,648,5.97,5188,5.75,16,2.78,0,0,0,0,0,0,0,0,8,6.11,648,5.97,5188,5.75,16,2.78
22:00:01-23:00:00,6,4.58,480,4.42,3879,4.3,26.4,4.58,0,0,0,0,0,0,0,0,6,4.58,480,4.42,3879,4.3,26,4.51
23:00:01-24:00:00,4,3.05,199,1.83,1616,1.79,17.6,3.05,0,0,0,0,0,0,0,0,4,3.05,199,1.83,1616,1.79,18,3.13
,131,,10862,,90269,,576.4,,0,,0,,0,,0,,131,,10862,,90269,,576,
