Route:- 0071,Date:- 10/23/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,1,7.14,2,0.14,0,0,30.4,7.14,1,6.25,2,0.16,0,0,30.4,6.25,2,6.67,4,0.15,0,0,61,6.69
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,0,0,0,0,0,0,0,0,2,12.5,1,0.08,0,0,60.8,12.5,2,6.67,1,0.04,0,0,61,6.69
07:00:01-08:00:00,0,0,0,0,0,0,0,0,3,18.75,127,10.01,2126,11.99,24.6,5.06,3,10,127,4.77,2126,5.81,25,2.74
08:00:01-09:00:00,1,7.14,10,0.72,165,0.88,30.4,7.14,0,0,142,11.19,1997,11.27,0,0,1,3.33,152,5.71,2162,5.91,30,3.29
09:00:01-10:00:00,2,14.29,130,9.35,1937,10.28,13.6,3.2,1,6.25,95,7.49,1441,8.13,30.4,6.25,3,10,225,8.46,3378,9.24,44,4.82
10:00:01-11:00:00,1,7.14,133,9.56,1624,8.62,30.4,7.14,1,6.25,34,2.68,398,2.25,2.2,0.45,2,6.67,167,6.28,2022,5.53,33,3.62
11:00:01-12:00:00,0,0,146,10.5,1849,9.81,0,0,2,12.5,119,9.38,1995,11.25,55.8,11.47,2,6.67,265,9.96,3844,10.51,56,6.14
12:00:01-13:00:00,2,14.29,76,5.46,916,4.86,15,3.52,1,6.25,107,8.43,1077,6.08,30.4,6.25,3,10,183,6.88,1993,5.45,45,4.93
13:00:01-14:00:00,1,7.14,159,11.43,2310,12.26,2,0.47,2,12.5,134,10.56,1852,10.45,13,2.67,3,10,293,11.02,4162,11.38,15,1.64
14:00:01-15:00:00,0,0,62,4.46,645,3.42,0,0,0,0,157,12.37,1898,10.71,0,0,0,0,219,8.23,2543,6.95,0,0
15:00:01-16:00:00,2,14.29,61,4.39,784,4.16,60.8,14.29,1,6.25,124,9.77,2065,11.65,30.4,6.25,3,10,185,6.95,2849,7.79,91,9.98
16:00:01-17:00:00,0,0,148,10.64,2115,11.22,0,0,1,6.25,48,3.78,575,3.24,10.6,2.18,1,3.33,196,7.37,2690,7.36,11,1.21
17:00:01-18:00:00,1,7.14,149,10.71,1779,9.44,30.4,7.14,0,0,66,5.2,916,5.17,0,0,1,3.33,215,8.08,2695,7.37,30,3.29
18:00:01-19:00:00,0,0,125,8.99,2023,10.73,0,0,0,0,36,2.84,386,2.18,0,0,0,0,161,6.05,2409,6.59,0,0
19:00:01-20:00:00,1,7.14,77,5.54,1257,6.67,13.6,3.2,0,0,0,0,0,0,0,0,1,3.33,77,2.89,1257,3.44,14,1.54
20:00:01-21:00:00,0,0,65,4.67,773,4.1,0,0,1,6.25,32,2.52,382,2.15,30.4,6.25,1,3.33,97,3.65,1155,3.16,30,3.29
21:00:01-22:00:00,0,0,21,1.51,212,1.12,0,0,0,0,45,3.55,619,3.49,0,0,0,0,66,2.48,831,2.27,0,0
22:00:01-23:00:00,2,14.29,19,1.37,306,1.62,60.8,14.29,0,0,0,0,0,0,0,0,2,6.67,19,0.71,306,0.84,61,6.69
23:00:01-24:00:00,0,0,8,0.58,150,0.8,0,0,0,0,0,0,0,0,0,0,0,0,8,0.3,150,0.41,0,0
,14,,1391,,18845,,425.6,,16,,1269,,17727,,486.4,,30,,2660,,36572,,912,
