Route:- 3400,Date:- 10/23/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,3,9.09,97,4.01,961,3.71,25.8,9.09,1,3.33,27,1.43,288,1.42,8.6,3.33,4,6.35,124,2.88,1249,2.71,34,6.27
07:00:01-08:00:00,4,12.12,183,7.56,2224,8.6,16,5.64,4,13.33,332,17.57,3686,18.22,18.4,7.13,8,12.7,515,11.95,5910,12.82,34,6.27
08:00:01-09:00:00,3,9.09,290,11.98,3276,12.66,12,4.23,2,6.67,164,8.68,1690,8.35,17.2,6.67,5,7.94,454,10.53,4966,10.77,29,5.35
09:00:01-10:00:00,2,6.06,141,5.83,1582,6.12,8,2.82,3,10,318,16.83,3462,17.11,13.8,5.35,5,7.94,459,10.65,5044,10.94,22,4.06
10:00:01-11:00:00,3,9.09,225,9.3,2548,9.85,25.8,9.09,0,0,51,2.7,450,2.22,0,0,3,4.76,276,6.4,2998,6.5,26,4.8
11:00:01-12:00:00,2,6.06,133,5.5,1521,5.88,17.2,6.06,3,10,126,6.67,1467,7.25,25.8,10,5,7.94,259,6.01,2988,6.48,43,7.93
12:00:01-13:00:00,1,3.03,119,4.92,1596,6.17,4,1.41,2,6.67,39,2.06,357,1.76,8,3.1,3,4.76,158,3.67,1953,4.24,12,2.21
13:00:01-14:00:00,2,6.06,71,2.93,810,3.13,17.2,6.06,0,0,99,5.24,1236,6.11,0,0,2,3.17,170,3.94,2046,4.44,17,3.14
14:00:01-15:00:00,5,15.15,191,7.89,1875,7.25,43,15.15,3,10,61,3.23,686,3.39,25.8,10,8,12.7,252,5.85,2561,5.56,69,12.73
15:00:01-16:00:00,1,3.03,170,7.02,1687,6.52,3.2,1.13,2,6.67,156,8.25,1703,8.42,17.2,6.67,3,4.76,326,7.56,3390,7.35,20,3.69
16:00:01-17:00:00,3,9.09,138,5.7,1440,5.57,25.8,9.09,3,10,42,2.22,404,2,25.8,10,6,9.52,180,4.18,1844,4,52,9.59
17:00:01-18:00:00,0,0,83,3.43,832,3.22,0,0,1,3.33,65,3.44,642,3.17,8.6,3.33,1,1.59,148,3.43,1474,3.2,9,1.66
18:00:01-19:00:00,1,3.03,184,7.6,1854,7.17,1.8,0.63,0,0,4,0.21,8,0.04,0,0,1,1.59,188,4.36,1862,4.04,2,0.37
19:00:01-20:00:00,1,3.03,112,4.63,1010,3.9,5.4,1.9,2,6.67,165,8.73,1769,8.74,17.2,6.67,3,4.76,277,6.43,2779,6.03,23,4.24
20:00:01-21:00:00,2,6.06,218,9.01,2067,7.99,17.2,6.06,2,6.67,110,5.82,1024,5.06,8,3.1,4,6.35,328,7.61,3091,6.7,25,4.61
21:00:01-22:00:00,0,0,65,2.69,586,2.27,0,0,1,3.33,120,6.35,1263,6.24,4,1.55,1,1.59,185,4.29,1849,4.01,4,0.74
22:00:01-23:00:00,0,0,0,0,0,0,0,0,1,3.33,5,0.26,40,0.2,8.6,3.33,1,1.59,5,0.12,40,0.09,9,1.66
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,6,0.32,58,0.29,0,0,0,0,6,0.14,58,0.13,0,0
,33,,2420,,25869,,283.8,,30,,1890,,20233,,258,,63,,4310,,46102,,542,
