Route:- 3310,Date:- 10/23/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,3.23,23,1.71,238,1.68,9,3.23,0,0,0,0,0,0,0,0,1,1.69,23,0.88,238,0.86,9,1.69
06:00:01-07:00:00,4,12.9,94,6.97,1162,8.18,30.4,10.9,3,10.71,61,4.8,600,4.42,27,10.71,7,11.86,155,5.92,1762,6.35,57,10.73
07:00:01-08:00:00,3,9.68,128,9.5,1508,10.62,12,4.3,3,10.71,116,9.12,1184,8.73,27,10.71,6,10.17,244,9.31,2692,9.69,39,7.34
08:00:01-09:00:00,1,3.23,117,8.68,1354,9.53,9,3.23,2,7.14,93,7.31,1263,9.31,3.6,1.43,3,5.08,210,8.02,2617,9.42,13,2.45
09:00:01-10:00:00,2,6.45,119,8.83,1224,8.62,18,6.45,2,7.14,115,9.04,1346,9.92,18,7.14,4,6.78,234,8.93,2570,9.25,36,6.78
10:00:01-11:00:00,2,6.45,137,10.16,1484,10.45,18,6.45,1,3.57,54,4.25,504,3.72,7.6,3.02,3,5.08,191,7.29,1988,7.16,26,4.9
11:00:01-12:00:00,1,3.23,26,1.93,206,1.45,7.2,2.58,2,7.14,84,6.6,959,7.07,18,7.14,3,5.08,110,4.2,1165,4.2,25,4.71
12:00:01-13:00:00,1,3.23,80,5.93,841,5.92,9,3.23,1,3.57,12,0.94,76,0.56,2.2,0.87,2,3.39,92,3.51,917,3.3,11,2.07
13:00:01-14:00:00,2,6.45,56,4.15,698,4.91,4.6,1.65,1,3.57,48,3.77,498,3.67,4,1.59,3,5.08,104,3.97,1196,4.31,9,1.69
14:00:01-15:00:00,3,9.68,18,1.34,185,1.3,27,9.68,2,7.14,41,3.22,468,3.45,18,7.14,5,8.47,59,2.25,653,2.35,45,8.47
15:00:01-16:00:00,1,3.23,55,4.08,649,4.57,9,3.23,1,3.57,40,3.14,528,3.89,4,1.59,2,3.39,95,3.63,1177,4.24,13,2.45
16:00:01-17:00:00,2,6.45,17,1.26,139,0.98,18,6.45,1,3.57,79,6.21,1012,7.46,6.3,2.5,3,5.08,96,3.66,1151,4.14,24,4.52
17:00:01-18:00:00,1,3.23,57,4.23,462,3.25,9,3.23,1,3.57,0,0,0,0,9,3.57,2,3.39,57,2.18,462,1.66,18,3.39
18:00:01-19:00:00,2,6.45,79,5.86,750,5.28,18,6.45,2,7.14,239,18.79,2327,17.16,18,7.14,4,6.78,318,12.14,3077,11.08,36,6.78
19:00:01-20:00:00,2,6.45,83,6.16,885,6.23,18,6.45,2,7.14,83,6.53,918,6.77,18,7.14,4,6.78,166,6.34,1803,6.49,36,6.78
20:00:01-21:00:00,1,3.23,104,7.72,1012,7.12,1.8,0.65,2,7.14,34,2.67,316,2.33,18,7.14,3,5.08,138,5.27,1328,4.78,20,3.77
21:00:01-22:00:00,2,6.45,90,6.68,735,5.17,18,6.45,0,0,64,5.03,604,4.45,0,0,2,3.39,154,5.88,1339,4.82,18,3.39
22:00:01-23:00:00,0,0,65,4.82,674,4.74,0,0,2,7.14,107,8.41,942,6.95,18,7.14,2,3.39,172,6.56,1616,5.82,18,3.39
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,2,0.16,18,0.13,0,0,0,0,2,0.08,18,0.06,0,0
,31,,1348,,14206,,279,,28,,1272,,13563,,252,,59,,2620,,27769,,531,
