Route:- 6080,Date:- 10/24/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,0,0,0,0,0,0,0,0,2,3.33,6,0.57,8,0.08,4.4,3.33,2,1.65,6,0.27,8,0.04,4,1.5
06:00:01-07:00:00,7,11.48,8,0.67,58,0.58,15.4,11.48,6,10,99,9.39,822,8.41,12,9.09,13,10.74,107,4.75,880,4.43,27,10.15
07:00:01-08:00:00,5,8.2,25,2.09,162,1.61,11,8.2,8,13.33,152,14.42,1452,14.86,17.6,13.33,13,10.74,177,7.86,1614,8.13,29,10.9
08:00:01-09:00:00,6,9.84,22,1.83,158,1.57,13.2,9.84,3,5,148,14.04,1697,17.36,6,4.55,9,7.44,170,7.55,1855,9.34,19,7.14
09:00:01-10:00:00,3,4.92,15,1.25,104,1.03,6.6,4.92,4,6.67,160,15.18,1715,17.55,8.8,6.67,7,5.79,175,7.77,1819,9.16,15,5.64
10:00:01-11:00:00,4,6.56,38,3.17,258,2.56,8,5.96,4,6.67,157,14.9,1400,14.32,8.8,6.67,8,6.61,195,8.66,1658,8.35,17,6.39
11:00:01-12:00:00,3,4.92,30,2.5,243,2.41,6.6,4.92,4,6.67,107,10.15,942,9.64,8.8,6.67,7,5.79,137,6.08,1185,5.97,15,5.64
12:00:01-13:00:00,2,3.28,18,1.5,134,1.33,4.4,3.28,2,3.33,39,3.7,302,3.09,4.4,3.33,4,3.31,57,2.53,436,2.2,9,3.38
13:00:01-14:00:00,2,3.28,26,2.17,190,1.89,4.4,3.28,3,5,18,1.71,132,1.35,6.6,5,5,4.13,44,1.95,322,1.62,11,4.14
14:00:01-15:00:00,3,4.92,20,1.67,144,1.43,6.6,4.92,2,3.33,14,1.33,100,1.02,4.4,3.33,5,4.13,34,1.51,244,1.23,11,4.14
15:00:01-16:00:00,2,3.28,51,4.25,377,3.74,4,2.98,2,3.33,9,0.85,40,0.41,4.4,3.33,4,3.31,60,2.66,417,2.1,8,3.01
16:00:01-17:00:00,2,3.28,44,3.67,432,4.29,4.4,3.28,1,1.67,26,2.47,174,1.78,2.2,1.67,3,2.48,70,3.11,606,3.05,7,2.63
17:00:01-18:00:00,2,3.28,58,4.84,446,4.43,4.4,3.28,4,6.67,35,3.32,271,2.77,8.8,6.67,6,4.96,93,4.13,717,3.61,13,4.89
18:00:01-19:00:00,5,8.2,126,10.51,1073,10.65,11,8.2,2,3.33,25,2.37,214,2.19,4,3.03,7,5.79,151,6.7,1287,6.48,15,5.64
19:00:01-20:00:00,3,4.92,181,15.1,1570,15.58,6.6,4.92,3,5,10,0.95,84,0.86,6.6,5,6,4.96,191,8.48,1654,8.33,13,4.89
20:00:01-21:00:00,2,3.28,134,11.18,1178,11.69,4.4,3.28,1,1.67,15,1.42,134,1.37,2,1.52,3,2.48,149,6.61,1312,6.61,6,2.26
21:00:01-22:00:00,3,4.92,210,17.51,1845,18.31,6.6,4.92,3,5,13,1.23,110,1.13,6.6,5,6,4.96,223,9.9,1955,9.85,13,4.89
22:00:01-23:00:00,4,6.56,143,11.93,1259,12.49,8.8,6.56,5,8.33,14,1.33,119,1.22,11,8.33,9,7.44,157,6.97,1378,6.94,20,7.52
23:00:01-24:00:00,3,4.92,50,4.17,446,4.43,6.6,4.92,1,1.67,7,0.66,58,0.59,2.2,1.67,4,3.31,57,2.53,504,2.54,9,3.38
,61,,1199,,10077,,134.2,,60,,1054,,9774,,132,,121,,2253,,19851,,266,
