Route:- 6074,Date:- 10/24/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,3,4.55,31,1.01,250,0.89,16.5,4.55,0,0,0,0,0,0,0,0,3,4.55,31,1.01,250,0.89,16,4.41
06:00:01-07:00:00,6,9.09,96,3.12,698,2.49,33,9.09,0,0,0,0,0,0,0,0,6,9.09,96,3.12,698,2.49,33,9.09
07:00:01-08:00:00,5,7.58,211,6.85,1556,5.55,8,2.2,0,0,0,0,0,0,0,0,5,7.58,211,6.85,1556,5.55,8,2.2
08:00:01-09:00:00,4,6.06,276,8.96,2661,9.49,22,6.06,0,0,0,0,0,0,0,0,4,6.06,276,8.96,2661,9.49,22,6.06
09:00:01-10:00:00,4,6.06,357,11.59,3526,12.57,17.2,4.74,0,0,0,0,0,0,0,0,4,6.06,357,11.59,3526,12.57,17,4.68
10:00:01-11:00:00,4,6.06,228,7.41,2064,7.36,22,6.06,0,0,0,0,0,0,0,0,4,6.06,228,7.41,2064,7.36,22,6.06
11:00:01-12:00:00,3,4.55,193,6.27,1703,6.07,16.5,4.55,0,0,0,0,0,0,0,0,3,4.55,193,6.27,1703,6.07,16,4.41
12:00:01-13:00:00,4,6.06,139,4.51,1395,4.97,22,6.06,0,0,0,0,0,0,0,0,4,6.06,139,4.51,1395,4.97,22,6.06
13:00:01-14:00:00,4,6.06,97,3.15,840,2.99,10.8,2.98,0,0,0,0,0,0,0,0,4,6.06,97,3.15,840,2.99,11,3.03
14:00:01-15:00:00,3,4.55,77,2.5,713,2.54,8.1,2.23,0,0,0,0,0,0,0,0,3,4.55,77,2.5,713,2.54,8,2.2
15:00:01-16:00:00,4,6.06,138,4.48,1196,4.26,22,6.06,0,0,0,0,0,0,0,0,4,6.06,138,4.48,1196,4.26,22,6.06
16:00:01-17:00:00,4,6.06,203,6.59,1814,6.47,10.8,2.98,0,0,0,0,0,0,0,0,4,6.06,203,6.59,1814,6.47,11,3.03
17:00:01-18:00:00,1,1.52,72,2.34,652,2.32,1.6,0.44,0,0,0,0,0,0,0,0,1,1.52,72,2.34,652,2.32,2,0.55
18:00:01-19:00:00,3,4.55,172,5.59,1494,5.33,16.5,4.55,0,0,0,0,0,0,0,0,3,4.55,172,5.59,1494,5.33,16,4.41
19:00:01-20:00:00,3,4.55,231,7.5,2206,7.87,8.1,2.23,0,0,0,0,0,0,0,0,3,4.55,231,7.5,2206,7.87,8,2.2
20:00:01-21:00:00,3,4.55,223,7.24,2151,7.67,16.5,4.55,0,0,0,0,0,0,0,0,3,4.55,223,7.24,2151,7.67,16,4.41
21:00:01-22:00:00,4,6.06,186,6.04,1786,6.37,17.2,4.74,0,0,0,0,0,0,0,0,4,6.06,186,6.04,1786,6.37,17,4.68
22:00:01-23:00:00,2,3.03,121,3.93,1125,4.01,11,3.03,0,0,0,0,0,0,0,0,2,3.03,121,3.93,1125,4.01,11,3.03
23:00:01-24:00:00,2,3.03,28,0.91,217,0.77,11,3.03,0,0,0,0,0,0,0,0,2,3.03,28,0.91,217,0.77,11,3.03
,66,,3079,,28047,,363,,0,,0,,0,,0,,66,,3079,,28047,,363,
