Route:- 6050,Date:- 10/24/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,9,6.12,98,2.25,832,2.21,23.4,6.12,7,5.04,34,0.82,280,0.77,18.2,5.04,16,5.59,132,1.55,1112,1.5,42,5.65
05:00:01-06:00:00,8,5.44,40,0.92,284,0.75,20.8,5.44,8,5.76,145,3.5,1213,3.33,20.8,5.76,16,5.59,185,2.18,1497,2.02,42,5.65
06:00:01-07:00:00,13,8.84,71,1.63,580,1.54,33.8,8.84,15,10.79,350,8.45,2641,7.26,39,10.79,28,9.79,421,4.96,3221,4.35,73,9.81
07:00:01-08:00:00,11,7.48,108,2.48,782,2.07,28.6,7.48,7,5.04,339,8.18,3319,9.12,18.2,5.04,18,6.29,447,5.26,4101,5.54,47,6.32
08:00:01-09:00:00,7,4.76,125,2.87,942,2.5,18.2,4.76,9,6.47,439,10.59,4088,11.23,23.4,6.47,16,5.59,564,6.64,5030,6.79,42,5.65
09:00:01-10:00:00,7,4.76,131,3.01,989,2.62,18.2,4.76,8,5.76,435,10.5,4077,11.2,20.8,5.76,15,5.24,566,6.66,5066,6.84,39,5.24
10:00:01-11:00:00,7,4.76,170,3.91,1360,3.61,18.2,4.76,6,4.32,366,8.83,3266,8.97,15.6,4.32,13,4.55,536,6.31,4626,6.24,34,4.57
11:00:01-12:00:00,6,4.08,165,3.79,1491,3.96,15.6,4.08,6,4.32,286,6.9,2623,7.21,15.6,4.32,12,4.2,451,5.31,4114,5.55,31,4.17
12:00:01-13:00:00,7,4.76,284,6.53,2420,6.42,18.2,4.76,7,5.04,200,4.83,1830,5.03,14,3.87,14,4.9,484,5.7,4250,5.74,32,4.3
13:00:01-14:00:00,5,3.4,228,5.24,2036,5.4,6.5,1.7,6,4.32,215,5.19,1833,5.04,15.6,4.32,11,3.85,443,5.21,3869,5.22,22,2.96
14:00:01-15:00:00,3,2.04,147,3.38,1256,3.33,7.8,2.04,6,4.32,152,3.67,1372,3.77,15.6,4.32,9,3.15,299,3.52,2628,3.55,23,3.09
15:00:01-16:00:00,10,6.8,285,6.55,2439,6.47,26,6.8,6,4.32,146,3.52,1185,3.26,12,3.32,16,5.59,431,5.07,3624,4.89,38,5.11
16:00:01-17:00:00,7,4.76,285,6.55,2383,6.32,18.2,4.76,6,4.32,154,3.72,1229,3.38,15.6,4.32,13,4.55,439,5.17,3612,4.88,34,4.57
17:00:01-18:00:00,6,4.08,279,6.41,2410,6.39,15.6,4.08,9,6.47,199,4.8,1698,4.67,23.4,6.47,15,5.24,478,5.63,4108,5.54,39,5.24
18:00:01-19:00:00,9,6.12,454,10.43,4128,10.95,23.4,6.12,5,3.6,138,3.33,1220,3.35,13,3.6,14,4.9,592,6.97,5348,7.22,36,4.84
19:00:01-20:00:00,10,6.8,372,8.55,3327,8.83,26,6.8,7,5.04,174,4.2,1374,3.78,18.2,5.04,17,5.94,546,6.43,4701,6.35,44,5.91
20:00:01-21:00:00,7,4.76,351,8.07,3241,8.6,18.2,4.76,6,4.32,120,2.9,1035,2.84,12,3.32,13,4.55,471,5.54,4276,5.77,30,4.03
21:00:01-22:00:00,6,4.08,364,8.37,3320,8.81,15.6,4.08,6,4.32,167,4.03,1421,3.9,15.6,4.32,12,4.2,531,6.25,4741,6.4,31,4.17
22:00:01-23:00:00,6,4.08,219,5.03,2040,5.41,15.6,4.08,7,5.04,67,1.62,540,1.48,14,3.87,13,4.55,286,3.37,2580,3.48,30,4.03
23:00:01-24:00:00,3,2.04,175,4.02,1436,3.81,7.8,2.04,2,1.44,18,0.43,146,0.4,5.2,1.44,5,1.75,193,2.27,1582,2.14,13,1.75
,147,,4351,,37696,,382.2,,139,,4144,,36390,,361.4,,286,,8495,,74086,,744,
