Route:- 4100,Date:- 10/24/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,2,6.9,1,0.05,0,0,29,6.9,0,0,0,0,0,0,0,0,2,3.13,1,0.02,0,0,29,3.13
06:00:01-07:00:00,3,10.34,130,6.64,1018,4.91,5.7,1.36,2,5.71,10,0.41,152,0.6,29,5.71,5,7.81,140,3.17,1170,2.53,35,3.77
07:00:01-08:00:00,2,6.9,123,6.28,1178,5.68,29,6.9,4,11.43,117,4.76,1178,4.63,28,5.52,6,9.38,240,5.44,2356,5.1,57,6.14
08:00:01-09:00:00,2,6.9,334,17.06,3936,18.98,7.4,1.76,1,2.86,193,7.86,2072,8.15,14.5,2.86,3,4.69,527,11.94,6008,13.02,22,2.37
09:00:01-10:00:00,2,6.9,292,14.91,3281,15.82,29,6.9,4,11.43,219,8.92,2555,10.05,22.4,4.41,6,9.38,511,11.58,5836,12.64,51,5.5
10:00:01-11:00:00,3,10.34,93,4.75,1255,6.05,21.6,5.14,1,2.86,146,5.94,1474,5.8,14.5,2.86,4,6.25,239,5.41,2729,5.91,36,3.88
11:00:01-12:00:00,0,0,86,4.39,980,4.73,0,0,1,2.86,61,2.48,713,2.8,2.2,0.43,1,1.56,147,3.33,1693,3.67,2,0.22
12:00:01-13:00:00,0,0,25,1.28,369,1.78,0,0,3,8.57,145,5.9,1696,6.67,43.5,8.57,3,4.69,170,3.85,2065,4.47,44,4.74
13:00:01-14:00:00,3,10.34,131,6.69,1566,7.55,43.5,10.34,0,0,157,6.39,1677,6.6,0,0,3,4.69,288,6.52,3243,7.03,44,4.74
14:00:01-15:00:00,2,6.9,57,2.91,497,2.4,29,6.9,4,11.43,118,4.8,1407,5.53,7.6,1.5,6,9.38,175,3.96,1904,4.13,37,3.99
15:00:01-16:00:00,2,6.9,68,3.47,741,3.57,29,6.9,0,0,71,2.89,866,3.41,0,0,2,3.13,139,3.15,1607,3.48,29,3.13
16:00:01-17:00:00,1,3.45,105,5.36,975,4.7,14.5,3.45,3,8.57,108,4.4,881,3.47,11.1,2.19,4,6.25,213,4.83,1856,4.02,26,2.8
17:00:01-18:00:00,1,3.45,53,2.71,552,2.66,2.2,0.52,1,2.86,236,9.61,2130,8.38,14.5,2.86,2,3.13,289,6.55,2682,5.81,17,1.83
18:00:01-19:00:00,3,10.34,117,5.98,1137,5.48,43.5,10.34,2,5.71,213,8.67,2208,8.69,29,5.71,5,7.81,330,7.48,3345,7.25,72,7.76
19:00:01-20:00:00,0,0,169,8.63,1561,7.53,0,0,2,5.71,258,10.5,2493,9.81,5.8,1.14,2,3.13,427,9.67,4054,8.78,6,0.65
20:00:01-21:00:00,1,3.45,110,5.62,1116,5.38,5,1.19,3,8.57,154,6.27,1526,6,43.5,8.57,4,6.25,264,5.98,2642,5.72,48,5.17
21:00:01-22:00:00,2,6.9,46,2.35,438,2.11,16.6,3.95,3,8.57,207,8.43,1994,7.84,6.6,1.3,5,7.81,253,5.73,2432,5.27,23,2.48
22:00:01-23:00:00,0,0,18,0.92,134,0.65,0,0,1,2.86,43,1.75,400,1.57,4.6,0.91,1,1.56,61,1.38,534,1.16,5,0.54
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,29,,1958,,20734,,420.5,,35,,2456,,25422,,507.5,,64,,4414,,46156,,928,
