Route:- 6020,Date:- 10/24/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,4,3.31,179,3.85,1958,4.09,20.8,3.31,4,3.39,59,1.79,588,1.83,16.8,2.74,8,3.35,238,3,2546,3.18,38,3.06
05:00:01-06:00:00,4,3.31,46,0.99,474,0.99,20.8,3.31,1,0.85,40,1.22,434,1.35,5.2,0.85,5,2.09,86,1.08,908,1.13,26,2.09
06:00:01-07:00:00,8,6.61,322,6.92,3214,6.72,41.6,6.61,6,5.08,54,1.64,386,1.2,31.2,5.08,14,5.86,376,4.73,3600,4.5,73,5.87
07:00:01-08:00:00,9,7.44,395,8.49,3870,8.09,46.8,7.44,8,6.78,124,3.77,998,3.1,41.6,6.78,17,7.11,519,6.54,4868,6.08,88,7.08
08:00:01-09:00:00,10,8.26,510,10.97,5100,10.66,42,6.68,8,6.78,148,4.5,1380,4.29,33.6,5.48,18,7.53,658,8.29,6480,8.1,76,6.11
09:00:01-10:00:00,10,8.26,579,12.45,6460,13.51,52,8.26,9,7.63,111,3.37,1012,3.14,46.8,7.63,19,7.95,690,8.69,7472,9.34,99,7.96
10:00:01-11:00:00,6,4.96,379,8.15,4173,8.73,31.2,4.96,9,7.63,54,1.64,528,1.64,18.9,3.08,15,6.28,433,5.45,4701,5.87,50,4.02
11:00:01-12:00:00,7,5.79,258,5.55,2891,6.04,36.4,5.79,9,7.63,64,1.94,857,2.66,27,4.4,16,6.69,322,4.05,3748,4.68,63,5.07
12:00:01-13:00:00,7,5.79,221,4.75,2387,4.99,36.4,5.79,6,5.08,68,2.07,717,2.23,18,2.93,13,5.44,289,3.64,3104,3.88,54,4.34
13:00:01-14:00:00,8,6.61,203,4.37,2247,4.7,41.6,6.61,6,5.08,118,3.59,1172,3.64,18,2.93,14,5.86,321,4.04,3419,4.27,60,4.83
14:00:01-15:00:00,4,3.31,208,4.47,2150,4.5,12,1.91,6,5.08,63,1.91,628,1.95,25.2,4.11,10,4.18,271,3.41,2778,3.47,37,2.98
15:00:01-16:00:00,5,4.13,128,2.75,1185,2.48,8,1.27,5,4.24,133,4.04,1322,4.11,26,4.24,10,4.18,261,3.29,2507,3.13,34,2.74
16:00:01-17:00:00,5,4.13,170,3.66,1587,3.32,26,4.13,6,5.08,192,5.83,1701,5.28,18,2.93,11,4.6,362,4.56,3288,4.11,44,3.54
17:00:01-18:00:00,9,7.44,192,4.13,1843,3.85,46.8,7.44,5,4.24,366,11.12,3475,10.79,26,4.24,14,5.86,558,7.03,5318,6.65,73,5.87
18:00:01-19:00:00,4,3.31,151,3.25,1440,3.01,16,2.54,7,5.93,485,14.74,4898,15.21,36.4,5.93,11,4.6,636,8.01,6338,7.92,52,4.18
19:00:01-20:00:00,8,6.61,240,5.16,2224,4.65,41.6,6.61,7,5.93,360,10.94,3683,11.44,21,3.42,15,6.28,600,7.56,5907,7.38,63,5.07
20:00:01-21:00:00,5,4.13,168,3.61,1667,3.49,26,4.13,5,4.24,358,10.88,3582,11.13,21,3.42,10,4.18,526,6.62,5249,6.56,47,3.78
21:00:01-22:00:00,6,4.96,247,5.31,2425,5.07,31.2,4.96,6,5.08,280,8.51,2782,8.64,25.2,4.11,12,5.02,527,6.64,5207,6.51,56,4.51
22:00:01-23:00:00,2,1.65,54,1.16,533,1.11,10.4,1.65,5,4.24,194,5.89,1846,5.73,21,3.42,7,2.93,248,3.12,2379,2.97,31,2.49
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,20,0.61,206,0.64,0,0,0,0,20,0.25,206,0.26,0,0
,121,,4650,,47828,,629.2,,118,,3291,,32195,,613.6,,239,,7941,,80023,,1243,
