Route:- 0071,Date:- 10/24/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,1,5.56,0,0,0,0,30.4,5.56,1,6.67,1,0.07,0,0,30.4,6.67,2,6.06,1,0.03,0,0,61,6.08
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,1,5.56,1,0.07,0,0,30.4,5.56,1,6.67,3,0.2,98,0.47,30.4,6.67,2,6.06,4,0.14,98,0.24,61,6.08
07:00:01-08:00:00,1,5.56,0,0,0,0,30.4,5.56,2,13.33,70,4.71,1196,5.76,13.8,3.03,3,9.09,70,2.4,1196,2.95,44,4.39
08:00:01-09:00:00,0,0,41,2.86,638,3.23,0,0,1,6.67,152,10.23,2414,11.63,30.4,6.67,1,3.03,193,6.61,3052,7.54,30,2.99
09:00:01-10:00:00,2,11.11,99,6.89,1408,7.14,7.2,1.32,1,6.67,142,9.56,1988,9.57,30.4,6.67,3,9.09,241,8.25,3396,8.39,38,3.79
10:00:01-11:00:00,1,5.56,78,5.43,1160,5.88,30.4,5.56,1,6.67,83,5.59,1146,5.52,30.4,6.67,2,6.06,161,5.51,2306,5.7,61,6.08
11:00:01-12:00:00,1,5.56,155,10.79,2238,11.35,30.4,5.56,0,0,137,9.22,1915,9.22,0,0,1,3.03,292,9.99,4153,10.26,30,2.99
12:00:01-13:00:00,0,0,58,4.04,638,3.23,0,0,2,13.33,168,11.31,2409,11.6,11.8,2.59,2,6.06,226,7.73,3047,7.53,12,1.2
13:00:01-14:00:00,1,5.56,96,6.69,1344,6.81,30.4,5.56,3,20,144,9.69,1802,8.68,91.2,20,4,12.12,240,8.21,3146,7.77,122,12.16
14:00:01-15:00:00,2,11.11,155,10.79,2035,10.32,30.2,5.52,0,0,147,9.89,2012,9.69,0,0,2,6.06,302,10.34,4047,10,30,2.99
15:00:01-16:00:00,2,11.11,120,8.36,1488,7.54,7.8,1.43,1,6.67,164,11.04,2267,10.92,5.6,1.23,3,9.09,284,9.72,3755,9.27,13,1.3
16:00:01-17:00:00,1,5.56,204,14.21,2556,12.96,1.6,0.29,0,0,47,3.16,580,2.79,0,0,1,3.03,251,8.59,3136,7.75,2,0.2
17:00:01-18:00:00,1,5.56,87,6.06,957,4.85,3.9,0.71,1,6.67,24,1.62,284,1.37,4.1,0.9,2,6.06,111,3.8,1241,3.07,8,0.8
18:00:01-19:00:00,0,0,135,9.4,2310,11.71,0,0,0,0,73,4.91,1027,4.95,0,0,0,0,208,7.12,3337,8.24,0,0
19:00:01-20:00:00,0,0,35,2.44,564,2.86,0,0,0,0,54,3.63,694,3.34,0,0,0,0,89,3.05,1258,3.11,0,0
20:00:01-21:00:00,2,11.11,75,5.22,1122,5.69,8.2,1.5,1,6.67,54,3.63,696,3.35,30.4,6.67,3,9.09,129,4.41,1818,4.49,39,3.89
21:00:01-22:00:00,0,0,41,2.86,512,2.6,0,0,0,0,23,1.55,237,1.14,0,0,0,0,64,2.19,749,1.85,0,0
22:00:01-23:00:00,2,11.11,41,2.86,596,3.02,60.8,11.11,0,0,0,0,0,0,0,0,2,6.06,41,1.4,596,1.47,61,6.08
23:00:01-24:00:00,0,0,15,1.04,158,0.8,0,0,0,0,0,0,0,0,0,0,0,0,15,0.51,158,0.39,0,0
,18,,1436,,19724,,547.2,,15,,1486,,20765,,456,,33,,2922,,40489,,1003,
