Route:- 4781,Date:- 10/24/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,1,2.7,0,0,0,0,26.8,2.7,0,0,0,0,0,0,0,0,1,1.27,0,0,0,0,27,1.28
05:00:01-06:00:00,2,5.41,17,0.86,90,0.41,53.6,5.41,0,0,0,0,0,0,0,0,2,2.53,17,0.41,90,0.2,54,2.55
06:00:01-07:00:00,4,10.81,64,3.24,550,2.52,107.2,10.81,2,4.76,63,2.97,530,2.37,53.6,4.76,6,7.59,127,3.1,1080,2.44,161,7.61
07:00:01-08:00:00,2,5.41,163,8.25,1412,6.47,14,1.41,2,4.76,100,4.71,832,3.72,15.8,1.4,4,5.06,263,6.42,2244,5.08,30,1.42
08:00:01-09:00:00,1,2.7,201,10.17,2240,10.26,26.8,2.7,3,7.14,276,13.01,2630,11.77,29.7,2.64,4,5.06,477,11.64,4870,11.02,56,2.65
09:00:01-10:00:00,2,5.41,129,6.53,1174,5.38,11.2,1.13,2,4.76,189,8.91,2266,10.14,10.2,0.91,4,5.06,318,7.76,3440,7.79,21,0.99
10:00:01-11:00:00,3,8.11,89,4.5,807,3.7,19.2,1.94,2,4.76,130,6.13,1062,4.75,53.6,4.76,5,6.33,219,5.34,1869,4.23,73,3.45
11:00:01-12:00:00,0,0,106,5.36,1176,5.39,0,0,8,19.05,111,5.23,1172,5.25,31.2,2.77,8,10.13,217,5.3,2348,5.31,31,1.46
12:00:01-13:00:00,3,8.11,79,4,974,4.46,53.4,5.39,3,7.14,83,3.91,684,3.06,8.1,0.72,6,7.59,162,3.95,1658,3.75,62,2.93
13:00:01-14:00:00,2,5.41,121,6.12,1306,5.98,14.2,1.43,1,2.38,117,5.51,1378,6.17,2.9,0.26,3,3.8,238,5.81,2684,6.08,17,0.8
14:00:01-15:00:00,3,8.11,97,4.91,1039,4.76,7.8,0.79,3,7.14,64,3.02,761,3.41,8.4,0.75,6,7.59,161,3.93,1800,4.07,16,0.76
15:00:01-16:00:00,2,5.41,61,3.09,736,3.37,5.8,0.58,3,7.14,120,5.66,1145,5.13,36.9,3.28,5,6.33,181,4.42,1881,4.26,43,2.03
16:00:01-17:00:00,2,5.41,129,6.53,1362,6.24,5.6,0.56,1,2.38,93,4.38,996,4.46,9.9,0.88,3,3.8,222,5.42,2358,5.34,16,0.76
17:00:01-18:00:00,2,5.41,82,4.15,988,4.52,5.6,0.56,2,4.76,143,6.74,1717,7.69,53.6,4.76,4,5.06,225,5.49,2705,6.12,59,2.79
18:00:01-19:00:00,1,2.7,157,7.95,2092,9.58,26.8,2.7,1,2.38,225,10.6,2578,11.54,2.6,0.23,2,2.53,382,9.32,4670,10.57,29,1.37
19:00:01-20:00:00,2,5.41,168,8.5,2278,10.43,10.2,1.03,1,2.38,104,4.9,1139,5.1,7,0.62,3,3.8,272,6.64,3417,7.73,17,0.8
20:00:01-21:00:00,2,5.41,138,6.98,1622,7.43,8,0.81,3,7.14,120,5.66,1366,6.11,80.4,7.14,5,6.33,258,6.3,2988,6.76,88,4.16
21:00:01-22:00:00,2,5.41,110,5.57,1289,5.9,7,0.71,1,2.38,95,4.48,1118,5,9,0.8,3,3.8,205,5,2407,5.45,16,0.76
22:00:01-23:00:00,1,2.7,63,3.19,679,3.11,2.9,0.29,3,7.14,45,2.12,508,2.27,80.4,7.14,4,5.06,108,2.64,1187,2.69,83,3.92
23:00:01-24:00:00,0,0,2,0.1,24,0.11,0,0,1,2.38,44,2.07,458,2.05,10.5,0.93,1,1.27,46,1.12,482,1.09,10,0.47
,37,,1976,,21838,,991.6,,42,,2122,,22340,,1125.6,,79,,4098,,44178,,2117,
