Route:- 3860,Date:- 10/24/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,2.33,0,0,0,0,7,2.33,1,2.17,0,0,0,0,7,2.17,2,2.25,0,0,0,0,14,2.25
06:00:01-07:00:00,6,13.95,10,0.76,60,0.49,42,13.95,8,17.39,46,4.96,306,3.57,32,9.94,14,15.73,56,2.5,366,1.76,74,11.88
07:00:01-08:00:00,5,11.63,59,4.48,468,3.85,22,7.31,6,13.04,73,7.87,645,7.53,42,13.04,11,12.36,132,5.88,1113,5.37,64,10.27
08:00:01-09:00:00,3,6.98,111,8.43,962,7.9,7.2,2.39,5,10.87,129,13.92,1328,15.49,35,10.87,8,8.99,240,10.7,2290,11.04,42,6.74
09:00:01-10:00:00,5,11.63,171,12.98,1698,13.95,20,6.64,4,8.7,105,11.33,832,9.71,4.4,1.37,9,10.11,276,12.3,2530,12.2,24,3.85
10:00:01-11:00:00,3,6.98,225,17.08,2114,17.37,7.2,2.39,3,6.52,96,10.36,848,9.89,12,3.73,6,6.74,321,14.3,2962,14.28,19,3.05
11:00:01-12:00:00,3,6.98,78,5.92,735,6.04,21,6.98,4,8.7,92,9.92,999,11.66,28,8.7,7,7.87,170,7.58,1734,8.36,49,7.87
12:00:01-13:00:00,2,4.65,112,8.5,1057,8.69,4.8,1.59,0,0,3,0.32,8,0.09,0,0,2,2.25,115,5.12,1065,5.13,5,0.8
13:00:01-14:00:00,1,2.33,53,4.02,504,4.14,7,2.33,4,8.7,76,8.2,652,7.61,28,8.7,5,5.62,129,5.75,1156,5.57,35,5.62
14:00:01-15:00:00,3,6.98,64,4.86,604,4.96,21,6.98,1,2.17,7,0.76,70,0.82,3.6,1.12,4,4.49,71,3.16,674,3.25,25,4.01
15:00:01-16:00:00,2,4.65,41,3.11,366,3.01,14,4.65,2,4.35,49,5.29,464,5.41,14,4.35,4,4.49,90,4.01,830,4,28,4.49
16:00:01-17:00:00,0,0,53,4.02,472,3.88,0,0,2,4.35,14,1.51,121,1.41,14,4.35,2,2.25,67,2.99,593,2.86,14,2.25
17:00:01-18:00:00,4,9.3,51,3.87,495,4.07,28,9.3,2,4.35,68,7.34,667,7.78,2.2,0.68,6,6.74,119,5.3,1162,5.6,30,4.82
18:00:01-19:00:00,1,2.33,93,7.06,839,6.89,7,2.33,1,2.17,41,4.42,384,4.48,2.4,0.75,2,2.25,134,5.97,1223,5.9,9,1.44
19:00:01-20:00:00,1,2.33,34,2.58,304,2.5,4,1.33,1,2.17,98,10.57,961,11.21,7,2.17,2,2.25,132,5.88,1265,6.1,11,1.77
20:00:01-21:00:00,1,2.33,95,7.21,888,7.3,7,2.33,2,4.35,18,1.94,170,1.98,14,4.35,3,3.37,113,5.04,1058,5.1,21,3.37
21:00:01-22:00:00,2,4.65,67,5.09,604,4.96,14,4.65,0,0,12,1.29,116,1.35,0,0,2,2.25,79,3.52,720,3.47,14,2.25
22:00:01-23:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,43,,1317,,12170,,301,,46,,927,,8571,,322,,89,,2244,,20741,,623,
