Route:- 6020,Date:- 10/27/2017,,,,,,,,Day:- Friday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,0,0,9,0.2,90,0.19,0,0,1,0.76,9,0.26,106,0.31,5.2,0.76,1,0.37,18,0.22,196,0.24,5,0.35
05:00:01-06:00:00,3,2.14,2,0.04,28,0.06,15.6,2.14,0,0,0,0,0,0,0,0,3,1.1,2,0.02,28,0.03,16,1.13
06:00:01-07:00:00,8,5.71,258,5.61,2586,5.4,41.6,5.71,6,4.55,51,1.46,380,1.12,31.2,4.55,14,5.15,309,3.82,2966,3.63,73,5.16
07:00:01-08:00:00,11,7.86,349,7.59,3549,7.41,57.2,7.86,9,6.82,131,3.75,1084,3.2,44.1,6.42,20,7.35,480,5.93,4633,5.67,101,7.14
08:00:01-09:00:00,12,8.57,573,12.46,6070,12.67,36,4.95,11,8.33,167,4.78,1522,4.5,46.2,6.73,23,8.46,740,9.14,7592,9.29,82,5.8
09:00:01-10:00:00,9,6.43,551,11.99,6150,12.84,46.8,6.43,10,7.58,128,3.66,1245,3.68,52,7.58,19,6.99,679,8.39,7395,9.05,99,7
10:00:01-11:00:00,10,7.14,439,9.55,4978,10.39,52,7.14,8,6.06,83,2.37,680,2.01,33.6,4.9,18,6.62,522,6.45,5658,6.92,86,6.08
11:00:01-12:00:00,9,6.43,272,5.92,2931,6.12,46.8,6.43,8,6.06,81,2.32,821,2.43,34.4,5.01,17,6.25,353,4.36,3752,4.59,81,5.73
12:00:01-13:00:00,9,6.43,274,5.96,2946,6.15,46.8,6.43,12,9.09,124,3.55,1264,3.74,36,5.24,21,7.72,398,4.92,4210,5.15,83,5.87
13:00:01-14:00:00,9,6.43,260,5.66,2708,5.65,46.8,6.43,8,6.06,86,2.46,863,2.55,41.6,6.06,17,6.25,346,4.28,3571,4.37,88,6.22
14:00:01-15:00:00,8,5.71,231,5.03,2276,4.75,41.6,5.71,6,4.55,146,4.18,1249,3.69,29.4,4.28,14,5.15,377,4.66,3525,4.31,71,5.02
15:00:01-16:00:00,9,6.43,169,3.68,1757,3.67,14.4,1.98,8,6.06,198,5.67,1814,5.36,41.6,6.06,17,6.25,367,4.54,3571,4.37,56,3.96
16:00:01-17:00:00,5,3.57,148,3.22,1499,3.13,15,2.06,5,3.79,199,5.69,1917,5.67,26,3.79,10,3.68,347,4.29,3416,4.18,41,2.9
17:00:01-18:00:00,7,5,158,3.44,1577,3.29,36.4,5,8,6.06,336,9.61,3233,9.56,41.6,6.06,15,5.51,494,6.1,4810,5.89,78,5.52
18:00:01-19:00:00,9,6.43,223,4.85,2042,4.26,36,4.95,8,6.06,576,16.48,6082,17.98,41.6,6.06,17,6.25,799,9.87,8124,9.94,78,5.52
19:00:01-20:00:00,9,6.43,229,4.98,2232,4.66,29.7,4.08,8,6.06,338,9.67,3378,9.99,41.6,6.06,17,6.25,567,7.01,5610,6.86,71,5.02
20:00:01-21:00:00,7,5,176,3.83,1782,3.72,23.1,3.17,5,3.79,388,11.1,3868,11.44,26,3.79,12,4.41,564,6.97,5650,6.91,49,3.47
21:00:01-22:00:00,4,2.86,212,4.61,2084,4.35,20.8,2.86,6,4.55,272,7.78,2575,7.61,25.2,3.67,10,3.68,484,5.98,4659,5.7,46,3.25
22:00:01-23:00:00,2,1.43,64,1.39,614,1.28,10.4,1.43,5,3.79,161,4.61,1556,4.6,21,3.06,7,2.57,225,2.78,2170,2.66,31,2.19
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,21,0.6,186,0.55,0,0,0,0,21,0.26,186,0.23,0,0
,140,,4597,,47899,,728,,132,,3495,,33823,,686.4,,272,,8092,,81722,,1414,
